condition,run,model,triples_seen_in_training,frequency
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
50L_50NL,3,50L_50NL_3_2,"('t', 't', 't')",196
