idx,src1,src2,src1_sf,src2_sf
0,ɾetwˈeɾses,ɾetwˈeɾso,ɾs,ɾs
1,deskonoskˈamos,deskonˈoskas,sk,sk
2,enkˈoçe,enkoxˈamos,ç,x
3,pɾoponɡˈajs,pɾopˈonɡa,nɡ,nɡ
4,ɾebeɾdesˈemos,ɾebeɾdˈeska,s,sk
5,desbanesˈemos,desbanˈeskas,s,sk
6,kompaɾesˈejs,kompaɾesˈemos,s,s
7,aboreskˈajs,aborˈeska,sk,sk
8,pɾedˈises,pɾedˈiɡa,s,ɡ
9,mulçˈejs,mˈulçes,lç,lç
10,ɡwaɾneskˈamos,ɡwaɾnˈeska,sk,sk
11,fosfoɾˈeska,fosfoɾˈesko,sk,sk
12,empalideskˈamos,empalidˈeska,sk,sk
13,apetesˈemos,apetˈeska,s,sk
14,enfebɾesˈemos,enfebɾˈeskan,s,sk
15,desentumˈese,desentumˈeska,s,sk
16,delˈinka,delinkˈimos,nk,nk
17,enkoçˈejs,enkoxˈamos,ç,x
18,padˈeskas,padˈeska,sk,sk
19,ɾuxˈajs,ɾˈuxa,x,x
20,abastesˈemos,abastˈeskan,s,sk
21,eskaɾneskˈamos,eskaɾnˈesko,sk,sk
22,indusˈimos,indˈuskan,s,sk
23,apaɾesˈemos,apaɾeskˈajs,s,sk
24,tɾˈaen,tɾˈaes,,
25,punçˈimos,pˈunxan,nç,nx
26,faboɾesˈemos,faboɾˈeska,s,sk
27,edˈuskan,edˈuska,sk,sk
28,enbaneskˈajs,enbanˈeska,sk,sk
29,kontɾaasˈejs,kontɾaˈaɡa,s,ɡ
30,enbanˈeses,enbaneskˈamos,s,sk
31,koleçˈimos,kolixˈamos,ç,x
32,enkoçˈemos,enkˈoxa,ç,x
33,espˈaɾsan,espˈaɾsa,ɾs,ɾs
34,akɾˈeskas,akɾˈesko,sk,sk
35,ʃukstapˈone,ʃukstaponɡˈamos,n,nɡ
36,ensombɾesˈemos,ensombɾˈeskas,s,sk
37,ɾekonoskˈajs,ɾekonˈosko,sk,sk
38,adoleskˈajs,adoleskˈamos,sk,sk
39,adolˈesen,adolˈeska,s,sk
40,ofɾeskˈajs,ofɾˈeska,sk,sk
41,emeɾçˈemos,emeɾxˈamos,ɾç,ɾx
42,obedeskˈajs,obedˈeska,sk,sk
43,padˈeskan,padˈeskas,sk,sk
44,padeskˈajs,padˈeska,sk,sk
45,elˈiçe,elixˈajs,ç,x
46,suɾxˈajs,suɾxˈamos,ɾx,ɾx
47,exeɾsˈemos,exˈeɾso,ɾs,ɾs
48,enkaɾesˈemos,enkaɾˈeskas,s,sk
49,abstɾajɡˈamos,abstɾˈajɡa,jɡ,jɡ
50,enkˈoçen,enkˈoxa,ç,x
51,sumeɾçˈimos,sumˈeɾxa,ɾç,ɾx
52,desˈasen,desˈasɡo,s,sɡ
53,intelˈiçen,intelixˈamos,ç,x
54,kontɾaˈasen,kontɾaˈaɡa,s,ɡ
55,suɾçˈimos,suɾxˈajs,ɾç,ɾx
56,ʃukstaponˈejs,ʃukstapˈone,n,n
57,sˈuɾse,suɾsˈajs,ɾs,ɾs
58,kˈoxan,kˈoxa,x,x
59,kˈoçe,kˈoxo,ç,x
60,pɾedispˈonɡan,pɾedispˈonɡo,nɡ,nɡ
61,kontɾaˈase,kontɾaˈaɡa,s,ɡ
62,obtenˈejs,obtjˈenes,n,n
63,ɡwaɾnˈese,ɡwaɾnˈeska,s,sk
64,enbaneskˈajs,enbanˈeskan,sk,sk
65,ɾexubenˈeses,ɾexubenˈese,s,s
66,konbˈeɾçen,konbˈeɾxo,ɾç,ɾx
67,enaltˈeska,enaltˈeska,sk,sk
68,sostenˈemos,sostjˈenen,n,n
69,sumeɾxˈajs,sumˈeɾxo,ɾx,ɾx
70,tɾansˈixan,tɾansˈixas,x,x
71,anoʧˈeses,anoʧeskˈamos,s,sk
72,asˈemos,ˈases,s,s
73,desbanˈesen,desbanˈese,s,s
74,sobɾesˈalen,sobɾesalɡˈamos,l,lɡ
75,mˈulsen,mulsˈamos,ls,ls
76,koleçˈis,kolˈixo,ç,x
77,ɾuçˈimos,ɾuxˈajs,ç,x
78,kaɾˈese,kaɾˈesko,s,sk
79,faboɾˈeses,faboɾeskˈamos,s,sk
80,dibeɾxˈajs,dibeɾxˈamos,ɾx,ɾx
81,funçˈis,funxˈamos,nç,nx
82,ʃukstaponˈejs,ʃukstapˈonɡa,n,nɡ
83,edˈuskas,edˈuska,sk,sk
84,padˈese,padeskˈajs,s,sk
85,desentumˈeskas,desentumˈeska,sk,sk
86,adbˈenɡa,adbjˈenen,nɡ,n
87,enfebɾesˈemos,enfebɾˈesko,s,sk
88,ensombɾˈeska,ensombɾˈesko,sk,sk
89,sostˈenɡas,sostˈenɡa,nɡ,nɡ
90,enɾikeskˈajs,enɾikˈeskan,sk,sk
