idx,src1,src2,src1_sf,src2_sf
0,enkanˈeses,enkaneskˈajs,s,sk
1,enbileskˈajs,enbilˈesko,sk,sk
2,kontɾabenɡˈajs,kontɾabˈenɡa,nɡ,nɡ
3,padˈesen,padeskˈamos,s,sk
4,distɾaˈejs,distɾˈajɡan,,jɡ
5,tɾaduskˈajs,tɾadˈuskan,sk,sk
6,kontɾajɡˈajs,kontɾˈajɡa,jɡ,jɡ
7,komplˈaska,komplˈaska,sk,sk
8,aɡɾadeskˈajs,aɡɾadˈeskas,sk,sk
9,arˈeses,areskˈajs,s,sk
10,aponˈemos,apˈonɡa,n,nɡ
11,dekajɡˈamos,dekˈajɡa,jɡ,jɡ
12,enteɾneskˈamos,enteɾnˈeskan,sk,sk
13,elixˈajs,elixˈamos,x,x
14,ʃukstapˈonɡan,ʃukstapˈonɡa,nɡ,nɡ
15,desmeɾˈeses,desmeɾˈeskas,s,sk
16,deskompˈone,deskompˈonɡas,n,nɡ
17,emunxˈajs,emˈunxa,nx,nx
18,ɾetɾˈae,ɾetɾajɡˈajs,,jɡ
19,enbexeskˈajs,enbexeskˈamos,sk,sk
20,pospˈonen,pospˈonɡo,n,nɡ
21,kolˈiçe,kolˈixas,ç,x
22,desobedˈeskas,desobedˈesko,sk,sk
23,dibeɾçˈis,dibˈeɾxa,ɾç,ɾx
24,kondˈiɡas,kondˈiɡa,ɡ,ɡ
25,neɡɾeskˈamos,neɡɾˈeska,sk,sk
26,fˈinçen,fˈinxa,nç,nx
27,ennoblesˈejs,ennoblˈeska,s,sk
28,siɾkunbˈenɡo,siɾkunbjˈenen,nɡ,n
29,deponɡˈajs,depˈonɡan,nɡ,nɡ
30,ʃukstapˈonɡan,ʃukstapˈonɡo,nɡ,nɡ
31,kontɾabenˈimos,kontɾabjˈenes,n,n
32,balˈejs,balˈemos,l,l
33,neɡɾˈeses,neɡɾˈeskas,s,sk
34,komplˈases,komplˈaskas,s,sk
35,embeʃesˈejs,embeʃˈeska,s,sk
36,abastˈeses,abastˈese,s,s
37,detɾaˈejs,detɾˈajɡa,,jɡ
38,inteɾponɡˈamos,inteɾpˈonɡas,nɡ,nɡ
39,neɡɾesˈejs,neɡɾˈeskas,s,sk
40,detenɡˈamos,detˈenɡan,nɡ,nɡ
41,desɡwaɾnˈeses,desɡwaɾneskˈajs,s,sk
42,enɡɾandˈese,enɡɾandˈeska,s,sk
43,kondˈiɡas,kondˈiɡa,ɡ,ɡ
44,umedesˈejs,umedeskˈamos,s,sk
45,enlentˈesen,enlentˈesko,s,sk
46,areskˈajs,arˈeskan,sk,sk
47,aponˈejs,apˈonɡas,n,nɡ
48,ˈase,ˈasɡa,s,sɡ
49,oskuɾˈeses,oskuɾˈeska,s,sk
