idx,src1,src2,src1_sf,src2_sf
0,inflˈiçen,inflˈixa,ç,x
1,ɾekwˈesen,ɾekwˈesas,s,s
2,impˈonen,imponɡˈamos,n,nɡ
3,deskompˈones,deskompˈonɡo,n,nɡ
4,ɾesˈuɾçe,ɾesˈuɾxas,ɾç,ɾx
5,ensoɾdˈesen,ensoɾdeskˈajs,s,sk
6,ɾetoɾsˈejs,ɾetwˈeɾsen,ɾs,ɾs
7,dekɾesˈemos,dekɾˈesko,s,sk
8,pɾotˈexas,pɾotˈexa,x,x
9,supˈonɡas,supˈonɡo,nɡ,nɡ
10,ɾeapaɾˈese,ɾeapaɾeskˈajs,s,sk
11,ʃaskˈamos,ʃˈasko,sk,sk
12,estɾemˈesen,estɾemeskˈamos,s,sk
13,ɾebeɾdˈeskan,ɾebeɾdˈeskas,sk,sk
14,asˈejs,ˈaɡan,s,ɡ
15,destwˈeɾse,destwˈeɾsas,ɾs,ɾs
16,pɾotˈexan,pɾotˈexo,x,x
17,enɡɾandˈeses,enɡɾandeskˈamos,s,sk
18,enbilesˈemos,enbilˈeses,s,s
19,umedˈeskan,umedˈeska,sk,sk
20,ɾeelˈiçes,ɾeelˈixa,ç,x
21,detenˈejs,detjˈene,n,n
22,abastˈese,abasteskˈajs,s,sk
23,emˈunçen,emunxˈajs,nç,nx
24,enaltesˈejs,enaltˈese,s,s
25,ɾejmpˈones,ɾejmponɡˈamos,n,nɡ
26,balbusˈis,balbˈuska,s,sk
27,enkˈoçes,enkoxˈajs,ç,x
28,intelˈiçen,intelˈixas,ç,x
29,ɾeˈaɡas,ɾeˈaɡo,ɡ,ɡ
30,obskuɾeskˈamos,obskuɾˈeskan,sk,sk
31,kˈosan,kˈosen,s,s
32,empodɾesˈejs,empodɾeskˈamos,s,sk
33,ɾedˈuses,ɾeduskˈajs,s,sk
34,enbexˈeskan,enbexˈesko,sk,sk
35,abstˈeɾxas,abstˈeɾxo,ɾx,ɾx
36,ɾˈuçes,ɾˈuxan,ç,x
37,pɾedesˈis,pɾedˈises,s,s
38,kontɾaˈasen,kontɾaˈaɡas,s,ɡ
39,adoɾmˈeska,adoɾmˈesko,sk,sk
40,edˈuskan,edˈusko,sk,sk
41,ofɾˈese,ofɾeskˈajs,s,sk
42,entɾetenˈemos,entɾetˈenɡa,n,nɡ
43,ɾˈuçen,ɾˈuxa,ç,x
44,kompˈunxa,kompˈunxo,nx,nx
45,ɾeeleçˈimos,ɾeelˈixa,ç,x
46,akontˈesen,akontˈeskan,s,sk
47,ɾeelixˈajs,ɾeelˈixo,x,x
48,ɾesˈaɾsa,ɾesˈaɾso,ɾs,ɾs
49,aɡɾadesˈejs,aɡɾadˈesen,s,s
50,ekibalɡˈajs,ekibˈalɡa,lɡ,lɡ
51,enteɾnˈeskan,enteɾnˈeskas,sk,sk
52,floɾesˈejs,floɾˈesko,s,sk
53,enbilˈeskan,enbilˈeska,sk,sk
54,embeʃesˈemos,embeʃˈesko,s,sk
55,ɾetɾadusˈis,ɾetɾadˈusko,s,sk
56,ɾobusteskˈajs,ɾobusteskˈamos,sk,sk
57,enlenteskˈamos,enlentˈesko,sk,sk
58,empobɾeskˈajs,empobɾeskˈamos,sk,sk
59,ekibalˈemos,ekibˈale,l,l
60,fˈulçes,fulxˈamos,lç,lx
61,ɾobustesˈejs,ɾobustˈeskan,s,sk
62,komplˈasen,komplˈases,s,s
63,peɾtenesˈemos,peɾteneskˈajs,s,sk
64,peɾˈeskan,peɾˈeskas,sk,sk
65,kondˈusen,kondˈuskan,s,sk
66,derelinkˈamos,derelinkˈis,nk,nk
67,desdesˈis,desdˈise,s,s
68,subʃˈasen,subʃˈaskas,s,sk
