idx,src1,src2,src1_sf,src2_sf
0,ɾeestablesˈemos,ɾeestablˈese,s,s
1,ɾebˈenɡan,ɾebenˈis,nɡ,n
2,atɾˈaen,atɾˈae,,
3,desˈasɡas,desˈasɡo,sɡ,sɡ
4,ˈaɡas,ˈaɡa,ɡ,ɡ
5,salɡˈajs,salˈis,lɡ,l
6,desɡwaɾnesˈejs,desɡwaɾnˈeska,s,sk
7,apetesˈemos,apeteskˈajs,s,sk
8,enlˈuses,enlˈuse,s,s
9,detɾajɡˈajs,detɾˈajɡa,jɡ,jɡ
10,elixˈajs,elˈixa,x,x
11,ɾekompˈonɡas,ɾekompˈonɡa,nɡ,nɡ
12,mulçˈejs,mˈulxan,lç,lx
13,apaɾeskˈajs,apaɾˈeskan,sk,sk
14,obedˈeskan,obedˈeska,sk,sk
15,ɾekondˈuses,ɾekondusˈis,s,s
16,ɾebeɾdeskˈamos,ɾebeɾdˈeska,sk,sk
17,empobɾˈeses,empobɾeskˈamos,s,sk
18,deskˈosen,deskˈose,s,s
19,sˈale,sˈalɡa,l,lɡ
20,ɾediɾixˈamos,ɾediɾˈixas,x,x
21,fɾanxˈamos,fɾˈanxo,nx,nx
22,entɾetenɡˈajs,entɾetjˈenes,nɡ,n
23,obskuɾˈeska,obskuɾˈesko,sk,sk
24,foɾtalesˈemos,foɾtalˈeska,s,sk
25,enkaɾˈeskas,enkaɾˈeska,sk,sk
26,ɾetɾaduskˈamos,ɾetɾadˈuskan,sk,sk
27,abastˈesen,abastˈeska,s,sk
28,desˈases,desˈasɡa,s,sɡ
29,estˈaɾsen,estˈaɾsa,ɾs,ɾs
30,ɾekonduskˈajs,ɾekondˈuskas,sk,sk
31,neɡlˈiçe,neɡlˈixa,ç,x
32,enduɾeskˈajs,enduɾˈeska,sk,sk
33,ɾekomponˈejs,ɾekomponɡˈamos,n,nɡ
34,ɾetenɡˈajs,ɾetˈenɡa,nɡ,nɡ
35,kˈajɡas,kˈajɡo,jɡ,jɡ
36,padˈesen,padeskˈamos,s,sk
37,ɡwaɾnˈesen,ɡwaɾnˈesko,s,sk
38,enmudˈeses,enmudˈesko,s,sk
39,faboɾˈese,faboɾˈesko,s,sk
40,ˈunxas,ˈunxa,nx,nx
41,kˈosa,kˈoses,s,s
42,ɾekonbenˈimos,ɾekonbjˈenen,n,n
43,arˈese,aresˈis,s,s
44,ɾekwˈesas,ɾekwˈeso,s,s
45,intɾoduskˈajs,intɾodˈuska,sk,sk
46,pɾebalˈesen,pɾebalˈese,s,s
47,enaɾdˈeses,enaɾdˈeskas,s,sk
48,eksˈiçe,eksiçˈimos,ç,ç
49,emulxˈamos,emˈulxas,lx,lx
50,ɾefˈulxan,ɾefˈulxa,lx,lx
51,kˈosa,kˈosen,s,s
52,ennobleskˈamos,ennoblˈeska,sk,sk
53,ɾekonbenˈimos,ɾekonbenˈis,n,n
54,adbenɡˈamos,adbenˈimos,nɡ,n
55,atɾˈaes,atɾˈajɡa,,jɡ
56,eksixˈamos,eksˈixa,x,x
57,detɾˈae,detɾˈajɡas,,jɡ
58,kontɾabˈenɡo,kontɾabjˈene,nɡ,n
59,arˈeses,arˈeskan,s,sk
60,enɾoxˈesen,enɾoxˈeses,s,s
61,konbeɾxˈamos,konbˈeɾxas,ɾx,ɾx
62,embɾutˈeskas,embɾutˈeska,sk,sk
63,ˈunxan,ˈunxa,nx,nx
