idx,src1,src2,src1_sf,src2_sf
0,deskomponˈejs,deskompˈonɡas,n,nɡ
1,ɾeelˈiçes,ɾeelixˈajs,ç,x
2,peɾmanˈese,peɾmanˈeskas,s,sk
3,desnaskˈajs,desnˈaskan,sk,sk
4,adˈuses,adˈusko,s,sk
5,ɾepɾodˈuses,ɾepɾodusˈimos,s,s
6,ɾepɾodusˈimos,ɾepɾodˈuska,s,sk
7,elˈiçen,elˈixa,ç,x
8,ɾeelixˈamos,ɾeelˈixo,x,x
9,elixˈamos,elˈixa,x,x
10,elˈiçe,elˈixas,ç,x
11,deskomponˈemos,deskompˈonɡa,n,nɡ
12,enfuɾesˈemos,enfuɾeskˈajs,s,sk
13,desnasˈemos,desnˈaska,s,sk
14,enlokeskˈajs,enlokeskˈamos,sk,sk
15,detɾaˈejs,detɾˈaen,,
16,deɾelˈinkas,deɾelˈinko,nk,nk
17,ɾeelixˈamos,ɾeelˈixan,x,x
18,abdˈuse,abduskˈamos,s,sk
19,anoʧˈeska,anoʧˈesko,sk,sk
20,enfuɾesˈemos,enfuɾˈeses,s,s
21,sˈuɾsen,sˈuɾsas,ɾs,ɾs
22,neɡlˈiçen,neɡlˈixa,ç,x
23,detɾˈajɡas,detɾˈajɡa,jɡ,jɡ
24,deskomponɡˈajs,deskompˈonɡa,nɡ,nɡ
25,deskompˈonɡa,deskompˈonɡo,nɡ,nɡ
26,sˈuɾsen,suɾsˈamos,ɾs,ɾs
27,suɾsˈimos,sˈuɾsas,ɾs,ɾs
28,ɾeelixˈajs,ɾeelˈixan,x,x
29,sˈuɾsan,sˈuɾsas,ɾs,ɾs
30,anoʧˈeska,anoʧˈeska,sk,sk
31,siɾkunbˈenɡa,siɾkunbenˈimos,nɡ,n
32,enfuɾˈeses,enfuɾˈeska,s,sk
33,enlokˈesen,enlokeskˈajs,s,sk
34,detɾˈaes,detɾˈajɡa,,jɡ
35,deskomponɡˈajs,deskompˈonɡan,nɡ,nɡ
36,deɾelˈinken,deɾelinkˈis,nk,nk
37,enlokˈese,enlokeskˈamos,s,sk
38,dˈiɡas,dˈiɡa,ɡ,ɡ
39,adˈuskas,adˈusko,sk,sk
40,konduskˈajs,kondˈuska,sk,sk
41,sˈuɾse,suɾsˈis,ɾs,ɾs
42,amaɾiʃˈese,amaɾiʃeskˈamos,s,sk
43,ɾetɾˈaen,ɾetɾˈajɡan,,jɡ
44,siɾkunbˈenɡan,siɾkunbjˈenen,nɡ,n
45,neɡlˈixan,neɡlˈixas,x,x
46,ɾepɾodˈuska,ɾepɾodˈusko,sk,sk
47,entɾetˈenɡa,entɾetˈenɡa,nɡ,nɡ
48,ɾeelˈiçen,ɾeelixˈajs,ç,x
