idx,src1,src2,src1_sf,src2_sf
0,ɾepɾoduskˈajs,ɾepɾodˈuska,sk,sk
1,amaɾiʃˈeses,amaɾiʃeskˈajs,s,sk
2,suɾsˈimos,sˈuɾso,ɾs,ɾs
3,dˈise,dˈiɡo,s,ɡ
4,desnˈases,desnaskˈajs,s,sk
5,deɾelˈinka,deɾelinkˈimos,nk,nk
6,ɾeeleçˈis,ɾeelˈixa,ç,x
7,enfuɾeskˈamos,enfuɾˈesko,sk,sk
8,deskompˈonɡa,deskompˈonɡo,nɡ,nɡ
9,peɾmanesˈemos,peɾmanˈeskas,s,sk
10,desnasˈemos,desnˈaska,s,sk
11,neɡlixˈamos,neɡlˈixa,x,x
12,detɾˈajɡan,detɾˈajɡo,jɡ,jɡ
13,neɡlˈiçen,neɡlˈiçe,ç,ç
14,peɾmanesˈejs,peɾmaneskˈajs,s,sk
15,enfuɾˈesen,enfuɾˈeskas,s,sk
16,enlokˈese,enlokeskˈamos,s,sk
17,desnasˈemos,desnˈaskas,s,sk
18,ɾepɾodˈuses,ɾepɾodˈuskas,s,sk
19,ɾetɾˈajɡas,ɾetɾˈajɡa,jɡ,jɡ
20,desnˈase,desnˈaska,s,sk
21,deskomponɡˈamos,deskompˈonɡa,nɡ,nɡ
22,ɾeeleçˈis,ɾeelˈixa,ç,x
23,peɾmanesˈejs,peɾmanˈesen,s,s
24,deɾelˈinkan,deɾelinkˈimos,nk,nk
25,peɾmanˈesen,peɾmaneskˈajs,s,sk
26,dˈisen,dˈiɡo,s,ɡ
27,ɾetɾajɡˈajs,ɾetɾˈajɡa,jɡ,jɡ
28,desˈimos,diɡˈajs,s,ɡ
29,entɾetjˈenen,entɾetjˈene,n,n
30,sˈuɾse,sˈuɾsa,ɾs,ɾs
31,fulçˈis,fˈulxo,lç,lx
32,entɾetˈenɡas,entɾetˈenɡo,nɡ,nɡ
33,ɾeeleçˈimos,ɾeelˈiçen,ç,ç
34,peɾmanˈesen,peɾmaneskˈamos,s,sk
35,amaɾiʃˈese,amaɾiʃˈeskan,s,sk
36,ɾetɾˈaes,ɾetɾˈae,,
37,suɾsˈimos,sˈuɾso,ɾs,ɾs
38,deɾelˈinko,deɾelˈinkes,nk,nk
39,sˈuɾse,suɾsˈis,ɾs,ɾs
40,abdˈusen,abdˈuses,s,s
41,ɾepɾodˈuse,ɾepɾodˈuskas,s,sk
42,entɾetenˈemos,entɾetjˈenes,n,n
43,ɾepɾodusˈis,ɾepɾodˈuska,s,sk
44,ɾetɾˈaes,ɾetɾajɡˈajs,,jɡ
45,neɡliçˈis,neɡlˈixan,ç,x
46,entɾetenˈemos,entɾetenɡˈamos,n,nɡ
47,akoçˈemos,akoxˈajs,ç,x
48,detɾˈaes,detɾajɡˈajs,,jɡ
49,elˈiçes,elixˈamos,ç,x
50,kondˈuses,kondˈuska,s,sk
51,enfuɾˈesen,enfuɾˈeska,s,sk
52,desnasˈemos,desnˈasen,s,s
53,anoʧˈeskas,anoʧˈeska,sk,sk
54,ɾeelˈiçen,ɾeelˈixa,ç,x
55,eliçˈimos,elixˈamos,ç,x
56,elˈiçe,eliçˈimos,ç,ç
57,fulçˈis,fˈulxa,lç,lx
58,dˈiɡa,dˈiɡa,ɡ,ɡ
59,siɾkunbˈenɡan,siɾkunbjˈenes,nɡ,n
60,desnˈasen,desnˈases,s,s
61,desnaskˈajs,desnˈaskas,sk,sk
62,elˈixan,elˈixa,x,x
63,siɾkunbenɡˈajs,siɾkunbjˈene,nɡ,n
64,enlokesˈejs,enlokˈeska,s,sk
65,siɾkunbˈenɡan,siɾkunbjˈenes,nɡ,n
66,sˈuɾsen,sˈuɾso,ɾs,ɾs
67,siɾkunbˈenɡan,siɾkunbjˈene,nɡ,n
68,deɾelˈinka,deɾelˈinke,nk,nk
69,kondˈuska,kondˈusko,sk,sk
70,detɾaˈejs,detɾˈajɡa,,jɡ
71,enlokˈese,enlokˈesko,s,sk
72,desnˈases,desnaskˈamos,s,sk
73,peɾmanˈese,peɾmanˈeskas,s,sk
74,kondˈusen,kondˈuses,s,s
75,enlokˈese,enlokˈeskan,s,sk
76,ɾeelˈixa,ɾeelˈixa,x,x
77,adˈusen,aduskˈamos,s,sk
78,abdˈuse,abdusˈis,s,s
79,detɾˈaes,detɾajɡˈamos,,jɡ
80,elixˈajs,elˈixo,x,x
81,abdˈuse,abdusˈimos,s,s
82,deɾelinkˈamos,deɾelˈinkes,nk,nk
83,abdusˈimos,abduskˈamos,s,sk
84,enlokeskˈajs,enlokeskˈamos,sk,sk
85,siɾkunbenˈis,siɾkunbjˈene,n,n
86,ɾetɾˈajɡa,ɾetɾˈajɡa,jɡ,jɡ
87,elˈixan,elˈixa,x,x
88,abdusˈis,abduskˈajs,s,sk
89,desnˈase,desnˈaskas,s,sk
90,siɾkunbˈenɡas,siɾkunbjˈenen,nɡ,n
91,ɾepɾodusˈimos,ɾepɾoduskˈajs,s,sk
92,ɾetɾaˈejs,ɾetɾˈajɡas,,jɡ
93,enfuɾesˈemos,enfuɾˈeses,s,s
94,anoʧesˈemos,anoʧˈesko,s,sk
95,fˈulçes,fˈulxas,lç,lx
96,neɡliçˈis,neɡlixˈajs,ç,x
97,ɾetɾˈaen,ɾetɾˈaes,,
98,desnˈaskas,desnˈaska,sk,sk
99,neɡlˈiçen,neɡlˈixas,ç,x
100,enlokˈeses,enlokeskˈamos,s,sk
101,ɾeelixˈajs,ɾeelˈixas,x,x
102,anoʧesˈemos,anoʧˈeskas,s,sk
103,siɾkunbenɡˈamos,siɾkunbˈenɡan,nɡ,nɡ
104,enlokˈese,enlokeskˈajs,s,sk
105,ɾepɾodˈusen,ɾepɾodˈuskan,s,sk
106,sˈuɾses,sˈuɾse,ɾs,ɾs
107,peɾmanesˈejs,peɾmanˈeskas,s,sk
108,neɡliçˈis,neɡlˈixas,ç,x
109,neɡlˈiçen,neɡlˈixan,ç,x
110,neɡlˈiçen,neɡlˈiçe,ç,ç
111,neɡliçˈimos,neɡlixˈamos,ç,x
112,ɾetɾˈaes,ɾetɾˈajɡa,,jɡ
113,amaɾiʃˈeska,amaɾiʃˈesko,sk,sk
114,peɾmanˈesen,peɾmanˈeska,s,sk
115,sˈuɾsa,sˈuɾso,ɾs,ɾs
116,dˈises,dˈise,s,s
117,detɾˈajɡa,detɾˈajɡa,jɡ,jɡ
118,deskomponɡˈamos,deskompˈonɡo,nɡ,nɡ
119,neɡlixˈajs,neɡlˈixo,x,x
120,akˈoxa,akˈoxo,x,x
121,neɡlˈiçes,neɡlixˈamos,ç,x
122,neɡlˈiçe,neɡliçˈis,ç,ç
123,anoʧˈeses,anoʧˈeska,s,sk
124,deɾelˈinkan,deɾelˈinken,nk,nk
125,ɾeelˈixan,ɾeelˈixas,x,x
126,ɾeelˈiçe,ɾeelˈixa,ç,x
127,fˈulçen,fˈulxo,lç,lx
128,fˈulçe,fulçˈis,lç,lç
129,fulçˈis,fulxˈamos,lç,lx
130,deskompˈone,deskompˈonɡa,n,nɡ
131,anoʧˈesen,anoʧˈeska,s,sk
132,detɾˈaes,detɾajɡˈajs,,jɡ
133,diɡˈajs,diɡˈamos,ɡ,ɡ
134,enfuɾˈese,enfuɾˈesko,s,sk
135,deɾelinkˈamos,deɾelˈinke,nk,nk
136,ɾeelˈiçe,ɾeelixˈajs,ç,x
137,neɡlixˈajs,neɡlˈixas,x,x
138,suɾsˈajs,suɾsˈamos,ɾs,ɾs
139,akoçˈejs,akˈoxo,ç,x
140,dˈisen,diɡˈamos,s,ɡ
141,deɾelˈinka,deɾelˈinke,nk,nk
142,desˈis,dˈiɡas,s,ɡ
143,anoʧesˈejs,anoʧˈeskas,s,sk
144,deskompˈonɡas,deskompˈonɡa,nɡ,nɡ
145,elˈiçe,eliçˈimos,ç,ç
146,suɾsˈimos,suɾsˈamos,ɾs,ɾs
147,neɡlˈixan,neɡlˈixas,x,x
148,enfuɾˈeses,enfuɾˈeska,s,sk
149,desnaskˈamos,desnˈaska,sk,sk
150,neɡliçˈis,neɡlˈixa,ç,x
151,enfuɾˈeska,enfuɾˈesko,sk,sk
152,neɡliçˈimos,neɡliçˈis,ç,ç
153,siɾkunbˈenɡas,siɾkunbˈenɡa,nɡ,nɡ
154,amaɾiʃˈeses,amaɾiʃˈese,s,s
155,ɾetɾaˈejs,ɾetɾaˈemos,,
156,ɾeelˈiçe,ɾeelˈixa,ç,x
157,amaɾiʃˈeska,amaɾiʃˈesko,sk,sk
158,abdˈusen,abdˈuses,s,s
159,enfuɾesˈemos,enfuɾˈeses,s,s
160,peɾmanˈesen,peɾmanˈesko,s,sk
161,desnˈase,desnˈasko,s,sk
162,adˈusen,adˈuskan,s,sk
163,neɡlixˈajs,neɡlˈixan,x,x
164,anoʧˈesen,anoʧeskˈajs,s,sk
165,fˈulçe,fulçˈis,lç,lç
166,anoʧˈeskan,anoʧˈeska,sk,sk
167,suɾsˈimos,sˈuɾsan,ɾs,ɾs
168,amaɾiʃeskˈamos,amaɾiʃˈeskas,sk,sk
169,amaɾiʃesˈejs,amaɾiʃesˈemos,s,s
170,elˈiçe,eliçˈimos,ç,ç
171,anoʧeskˈamos,anoʧˈeska,sk,sk
172,neɡliçˈis,neɡlixˈajs,ç,x
173,peɾmanˈeskan,peɾmanˈeska,sk,sk
174,enlokˈeses,enlokˈeskas,s,sk
175,deɾelinkˈajs,deɾelˈinko,nk,nk
176,abdˈuses,abdˈuse,s,s
177,anoʧˈese,anoʧˈeska,s,sk
178,desnˈases,desnˈaskas,s,sk
179,abduskˈamos,abdˈusko,sk,sk
180,adˈuses,adˈuska,s,sk
181,deskomponɡˈamos,deskompˈonɡa,nɡ,nɡ
182,abdˈuses,abdˈuska,s,sk
