idx,src1,src2,src1_sf,src2_sf
0,tɾadˈusen,tɾaduskˈamos,s,sk
1,sostˈenɡan,sostˈenɡas,nɡ,nɡ
2,manutˈenɡas,manutˈenɡo,nɡ,nɡ
3,ɾejmpˈonen,ɾejmpˈonɡo,n,nɡ
4,astɾinxˈamos,astɾˈinxa,nx,nx
5,enkaʃˈeses,enkaʃeskˈamos,s,sk
6,inteɾponɡˈamos,inteɾpˈonɡa,nɡ,nɡ
7,estˈaɾsen,estˈaɾsan,ɾs,ɾs
8,koreçˈimos,korˈixo,ç,x
9,adoɾmˈese,adoɾmˈeskas,s,sk
10,inteɾpˈone,inteɾpˈonɡa,n,nɡ
11,adoɾmˈeses,adoɾmˈese,s,s
12,abastesˈemos,abasteskˈamos,s,sk
13,estˈaɾses,estˈaɾsas,ɾs,ɾs
14,pɾotexˈajs,pɾotˈexan,x,x
15,abastesˈemos,abastˈeses,s,s
16,koreçˈimos,korˈixa,ç,x
17,bendˈisen,bendˈiɡo,s,ɡ
18,bendˈiɡa,bendˈiɡa,ɡ,ɡ
19,estaɾsˈis,estˈaɾsa,ɾs,ɾs
20,ɾobustˈese,ɾobustˈeska,s,sk
21,koreçˈimos,korˈixa,ç,x
22,balɡˈajs,bˈalɡa,lɡ,lɡ
23,tɾadˈuse,tɾadˈuskan,s,sk
24,tɾadˈuskas,tɾadˈuska,sk,sk
25,konbˈense,konbensˈajs,ns,ns
26,sostenɡˈajs,sostjˈenen,nɡ,n
27,inteɾpˈone,inteɾponɡˈajs,n,nɡ
28,manutˈenɡa,manutjˈenen,nɡ,n
29,balɡˈajs,balɡˈamos,lɡ,lɡ
30,astɾˈinxan,astɾˈinxas,nx,nx
31,inteɾponɡˈajs,inteɾponɡˈamos,nɡ,nɡ
32,enkoxˈamos,enkˈoxan,x,x
33,adˈuses,aduskˈamos,s,sk
34,bˈalen,bˈalɡa,l,lɡ
35,konbˈensas,konbˈensa,ns,ns
36,tɾaduskˈajs,tɾadˈuskas,sk,sk
37,balɡˈajs,bˈalɡan,lɡ,lɡ
38,inteɾponɡˈamos,inteɾpˈonɡas,nɡ,nɡ
39,enkaʃˈesen,enkaʃˈesko,s,sk
40,estaɾsˈamos,estˈaɾsas,ɾs,ɾs
41,entenebɾˈeska,entenebɾˈeska,sk,sk
42,estˈaɾsen,estaɾsˈimos,ɾs,ɾs
43,manutˈenɡo,manutjˈenes,nɡ,n
44,inteɾpˈonen,inteɾponɡˈamos,n,nɡ
45,adoɾmesˈejs,adoɾmˈesen,s,s
46,enkˈoxas,enkˈoxa,x,x
47,estˈaɾsan,estˈaɾsa,ɾs,ɾs
48,ɾejmponˈejs,ɾejmpˈone,n,n
49,sostenˈejs,sostenɡˈamos,n,nɡ
50,adoɾmesˈejs,adoɾmˈeska,s,sk
51,konbˈensa,konbˈensa,ns,ns
52,tɾadˈuskas,tɾadˈuska,sk,sk
53,enkoçˈejs,enkˈoxas,ç,x
54,tɾadˈusen,tɾadˈuska,s,sk
55,ɾejmpˈonɡas,ɾejmpˈonɡa,nɡ,nɡ
56,inteɾponɡˈamos,inteɾpˈonɡas,nɡ,nɡ
57,enkoçˈemos,enkoxˈajs,ç,x
58,koreçˈis,korˈixan,ç,x
59,sobɾekoxˈamos,sobɾekˈoxas,x,x
60,pɾotexˈamos,pɾotˈexan,x,x
61,manutˈenɡa,manutˈenɡo,nɡ,nɡ
62,enkoxˈajs,enkoxˈamos,x,x
63,pɾotˈeçen,pɾotˈeçes,ç,ç
64,balˈejs,bˈalɡo,l,lɡ
65,inteɾponˈemos,inteɾpˈones,n,n
66,enkaʃˈeska,enkaʃˈesko,sk,sk
67,korˈixas,korˈixo,x,x
68,ɾestablˈeska,ɾestablˈesko,sk,sk
69,ɾestablˈesen,ɾestablˈesko,s,sk
70,inteɾpˈones,inteɾpˈonɡa,n,nɡ
71,inteɾponˈemos,inteɾpˈonɡas,n,nɡ
72,sostjˈenes,sostjˈene,n,n
73,balɡˈajs,bˈalɡan,lɡ,lɡ
74,ɾejmponˈejs,ɾejmpˈonɡa,n,nɡ
75,entenebɾeskˈajs,entenebɾˈesko,sk,sk
76,inteɾpˈones,inteɾpˈonɡo,n,nɡ
77,sostˈenɡa,sostjˈenes,nɡ,n
78,enkaʃesˈejs,enkaʃˈesen,s,s
79,pɾotexˈajs,pɾotˈexan,x,x
80,ɾobustˈesen,ɾobusteskˈamos,s,sk
81,estaɾsˈajs,estˈaɾso,ɾs,ɾs
82,sostenˈejs,sostenɡˈajs,n,nɡ
83,ɾejmponɡˈamos,ɾejmpˈonɡa,nɡ,nɡ
84,bendiɡˈamos,bendˈiɡa,ɡ,ɡ
85,sobɾekˈoxan,sobɾekˈoxa,x,x
86,bendˈisen,bendˈiɡas,s,ɡ
87,korˈixan,korˈixa,x,x
88,enkˈoxas,enkˈoxa,x,x
89,aduskˈajs,aduskˈamos,sk,sk
90,entenebɾˈeses,entenebɾˈeska,s,sk
91,manutenˈejs,manutˈenɡa,n,nɡ
92,korˈiçen,korˈixo,ç,x
93,entenebɾˈese,entenebɾeskˈamos,s,sk
94,adoɾmesˈemos,adoɾmeskˈamos,s,sk
95,ɾobustˈesen,ɾobustˈese,s,s
96,ɾestablesˈemos,ɾestablˈese,s,s
97,bendˈise,bendiɡˈajs,s,ɡ
98,ɾobustˈeska,ɾobustˈeska,sk,sk
99,astɾinxˈajs,astɾˈinxo,nx,nx
100,koreçˈimos,korˈiçe,ç,ç
101,enkˈoçen,enkˈoxas,ç,x
102,manutenˈejs,manutjˈenen,n,n
103,estaɾsˈimos,estˈaɾso,ɾs,ɾs
104,ɾestablˈese,ɾestablˈeska,s,sk
105,inteɾponɡˈamos,inteɾpˈonɡa,nɡ,nɡ
106,korˈiçes,korˈixas,ç,x
107,ɾobusteskˈajs,ɾobustˈeskan,sk,sk
108,ɾestablˈesen,ɾestablˈeskas,s,sk
109,manutjˈenen,manutjˈene,n,n
110,manutenˈemos,manutjˈenen,n,n
111,entenebɾesˈemos,entenebɾˈese,s,s
112,tɾaduskˈamos,tɾadˈusko,sk,sk
113,sobɾekˈoçe,sobɾekoxˈajs,ç,x
114,entenebɾˈeses,entenebɾˈeskas,s,sk
115,ɾedesˈimos,ɾedˈisen,s,s
116,enkaʃeskˈamos,enkaʃˈeska,sk,sk
117,sobɾekˈoçe,sobɾekˈoxa,ç,x
118,astɾinçˈimos,astɾinxˈajs,nç,nx
119,entenebɾesˈejs,entenebɾˈesko,s,sk
120,pɾotˈeçe,pɾotˈexo,ç,x
121,bendˈiɡan,bendˈiɡas,ɡ,ɡ
122,ɾedesˈimos,ɾedˈiɡan,s,ɡ
123,ɾejmponɡˈajs,ɾejmpˈonɡo,nɡ,nɡ
124,balɡˈajs,bˈalɡa,lɡ,lɡ
125,konbensˈemos,konbˈensa,ns,ns
126,entenebɾˈeskas,entenebɾˈeska,sk,sk
127,sostenˈejs,sostenˈemos,n,n
128,adoɾmˈeses,adoɾmˈeskan,s,sk
129,konbensˈemos,konbensˈamos,ns,ns
130,ɾobustˈesen,ɾobustˈeses,s,s
131,sobɾekoxˈamos,sobɾekˈoxa,x,x
132,koreçˈimos,korˈixas,ç,x
133,ɾejmponˈemos,ɾejmpˈonen,n,n
134,enkaʃeskˈamos,enkaʃˈeska,sk,sk
135,astɾinçˈimos,astɾˈinxo,nç,nx
136,ɾestablesˈejs,ɾestablˈesen,s,s
137,inteɾpˈone,inteɾponɡˈamos,n,nɡ
138,enkoçˈemos,enkˈoxo,ç,x
139,bendesˈimos,bendˈiɡan,s,ɡ
140,korˈiçen,korˈixan,ç,x
141,ɾedesˈimos,ɾedˈiɡas,s,ɡ
142,astɾˈinxas,astɾˈinxa,nx,nx
143,pɾoteçˈemos,pɾotˈeçes,ç,ç
144,ɾestablˈeses,ɾestablˈese,s,s
145,ɾejmpˈonen,ɾejmponɡˈamos,n,nɡ
146,ɾedˈiɡa,ɾedˈiɡo,ɡ,ɡ
147,uɾxˈamos,ˈuɾxan,ɾx,ɾx
148,bendesˈimos,bendˈiɡa,s,ɡ
149,konbensˈajs,konbˈenso,ns,ns
150,astɾinxˈajs,astɾˈinxas,nx,nx
151,astɾinxˈamos,astɾˈinxas,nx,nx
152,ɾedesˈimos,ɾedˈise,s,s
153,entenebɾeskˈamos,entenebɾˈeska,sk,sk
154,adoɾmˈeska,adoɾmˈesko,sk,sk
155,adoɾmˈeses,adoɾmˈeska,s,sk
156,ɾejmponɡˈamos,ɾejmpˈonɡan,nɡ,nɡ
157,ɾobustˈese,ɾobustˈeska,s,sk
158,sobɾekˈoxas,sobɾekˈoxa,x,x
159,bendiɡˈajs,bendiɡˈamos,ɡ,ɡ
160,korixˈajs,korˈixas,x,x
161,astɾˈinçe,astɾˈinxan,nç,nx
162,enkaʃˈeskan,enkaʃˈeska,sk,sk
163,manutˈenɡan,manutˈenɡa,nɡ,nɡ
164,ˈuɾçes,uɾçˈis,ɾç,ɾç
165,estˈaɾsan,estˈaɾsa,ɾs,ɾs
166,abastesˈemos,abastˈeska,s,sk
167,enkaʃesˈejs,enkaʃˈesen,s,s
168,enkaʃˈese,enkaʃˈeska,s,sk
169,adoɾmesˈemos,adoɾmˈeska,s,sk
170,manutenɡˈajs,manutenɡˈamos,nɡ,nɡ
171,enkaʃesˈemos,enkaʃˈeses,s,s
172,ɾejmpˈones,ɾejmpˈonɡan,n,nɡ
173,inteɾponˈejs,inteɾponɡˈamos,n,nɡ
174,inteɾpˈonen,inteɾpˈonɡo,n,nɡ
175,adˈusen,adˈuses,s,s
176,ɾedˈisen,ɾedˈiɡas,s,ɡ
177,manutˈenɡan,manutjˈene,nɡ,n
178,enkoçˈejs,enkˈoxan,ç,x
179,sobɾekoxˈajs,sobɾekˈoxan,x,x
180,inteɾpˈones,inteɾpˈone,n,n
181,aduskˈajs,adˈuska,sk,sk
182,enkaʃˈeskas,enkaʃˈesko,sk,sk
183,konbˈense,konbensˈamos,ns,ns
184,ɾedesˈimos,ɾedˈiɡan,s,ɡ
185,ɾejmpˈonɡa,ɾejmpˈonɡo,nɡ,nɡ
186,konbensˈajs,konbˈensas,ns,ns
187,ɾedˈise,ɾediɡˈamos,s,ɡ
188,inteɾpˈone,inteɾpˈonɡa,n,nɡ
189,tɾadˈuse,tɾadusˈimos,s,s
190,adusˈimos,adˈuskas,s,sk
191,enkaʃesˈemos,enkaʃˈese,s,s
192,ɾejmpˈone,ɾejmponɡˈajs,n,nɡ
193,ɾejmponˈejs,ɾejmponˈemos,n,n
194,sobɾekˈoçen,sobɾekˈoxan,ç,x
195,bˈalɡan,bˈalɡa,lɡ,lɡ
196,korˈixas,korˈixo,x,x
197,adoɾmˈesen,adoɾmˈeska,s,sk
198,adˈuses,adˈuska,s,sk
199,manutˈenɡo,manutjˈene,nɡ,n
