idx,src1,src2,src1_sf,src2_sf
0,ɾebeɾdesˈemos,ɾebeɾdˈese,s,s
1,ʃˈase,ʃˈaska,s,sk
2,desmeɾˈesen,desmeɾeskˈamos,s,sk
3,fɾanxˈajs,fɾˈanxa,nx,nx
4,pɾekonoskˈamos,pɾekonˈoska,sk,sk
5,eskosˈejs,eskwˈesan,s,s
6,ɾekonbˈenɡas,ɾekonbˈenɡa,nɡ,nɡ
7,ɾeblandˈese,ɾeblandeskˈajs,s,sk
8,paɾesˈemos,paɾeskˈajs,s,sk
9,akɾˈeskas,akɾˈeska,sk,sk
10,ɡwaɾnˈeskas,ɡwaɾnˈeska,sk,sk
11,exeɾsˈajs,exˈeɾsa,ɾs,ɾs
12,ʃaskˈajs,ʃˈaskas,sk,sk
13,apetesˈemos,apetˈeskas,s,sk
14,ɾekonbˈenɡo,ɾekonbjˈenen,nɡ,n
15,ɾekondusˈis,ɾekonduskˈajs,s,sk
16,sobɾebenɡˈamos,sobɾebˈenɡa,nɡ,nɡ
17,ɡwaɾnˈesen,ɡwaɾneskˈamos,s,sk
18,infɾinxˈajs,infɾˈinxas,nx,nx
19,kopɾodusˈis,kopɾodˈuskan,s,sk
20,apetˈeses,apetˈeskan,s,sk
21,obedˈeskas,obedˈeska,sk,sk
22,kompunxˈajs,kompˈunxan,nx,nx
23,eskaɾnˈese,eskaɾnˈeska,s,sk
24,entoɾpesˈejs,entoɾpˈeska,s,sk
25,neɡɾeskˈajs,neɡɾˈeskas,sk,sk
26,ɾekajɡˈajs,ɾekˈajɡan,jɡ,jɡ
27,sˈuɾsa,sˈuɾso,ɾs,ɾs
28,peɾmanˈeses,peɾmanˈeska,s,sk
29,tɾaduskˈamos,tɾadˈuska,sk,sk
30,ekibˈale,ekibˈalɡas,l,lɡ
31,empekeɲesˈemos,empekeɲˈesko,s,sk
32,naskˈajs,nˈaska,sk,sk
33,infɾˈinçe,infɾinçˈis,nç,nç
34,fosfoɾesˈejs,fosfoɾˈesko,s,sk
35,aduskˈajs,adˈuska,sk,sk
36,enlentesˈemos,enlentˈeses,s,s
37,fˈulçes,fulxˈajs,lç,lx
38,ɾesplandˈesen,ɾesplandˈeskas,s,sk
39,desˈimos,dˈiɡa,s,ɡ
40,ɾekaˈejs,ɾekaˈemos,,
41,sˈuɾxa,sˈuɾxa,ɾx,ɾx
42,pɾeestablˈesen,pɾeestablˈese,s,s
43,ɾetɾotɾˈaes,ɾetɾotɾajɡˈamos,,jɡ
44,infɾinxˈamos,infɾˈinxan,nx,nx
45,eksˈiçen,eksˈixa,ç,x
46,desfaʃˈesen,desfaʃˈeska,s,sk
47,faʃˈesen,faʃˈese,s,s
48,enkˈoçes,enkˈoxas,ç,x
49,meɾeskˈajs,meɾˈeskas,sk,sk
50,sumeɾxˈamos,sumˈeɾxan,ɾx,ɾx
51,estˈaɾsan,estˈaɾsas,ɾs,ɾs
52,ɾekonˈosen,ɾekonˈoska,s,sk
53,ɾekonbˈenɡan,ɾekonbenˈis,nɡ,n
54,diɾiçˈis,diɾˈixan,ç,x
55,inflˈixa,inflˈixa,x,x
56,desabenɡˈajs,desabenˈis,nɡ,n
57,kondesˈis,kondˈiɡas,s,ɡ
58,enbileskˈamos,enbilˈeska,sk,sk
59,ɾetɾadˈuska,ɾetɾadˈusko,sk,sk
60,ɾeduskˈajs,ɾedˈusko,sk,sk
61,pɾedesˈis,pɾedˈiɡan,s,ɡ
62,pɾedesˈimos,pɾedˈisen,s,s
63,ɾexubenesˈemos,ɾexubenˈeskas,s,sk
64,esklaɾˈesen,esklaɾˈeska,s,sk
65,obskuɾˈesen,obskuɾeskˈamos,s,sk
66,supeɾponˈemos,supeɾpˈonɡo,n,nɡ
67,tɾadusˈimos,tɾadˈuska,s,sk
68,exeɾsˈemos,exeɾsˈamos,ɾs,ɾs
69,enteɾnesˈejs,enteɾnˈeska,s,sk
70,ɾesˈaɾses,ɾesaɾsˈamos,ɾs,ɾs
71,fɾˈunsen,fɾunsˈamos,ns,ns
72,satisfˈaɡan,satisfˈaɡa,ɡ,ɡ
73,ɾesplandˈeskas,ɾesplandˈeska,sk,sk
74,suɾsˈamos,sˈuɾsa,ɾs,ɾs
75,ɾekonbjˈenes,ɾekonbjˈene,n,n
76,inflˈiçen,infliçˈis,ç,ç
77,adoɾmesˈemos,adoɾmˈeses,s,s
78,eskaɾnˈeses,eskaɾnˈeskan,s,sk
79,ɾekonosˈemos,ɾekonoskˈajs,s,sk
80,ɾekonˈoskas,ɾekonˈosko,sk,sk
81,apetˈeskan,apetˈeskas,sk,sk
82,fɾançˈimos,fɾanxˈamos,nç,nx
83,desabenˈimos,desabenˈis,n,n
84,enɾoxˈeses,enɾoxˈese,s,s
85,oponɡˈamos,opˈonɡa,nɡ,nɡ
86,akoxˈajs,akˈoxan,x,x
87,eɾˈiçen,eɾˈixan,ç,x
88,impˈone,impˈonɡo,n,nɡ
89,ɾetwˈeɾsas,ɾetwˈeɾso,ɾs,ɾs
90,kabˈemos,kepˈamos,b,p
91,espˈaɾsa,espˈaɾsa,ɾs,ɾs
92,ɾeˈaɡas,ɾeˈaɡa,ɡ,ɡ
93,neɡlixˈajs,neɡlˈixa,x,x
94,estɾemˈese,estɾemeskˈamos,s,sk
95,ɾekondˈuses,ɾekondˈuska,s,sk
96,deɾelˈinkan,deɾelˈinka,nk,nk
97,pɾedesˈimos,pɾedˈiɡas,s,ɡ
98,posponɡˈamos,pospˈonɡan,nɡ,nɡ
99,enteɾnˈese,enteɾnˈeska,s,sk
100,ɾesˈaɾsen,ɾesˈaɾse,ɾs,ɾs
101,kompaɾˈeses,kompaɾeskˈamos,s,sk
102,ekibalˈejs,ekibˈalɡas,l,lɡ
103,tenˈejs,tˈenɡa,n,nɡ
104,ennoblesˈemos,ennoblˈesko,s,sk
105,faʃesˈemos,faʃˈese,s,s
106,kopɾoduskˈamos,kopɾodˈuska,sk,sk
107,enbexˈeskas,enbexˈeska,sk,sk
108,ɾesˈaɾse,ɾesaɾsˈamos,ɾs,ɾs
109,ɾeabastesˈejs,ɾeabastˈesko,s,sk
110,muxˈamos,mˈuxa,x,x
111,mantenɡˈamos,mantˈenɡa,nɡ,nɡ
112,ɾesˈuɾxas,ɾesˈuɾxa,ɾx,ɾx
113,empodɾˈeskan,empodɾˈeska,sk,sk
114,kɾˈesen,kɾeskˈamos,s,sk
115,desdesˈis,desdˈisen,s,s
116,sostenɡˈajs,sostˈenɡas,nɡ,nɡ
117,tɾansponɡˈajs,tɾanspˈonɡan,nɡ,nɡ
118,manutjˈenes,manutjˈene,n,n
119,kontɾabjˈenes,kontɾabjˈene,n,n
120,destoɾsˈejs,destoɾsˈamos,ɾs,ɾs
121,desnˈaska,desnˈasko,sk,sk
122,komplˈaska,komplˈasko,sk,sk
123,konflˈixas,konflˈixa,x,x
124,sostenɡˈamos,sostjˈene,nɡ,n
125,apetˈeskas,apetˈeska,sk,sk
126,pɾekonosˈemos,pɾekonoskˈajs,s,sk
127,peɾˈese,peɾˈeska,s,sk
128,konbeɾxˈamos,konbˈeɾxa,ɾx,ɾx
129,desobedˈese,desobedeskˈamos,s,sk
130,empekeɲesˈemos,empekeɲˈeska,s,sk
131,pɾedˈises,pɾediɡˈamos,s,ɡ
132,pɾekonoskˈajs,pɾekonˈoska,sk,sk
133,enkaɾesˈejs,enkaɾeskˈajs,s,sk
134,faʃeskˈajs,faʃˈeskas,sk,sk
135,emˈunçe,emˈunxas,nç,nx
136,estɾemˈeskas,estɾemˈeska,sk,sk
137,tɾansponˈejs,tɾanspˈonen,n,n
138,enoɾɡuʃˈeskan,enoɾɡuʃˈeska,sk,sk
139,empekeɲˈeses,empekeɲˈese,s,s
140,kontɾaˈaɡa,kontɾaˈaɡa,ɡ,ɡ
141,entɾetenˈemos,entɾetˈenɡan,n,nɡ
142,sobɾesalɡˈamos,sobɾesˈalɡas,lɡ,lɡ
143,foɾtalesˈejs,foɾtalˈesko,s,sk
144,ɾeblandesˈejs,ɾeblandˈeska,s,sk
145,pɾeestablesˈemos,pɾeestablˈeska,s,sk
146,mantˈenɡas,mantjˈenen,nɡ,n
147,ˈunxa,ˈunxo,nx,nx
148,apetˈesen,apeteskˈamos,s,sk
149,supˈonɡan,supˈonɡas,nɡ,nɡ
150,enduɾesˈejs,enduɾˈeska,s,sk
151,satisfˈase,satisfˈaɡo,s,ɡ
152,deskonˈosen,deskonˈoskan,s,sk
153,konbˈeɾxa,konbˈeɾxa,ɾx,ɾx
154,emunçˈemos,emˈunxan,nç,nx
155,tɾansponˈemos,tɾanspˈonɡa,n,nɡ
156,adˈuse,adˈuska,s,sk
157,desentumˈeskas,desentumˈeska,sk,sk
158,mˈuxan,mˈuxo,x,x
159,akˈoçe,akˈoxa,ç,x
160,kontɾapˈonen,kontɾapˈones,n,n
161,empobɾˈeses,empobɾeskˈamos,s,sk
162,fenˈesen,fenˈeskas,s,sk
163,mantˈenɡan,mantjˈenen,nɡ,n
164,ɾediɾixˈajs,ɾediɾˈixan,x,x
165,desˈases,desasɡˈamos,s,sɡ
166,ɾobusteskˈajs,ɾobusteskˈamos,sk,sk
167,ɾekonˈose,ɾekonoskˈamos,s,sk
168,akˈoxan,akˈoxas,x,x
169,desnasˈejs,desnˈases,s,s
170,sobɾebˈenɡo,sobɾebjˈene,nɡ,n
171,distɾˈae,distɾˈajɡa,,jɡ
172,pɾoduskˈamos,pɾodˈuskas,sk,sk
173,indisponɡˈajs,indisponɡˈamos,nɡ,nɡ
174,entɾetenɡˈamos,entɾetˈenɡo,nɡ,nɡ
175,emunçˈejs,emunxˈamos,nç,nx
176,estaɾsˈimos,estaɾsˈajs,ɾs,ɾs
177,sobɾesˈale,sobɾesalɡˈajs,l,lɡ
178,pɾoteçˈejs,pɾotˈeçes,ç,ç
179,enduɾeskˈamos,enduɾˈeskan,sk,sk
180,fosfoɾˈese,fosfoɾˈeskas,s,sk
181,entɾetˈenɡa,entɾetjˈenes,nɡ,n
182,empekeɲˈesen,empekeɲˈeska,s,sk
183,destoɾsˈamos,destwˈeɾsen,ɾs,ɾs
184,obedesˈemos,obedˈeses,s,s
185,enalteskˈajs,enaltˈeskas,sk,sk
186,tɾadˈusen,tɾaduskˈajs,s,sk
187,desɡwaɾnˈesen,desɡwaɾnˈeska,s,sk
188,kontɾabenɡˈajs,kontɾabenɡˈamos,nɡ,nɡ
189,enbilˈesen,enbilˈeskas,s,sk
190,naskˈamos,nˈasko,sk,sk
191,eskaɾnˈese,eskaɾnˈeska,s,sk
192,adˈuses,aduskˈamos,s,sk
193,fɾunsˈis,fɾˈunso,ns,ns
194,despɾotˈeçe,despɾotexˈamos,ç,x
195,peɾmanˈeskan,peɾmanˈeska,sk,sk
196,desabastˈesen,desabastˈeska,s,sk
197,bendiɡˈajs,bendˈiɡan,ɡ,ɡ
198,deskonosˈemos,deskonˈoska,s,sk
199,embeʃesˈemos,embeʃeskˈamos,s,sk
200,enaltesˈemos,enalteskˈamos,s,sk
201,ensoɾdesˈejs,ensoɾdˈesen,s,s
202,antedˈise,antedˈiɡo,s,ɡ
203,ɾelˈuse,ɾelusˈimos,s,s
204,akoxˈamos,akˈoxo,x,x
205,peɾˈeskan,peɾˈeskas,sk,sk
206,intelˈiçes,inteliçˈis,ç,ç
207,apetˈesen,apetˈese,s,s
208,sustɾajɡˈajs,sustɾˈajɡas,jɡ,jɡ
209,entɾistesˈemos,entɾistˈeskan,s,sk
210,entɾetenˈemos,entɾetˈenɡan,n,nɡ
211,ɾemeskˈamos,ɾemˈeska,sk,sk
212,opˈonɡas,opˈonɡo,nɡ,nɡ
213,enlentesˈejs,enlenteskˈajs,s,sk
214,desˈase,desasɡˈajs,s,sɡ
215,entɾetenɡˈamos,entɾetjˈenen,nɡ,n
216,ɾeestablesˈemos,ɾeestableskˈajs,s,sk
217,sobɾebˈenɡa,sobɾebjˈenes,nɡ,n
218,embɾuteskˈamos,embɾutˈesko,sk,sk
219,konbˈeɾçe,konbeɾçˈimos,ɾç,ɾç
220,fˈulxan,fˈulxa,lx,lx
221,apetˈeskan,apetˈeska,sk,sk
222,manutˈenɡo,manutjˈenes,nɡ,n
223,inteɾponˈemos,inteɾpˈone,n,n
224,tɾˈaen,tɾˈaes,,
225,adoɾmˈesen,adoɾmeskˈamos,s,sk
226,dekˈajɡas,dekˈajɡa,jɡ,jɡ
227,eskaɾnˈese,eskaɾnˈesko,s,sk
228,enoɾɡuʃeskˈamos,enoɾɡuʃˈeskan,sk,sk
229,ɾetɾadˈuskan,ɾetɾadˈuskas,sk,sk
230,paɾˈesen,paɾˈesko,s,sk
231,dekɾeskˈamos,dekɾˈeskas,sk,sk
232,impˈone,impˈonɡa,n,nɡ
233,entenebɾeskˈajs,entenebɾˈeska,sk,sk
234,ɾeelixˈajs,ɾeelˈixan,x,x
235,intɾodˈuse,intɾodˈuskas,s,sk
236,supeɾbenˈimos,supeɾbjˈenes,n,n
237,obedesˈejs,obedeskˈajs,s,sk
238,ɾeapaɾˈese,ɾeapaɾeskˈajs,s,sk
239,fɾançˈimos,fɾˈanxa,nç,nx
240,lanɡidˈese,lanɡidˈeskas,s,sk
241,peɾmanˈeses,peɾmanˈeskan,s,sk
242,sobɾesalɡˈajs,sobɾesˈalɡa,lɡ,lɡ
243,fosfoɾˈesen,fosfoɾeskˈajs,s,sk
244,pɾeestableskˈamos,pɾeestablˈeska,sk,sk
245,desabastˈesen,desabastˈesko,s,sk
246,intelixˈamos,intelˈixas,x,x
247,kaɾeskˈajs,kaɾeskˈamos,sk,sk
248,ʃukstapˈone,ʃukstaponɡˈajs,n,nɡ
249,ɾeestablˈese,ɾeestableskˈajs,s,sk
250,atɾˈaes,atɾajɡˈamos,,jɡ
251,faboɾˈeses,faboɾeskˈajs,s,sk
252,sobɾebenɡˈajs,sobɾebjˈene,nɡ,n
253,neɡɾesˈejs,neɡɾˈeska,s,sk
254,ensombɾeskˈamos,ensombɾˈeska,sk,sk
255,ɾeeleçˈimos,ɾeelˈixo,ç,x
256,adolˈeskas,adolˈeska,sk,sk
257,ɾepˈones,ɾepˈonɡa,n,nɡ
258,ɾetɾotɾaˈemos,ɾetɾotɾajɡˈajs,,jɡ
259,ɾedˈises,ɾedˈiɡas,s,ɡ
260,suponˈejs,suponɡˈajs,n,nɡ
261,enteɾnˈeskan,enteɾnˈeska,sk,sk
262,pɾesuponɡˈamos,pɾesupˈonɡa,nɡ,nɡ
263,enteɾnesˈejs,enteɾnˈeses,s,s
264,tˈenɡa,tjˈenes,nɡ,n
265,intɾodˈuskas,intɾodˈuska,sk,sk
266,espˈaɾsen,espˈaɾses,ɾs,ɾs
267,pɾodˈuses,pɾoduskˈajs,s,sk
268,abasteskˈajs,abastˈeska,sk,sk
269,sedusˈimos,sedˈusko,s,sk
270,ɾexubenˈesen,ɾexubeneskˈamos,s,sk
