idx,src1,src2,src1_sf,src2_sf
0,enɾikˈesen,enɾikˈese,s,s
1,paɾesˈemos,paɾˈeska,s,sk
2,tˈenɡa,tjˈenen,nɡ,n
3,enɾaɾˈeska,enɾaɾˈesko,sk,sk
4,sˈuɾsen,sˈuɾsan,ɾs,ɾs
5,ɾekonosˈemos,ɾekonˈoskan,s,sk
6,sobɾesˈale,sobɾesˈalɡa,l,lɡ
7,desaɡɾadeskˈamos,desaɡɾadˈeska,sk,sk
8,sobɾekoçˈemos,sobɾekoxˈamos,ç,x
9,astɾˈinçe,astɾinçˈimos,nç,nç
10,enkoçˈejs,enkˈoxas,ç,x
11,desapaɾˈeses,desapaɾˈeskan,s,sk
12,padesˈejs,padˈesko,s,sk
13,espaɾsˈamos,espˈaɾsa,ɾs,ɾs
14,desapaɾˈeses,desapaɾˈeskan,s,sk
15,anoʧˈeses,anoʧˈeskas,s,sk
16,sˈuɾse,sˈuɾsas,ɾs,ɾs
17,apetesˈejs,apetˈeses,s,s
18,enfebɾeskˈamos,enfebɾˈeskan,sk,sk
19,ʃˈaskan,ʃˈasko,sk,sk
20,detenˈejs,detˈenɡan,n,nɡ
21,pɾebenˈimos,pɾebenˈis,n,n
22,enkˈoçen,enkoxˈajs,ç,x
23,padesˈejs,padˈeses,s,s
24,empekeɲˈesen,empekeɲeskˈajs,s,sk
25,akontesˈemos,akontˈeska,s,sk
26,elˈixa,elˈixo,x,x
27,pɾebˈenɡa,pɾebenˈimos,nɡ,n
28,adolesˈemos,adolˈeska,s,sk
29,antedˈisen,antedˈise,s,s
30,mˈulçes,mˈulxo,lç,lx
31,espˈaɾses,espaɾsˈajs,ɾs,ɾs
32,antedesˈis,antediɡˈajs,s,ɡ
33,kˈoxa,kˈoxo,x,x
34,adbˈenɡan,adbˈenɡas,nɡ,nɡ
35,eskaɾnesˈejs,eskaɾnesˈemos,s,s
36,abasteskˈamos,abastˈeska,sk,sk
37,astɾinxˈamos,astɾˈinxo,nx,nx
38,ˈase,aɡˈajs,s,ɡ
39,koleçˈimos,kolˈixan,ç,x
40,palidˈesen,palidˈeskan,s,sk
41,kompaɾˈeses,kompaɾˈeskas,s,sk
42,pɾobenɡˈajs,pɾobenɡˈamos,nɡ,nɡ
43,kondesˈis,kondˈiɡo,s,ɡ
44,empekeɲesˈejs,empekeɲˈeska,s,sk
45,kaɾesˈemos,kaɾˈeskas,s,sk
46,dispˈonen,dispˈonɡo,n,nɡ
47,anoʧˈesen,anoʧˈese,s,s
48,ɾejmpˈonɡan,ɾejmpˈonɡo,nɡ,nɡ
49,exeɾsˈemos,exeɾsˈajs,ɾs,ɾs
50,pɾebalˈese,pɾebaleskˈamos,s,sk
51,supˈone,supˈonɡa,n,nɡ
52,abstɾaˈejs,abstɾˈajɡa,,jɡ
53,xakˈamos,xˈaka,k,k
54,bendesˈimos,bendˈisen,s,s
55,aborˈeskan,aborˈesko,sk,sk
56,fosfoɾesˈemos,fosfoɾˈesko,s,sk
57,ɾetoɾsˈajs,ɾetwˈeɾsan,ɾs,ɾs
58,palideskˈajs,palidˈeskas,sk,sk
59,enduɾˈeskan,enduɾˈeska,sk,sk
60,kontˈenɡan,kontjˈenes,nɡ,n
61,aɡɾadesˈemos,aɡɾadeskˈajs,s,sk
62,pɾebalˈeska,pɾebalˈeska,sk,sk
63,pɾobˈenɡo,pɾobenˈimos,nɡ,n
64,induskˈajs,indˈuska,sk,sk
65,enkˈoçen,enkˈoxan,ç,x
66,ɾetoɾsˈejs,ɾetoɾsˈajs,ɾs,ɾs
67,inteɾbenˈis,inteɾbjˈene,n,n
68,delˈinka,delˈinka,nk,nk
69,deskonˈoses,deskonˈose,s,s
70,kondˈiɡan,kondˈiɡas,ɡ,ɡ
71,dekaˈejs,dekˈaes,,
72,tenɡˈajs,tˈenɡa,nɡ,nɡ
73,neɡlˈiçes,neɡlixˈamos,ç,x
74,mˈuçe,mˈuxo,ç,x
75,desˈases,desasɡˈajs,s,sɡ
76,aponˈejs,apˈonɡa,n,nɡ
77,enbanesˈejs,enbanˈesko,s,sk
78,apetˈesen,apetˈeska,s,sk
79,kolˈiçes,kolˈiçe,ç,ç
80,desaɡɾadeskˈajs,desaɡɾadˈeska,sk,sk
81,abstɾˈae,abstɾajɡˈajs,,jɡ
82,ˈunçes,unçˈimos,nç,nç
83,enfebɾeskˈamos,enfebɾˈeska,sk,sk
84,enɾaɾesˈemos,enɾaɾˈeses,s,s
85,aboresˈejs,aborˈeskas,s,sk
86,ɾebeɾdesˈejs,ɾebeɾdˈeskas,s,sk
87,ˈasen,aɡˈamos,s,ɡ
88,ɾepɾodˈuse,ɾepɾoduskˈamos,s,sk
89,ɾexubeneskˈamos,ɾexubenˈeskas,sk,sk
90,konbˈeɾxan,konbˈeɾxa,ɾx,ɾx
91,detenˈemos,detˈenɡan,n,nɡ
92,ʃˈase,ʃˈaskan,s,sk
93,enfebɾˈesen,enfebɾˈesko,s,sk
94,sˈuɾxa,sˈuɾxo,ɾx,ɾx
95,apˈones,apˈone,n,n
96,sˈuɾçes,suɾçˈis,ɾç,ɾç
97,paɾˈeses,paɾeskˈajs,s,sk
98,bendesˈimos,bendˈiɡo,s,ɡ
99,faboɾˈeses,faboɾˈesko,s,sk
100,emeɾxˈajs,emeɾxˈamos,ɾx,ɾx
101,dibeɾçˈis,dibˈeɾxo,ɾç,ɾx
102,ɾetoɾsˈejs,ɾetwˈeɾso,ɾs,ɾs
