idx,src1,src2,src1_sf,src2_sf
0,ɾesˈaɾsas,ɾesˈaɾso,ɾs,ɾs
1,enbileskˈajs,enbilˈeska,sk,sk
2,kompadˈeska,kompadˈesko,sk,sk
3,enkaɾˈesen,enkaɾˈeskas,s,sk
4,ʃukstapˈonɡas,ʃukstapˈonɡo,nɡ,nɡ
5,ˈunses,ˈunsa,ns,ns
6,distɾajɡˈajs,distɾˈajɡo,jɡ,jɡ
7,enlentesˈemos,enlenteskˈajs,s,sk
8,entoɾpesˈejs,entoɾpˈeskan,s,sk
9,faʃesˈejs,faʃˈeses,s,s
10,neɡɾesˈemos,neɡɾˈeskas,s,sk
11,konoskˈajs,konˈosko,sk,sk
12,enɾaɾˈesen,enɾaɾeskˈajs,s,sk
13,atˈenɡan,atˈenɡa,nɡ,nɡ
14,inteɾdesˈimos,inteɾdiɡˈamos,s,ɡ
15,ɾenˈase,ɾenˈaska,s,sk
16,kontɾabenɡˈamos,kontɾabˈenɡas,nɡ,nɡ
17,eskosˈemos,eskosˈamos,s,s
18,adˈuses,adˈuskas,s,sk
19,estˈaɾsen,estˈaɾsa,ɾs,ɾs
20,enbilesˈemos,enbilˈesen,s,s
21,fˈulçen,fulxˈajs,lç,lx
22,enɾoxˈesen,enɾoxˈeses,s,s
23,kompaɾeskˈajs,kompaɾˈesko,sk,sk
24,pɾebˈenɡa,pɾebˈenɡo,nɡ,nɡ
25,emunxˈajs,emˈunxas,nx,nx
26,empobɾˈeses,empobɾˈeskan,s,sk
27,konbˈensen,konbˈensa,ns,ns
28,enɾaɾeskˈajs,enɾaɾˈeskan,sk,sk
29,konbˈenɡan,konbˈenɡa,nɡ,nɡ
30,subbˈenɡa,subbjˈenen,nɡ,n
31,ɾekonˈose,ɾekonoskˈamos,s,sk
32,entumˈese,entumˈeska,s,sk
33,pɾebalˈese,pɾebaleskˈamos,s,sk
34,satisfˈases,satisfˈaɡa,s,ɡ
35,maɾsˈis,maɾsˈamos,ɾs,ɾs
36,desapaɾesˈejs,desapaɾˈeskas,s,sk
37,adbˈenɡas,adbjˈene,nɡ,n
38,empekeɲesˈemos,empekeɲeskˈamos,s,sk
39,deskonosˈemos,deskonˈosen,s,s
40,edˈuse,eduskˈamos,s,sk
41,desaɡɾadeskˈajs,desaɡɾadˈesko,sk,sk
42,padˈese,padˈeskan,s,sk
43,obtenˈejs,obtˈenɡas,n,nɡ
44,aponˈejs,aponɡˈamos,n,nɡ
45,entumˈese,entumˈeskas,s,sk
46,aborˈeskan,aborˈeska,sk,sk
47,aboreskˈajs,aborˈeskan,sk,sk
48,enkanˈese,enkanˈeska,s,sk
49,despɾotexˈajs,despɾotexˈamos,x,x
50,elˈixan,elˈixo,x,x
51,enduɾesˈejs,enduɾesˈemos,s,s
52,konflixˈajs,konflixˈamos,x,x
53,desabastesˈejs,desabastˈeskan,s,sk
54,desmeɾˈesen,desmeɾˈeskas,s,sk
55,deskonbenɡˈajs,deskonbˈenɡa,nɡ,nɡ
56,ɾestɾˈinçes,ɾestɾinçˈimos,nç,nç
57,adʃˈasen,adʃaskˈamos,s,sk
58,aborˈeses,aboreskˈamos,s,sk
59,ˈasen,ˈaɡa,s,ɡ
60,ɾˈuçes,ɾuxˈajs,ç,x
61,subbenˈimos,subbjˈene,n,n
62,ofɾesˈemos,ofɾˈeska,s,sk
63,lanɡidˈese,lanɡidˈesko,s,sk
64,enɾaɾeskˈamos,enɾaɾˈeska,sk,sk
65,eskaɾneskˈajs,eskaɾnˈeskan,sk,sk
66,debenɡˈamos,debjˈenen,nɡ,n
67,kabˈejs,kabˈemos,b,b
68,ɾeponɡˈamos,ɾepˈonɡa,nɡ,nɡ
69,korˈixas,korˈixo,x,x
70,embɾutˈeskas,embɾutˈeska,sk,sk
71,mˈulsen,mˈulsan,ls,ls
72,empodɾˈeskas,empodɾˈeska,sk,sk
73,kompadˈeses,kompadeskˈajs,s,sk
74,arˈeskan,arˈesko,sk,sk
75,koxˈajs,kˈoxan,x,x
76,obskuɾeskˈajs,obskuɾˈeskan,sk,sk
77,sobɾesˈalɡa,sobɾesˈalɡo,lɡ,lɡ
78,enalteskˈajs,enaltˈeska,sk,sk
79,obtenɡˈajs,obtjˈenen,nɡ,n
80,ɾetoɾsˈajs,ɾetwˈeɾse,ɾs,ɾs
81,akˈoçes,akˈoxa,ç,x
82,empekeɲˈesen,empekeɲˈeskan,s,sk
83,embeʃˈeskan,embeʃˈeskas,sk,sk
84,faboɾesˈejs,faboɾˈeska,s,sk
85,edusˈis,edˈuska,s,sk
86,enbexˈeses,enbexeskˈajs,s,sk
87,enoɾɡuʃˈesen,enoɾɡuʃˈeskan,s,sk
88,kˈaben,kˈepa,b,p
89,peɾˈesen,peɾeskˈamos,s,sk
90,empalidˈeses,empalideskˈamos,s,sk
91,sumˈeɾçe,sumˈeɾxo,ɾç,ɾx
92,lanɡidesˈemos,lanɡidˈeskan,s,sk
93,kontɾabenɡˈajs,kontɾabˈenɡas,nɡ,nɡ
94,estɾemesˈejs,estɾemesˈemos,s,s
95,padˈeses,padˈeskas,s,sk
96,funçˈimos,funxˈajs,nç,nx
97,absteɾçˈemos,abstˈeɾxa,ɾç,ɾx
98,ɾeeleçˈimos,ɾeelˈiçes,ç,ç
99,funxˈamos,fˈunxas,nx,nx
100,peɾeskˈamos,peɾˈeskan,sk,sk
101,balbˈusen,balbˈusko,s,sk
102,depˈonen,depˈone,n,n
103,komplasˈemos,komplˈaska,s,sk
104,sumeɾçˈis,sumˈeɾxo,ɾç,ɾx
105,ɾesˈuɾxas,ɾesˈuɾxo,ɾx,ɾx
106,kolˈixas,kolˈixa,x,x
107,pɾoteçˈemos,pɾotˈexa,ç,x
108,pɾedesˈis,pɾediɡˈajs,s,ɡ
109,ˈasen,aɡˈamos,s,ɡ
110,ʃukstaponˈejs,ʃukstaponɡˈajs,n,nɡ
111,konbenɡˈamos,konbjˈene,nɡ,n
112,ɾobustesˈejs,ɾobustˈeska,s,sk
113,estɾemesˈejs,estɾemˈeska,s,sk
114,lusˈis,lˈusko,s,sk
115,konfliçˈis,konflˈixas,ç,x
116,atˈenɡas,atjˈene,nɡ,n
117,entumeskˈajs,entumeskˈamos,sk,sk
118,enfuɾeskˈajs,enfuɾˈesko,sk,sk
119,supeɾponˈemos,supeɾpˈonɡa,n,nɡ
120,astɾˈinçe,astɾˈinxan,nç,nx
121,empobɾˈese,empobɾˈeskan,s,sk
122,estɾemeskˈajs,estɾemˈeskas,sk,sk
123,eɾiçˈis,eɾˈixan,ç,x
124,ɾeabasteskˈajs,ɾeabastˈeska,sk,sk
125,desˈasen,desˈasɡa,s,sɡ
126,peɾesˈemos,peɾeskˈamos,s,sk
127,atɾˈae,atɾˈajɡa,,jɡ
128,desˈimos,dˈise,s,s
129,mˈulsas,mˈulso,ls,ls
130,kontɾadiɡˈajs,kontɾadˈiɡo,ɡ,ɡ
131,peɾtenˈesen,peɾtenˈeskas,s,sk
132,kondesˈis,kondˈiɡa,s,ɡ
133,balbˈuskan,balbˈuska,sk,sk
134,fulxˈajs,fˈulxan,lx,lx
135,entoɾpˈese,entoɾpˈeskas,s,sk
136,fˈunçen,funxˈajs,nç,nx
137,akaeskˈajs,akaˈesko,sk,sk
138,embɾuteskˈajs,embɾutˈeskas,sk,sk
139,sobɾebenɡˈamos,sobɾebˈenɡa,nɡ,nɡ
140,mulçˈejs,mulxˈamos,lç,lx
141,pɾediɡˈamos,pɾedˈiɡa,ɡ,ɡ
142,faboɾˈesen,faboɾˈeses,s,s
143,ɾeabastˈeskan,ɾeabastˈeskas,sk,sk
144,sobɾesˈales,sobɾesˈalɡan,l,lɡ
145,adusˈis,aduskˈamos,s,sk
146,ɾenˈaskas,ɾenˈaska,sk,sk
147,desmeɾeskˈamos,desmeɾˈeskan,sk,sk
148,bˈale,bˈalɡo,l,lɡ
149,diɾixˈamos,diɾˈixan,x,x
150,ɾekomponɡˈajs,ɾekompˈonɡo,nɡ,nɡ
151,subbˈenɡas,subbenˈis,nɡ,n
152,pɾodusˈis,pɾodˈuska,s,sk
153,pɾedispˈones,pɾedisponɡˈamos,n,nɡ
154,ɾetˈenɡa,ɾetjˈenen,nɡ,n
155,enkaɾesˈejs,enkaɾeskˈajs,s,sk
156,ɾesˈaɾsan,ɾesˈaɾso,ɾs,ɾs
157,kontɾadiɡˈamos,kontɾadˈiɡa,ɡ,ɡ
158,kɾesˈemos,kɾˈesen,s,s
159,paɾˈesen,paɾˈeska,s,sk
160,funxˈamos,fˈunxan,nx,nx
161,antedˈise,antedˈiɡan,s,ɡ
162,atenɡˈamos,atˈenɡas,nɡ,nɡ
163,detjˈenes,detjˈene,n,n
164,ɾobustˈesen,ɾobustˈeses,s,s
165,komplasˈemos,komplˈase,s,s
166,abstˈeɾxas,abstˈeɾxa,ɾx,ɾx
167,elixˈajs,elˈixan,x,x
168,adˈuse,adusˈimos,s,s
169,kajɡˈamos,kˈajɡa,jɡ,jɡ
170,desentumˈesen,desentumˈeska,s,sk
171,adʃasˈejs,adʃˈasko,s,sk
172,sostenɡˈamos,sostˈenɡan,nɡ,nɡ
173,enɾikesˈejs,enɾikˈesko,s,sk
