idx,src1,src2,src1_sf,src2_sf
0,kolˈixas,kolˈixa,x,x
1,astɾˈinçes,astɾˈinxan,nç,nx
2,desapaɾˈesen,desapaɾˈesko,s,sk
3,ɾemˈesen,ɾemeskˈamos,s,sk
4,tɾansˈixan,tɾansˈixa,x,x
5,palidˈeskan,palidˈeskas,sk,sk
6,inteɾbˈenɡas,inteɾbˈenɡa,nɡ,nɡ
7,akontˈesen,akonteskˈajs,s,sk
8,astɾˈinçe,astɾinçˈimos,nç,nç
9,suponˈejs,suponɡˈajs,n,nɡ
10,inteɾpˈones,inteɾpˈonɡa,n,nɡ
11,ofɾˈeskan,ofɾˈeskas,sk,sk
12,ɾekonˈoskan,ɾekonˈoskas,sk,sk
13,koleçˈis,kolˈixan,ç,x
14,desˈase,desasɡˈamos,s,sɡ
15,tɾanspˈones,tɾanspˈonɡo,n,nɡ
16,pɾopˈone,pɾopˈonɡas,n,nɡ
17,mˈulsa,mˈulso,ls,ls
18,kaɾeskˈamos,kaɾˈeska,sk,sk
19,pɾebenɡˈamos,pɾebenˈimos,nɡ,n
20,apˈone,aponɡˈamos,n,nɡ
21,desapaɾesˈemos,desapaɾˈesen,s,s
22,dibeɾçˈimos,dibeɾçˈis,ɾç,ɾç
23,enɾoxˈesen,enɾoxˈese,s,s
24,umedˈesen,umedˈese,s,s
25,eskaɾnˈeskas,eskaɾnˈeska,sk,sk
26,aponɡˈamos,apˈonɡo,nɡ,nɡ
27,ekibˈalen,ekibˈalɡa,l,lɡ
28,enkaɾˈeskan,enkaɾˈeska,sk,sk
29,muçˈimos,muçˈis,ç,ç
30,ɾemeskˈajs,ɾemˈeskas,sk,sk
31,abstɾˈajɡan,abstɾˈajɡo,jɡ,jɡ
32,inteɾbenɡˈajs,inteɾbenˈimos,nɡ,n
33,ɾetoɾsˈemos,ɾetwˈeɾsa,ɾs,ɾs
34,pɾediɡˈajs,pɾedˈiɡan,ɡ,ɡ
35,ˈunçes,ˈunxas,nç,nx
36,ʃukstaponˈejs,ʃukstapˈone,n,n
37,adolesˈemos,adolˈeskas,s,sk
38,espˈaɾses,espˈaɾsa,ɾs,ɾs
39,tɾˈajɡan,tɾˈajɡo,jɡ,jɡ
40,akɾesˈemos,akɾeskˈamos,s,sk
41,ɾemˈeska,ɾemˈeska,sk,sk
42,pɾopˈonɡa,pɾopˈonɡo,nɡ,nɡ
43,ɾuçˈis,ɾˈuxo,ç,x
44,empekeɲˈese,empekeɲˈeskas,s,sk
45,inteɾbenɡˈamos,inteɾbenˈis,nɡ,n
46,exˈeɾses,exeɾsˈajs,ɾs,ɾs
47,umedˈeskan,umedˈeska,sk,sk
48,meɾˈeska,meɾˈesko,sk,sk
49,faboɾˈeskan,faboɾˈeska,sk,sk
50,pɾobenɡˈajs,pɾobˈenɡa,nɡ,nɡ
51,faʃesˈemos,faʃeskˈajs,s,sk
52,ensombɾesˈemos,ensombɾˈesen,s,s
53,meɾeskˈamos,meɾˈeskas,sk,sk
54,delˈinkas,delinkˈis,nk,nk
55,enduɾˈese,enduɾeskˈajs,s,sk
56,desaɡɾadˈeskan,desaɡɾadˈeskas,sk,sk
57,adbenɡˈamos,adbjˈenes,nɡ,n
58,detjˈenen,detjˈenes,n,n
59,eskaɾnesˈejs,eskaɾnˈeskan,s,sk
60,aɡɾadeskˈamos,aɡɾadˈesko,sk,sk
61,akonteskˈajs,akonteskˈamos,sk,sk
62,desbanˈeses,desbaneskˈamos,s,sk
63,ɾepɾodˈusen,ɾepɾodusˈimos,s,s
64,pɾedisponˈemos,pɾedisponɡˈajs,n,nɡ
65,ɡwaɾneskˈamos,ɡwaɾnˈeskas,sk,sk
66,kajɡˈamos,kˈajɡo,jɡ,jɡ
67,pɾedisponˈejs,pɾedispˈonen,n,n
68,absteɾçˈemos,abstˈeɾxa,ɾç,ɾx
69,peɾmaneskˈajs,peɾmanˈesko,sk,sk
70,eleçˈimos,elˈixa,ç,x
71,pˈunçen,pˈunxan,nç,nx
72,intelˈiçes,intelˈixan,ç,x
73,kompaɾeskˈamos,kompaɾˈeska,sk,sk
74,adbenɡˈajs,adbenˈimos,nɡ,n
75,empalidesˈejs,empalidˈeses,s,s
76,fosfoɾesˈemos,fosfoɾˈese,s,s
77,kˈae,kˈajɡo,,jɡ
78,emˈeɾçes,emeɾxˈajs,ɾç,ɾx
79,kompaɾesˈemos,kompaɾˈesen,s,s
80,ekibalˈemos,ekibˈalɡo,l,lɡ
81,kaɾˈeska,kaɾˈesko,sk,sk
82,empekeɲesˈejs,empekeɲˈesko,s,sk
83,indˈuses,indˈuse,s,s
84,indˈusen,indˈuskan,s,sk
85,muxˈamos,mˈuxa,x,x
86,enduɾˈese,enduɾˈeska,s,sk
