idx,src1,src2,src1_sf,src2_sf
0,enlokesˈemos,enlokˈeska,s,sk
1,adoleskˈajs,adolˈeskan,sk,sk
2,faboɾesˈemos,faboɾˈese,s,s
3,ɾeelˈixas,ɾeelˈixo,x,x
4,tɾadˈuskan,tɾadˈusko,sk,sk
5,estaɾsˈamos,estˈaɾsan,ɾs,ɾs
6,akˈoçen,akˈoxo,ç,x
7,ɾekompˈonen,ɾekompˈonɡan,n,nɡ
8,enlusˈimos,enlˈuskan,s,sk
9,emulçˈejs,emˈulxan,lç,lx
10,supˈone,supˈonɡo,n,nɡ
11,ɾetɾadˈuses,ɾetɾadˈusko,s,sk
12,adbenɡˈajs,adbenˈis,nɡ,n
13,antepˈone,anteponɡˈajs,n,nɡ
14,pɾekonˈoskan,pɾekonˈosko,sk,sk
15,areskˈajs,areskˈamos,sk,sk
16,ɾekonosˈemos,ɾekonˈoskas,s,sk
17,adolesˈemos,adolˈeskas,s,sk
18,arˈese,arˈesko,s,sk
19,sostˈenɡo,sostjˈenes,nɡ,n
20,detɾajɡˈamos,detɾˈajɡa,jɡ,jɡ
21,anteponˈejs,antepˈonɡan,n,nɡ
22,balbˈuskas,balbˈusko,sk,sk
23,ɾekosˈajs,ɾekwˈesa,s,s
24,ʃasˈemos,ʃaskˈamos,s,sk
25,embɾutˈesen,embɾutˈeskas,s,sk
26,pɾeestablˈeses,pɾeestableskˈajs,s,sk
27,enkoçˈejs,enkˈoxan,ç,x
28,ɾekonosˈejs,ɾekonˈoskan,s,sk
29,neɡɾˈese,neɡɾˈeska,s,sk
30,supˈonɡan,supˈonɡa,nɡ,nɡ
31,elˈiçes,eliçˈis,ç,ç
32,ɾetɾadˈusen,ɾetɾadusˈimos,s,s
33,apaɾˈeskan,apaɾˈeska,sk,sk
34,antepˈone,antepˈonɡa,n,nɡ
35,pɾediɡˈajs,pɾedˈiɡa,ɡ,ɡ
36,enlokeskˈamos,enlokˈeska,sk,sk
37,enɾoxesˈejs,enɾoxeskˈajs,s,sk
38,ʃasˈemos,ʃaskˈamos,s,sk
39,detɾˈaen,detɾˈajɡan,,jɡ
40,absteɾçˈejs,absteɾxˈajs,ɾç,ɾx
41,desabenɡˈamos,desabˈenɡa,nɡ,nɡ
42,supeɾpˈonɡan,supeɾpˈonɡa,nɡ,nɡ
43,despɾotexˈamos,despɾotˈexan,x,x
44,estaɾsˈamos,estˈaɾsas,ɾs,ɾs
45,enɾikesˈemos,enɾikeskˈajs,s,sk
46,anoʧˈeskan,anoʧˈeska,sk,sk
47,enlokesˈejs,enlokˈese,s,s
48,fɾˈanxa,fɾˈanxa,nx,nx
49,inteɾponɡˈajs,inteɾpˈonɡo,nɡ,nɡ
50,inbenˈis,inbjˈenes,n,n
51,manutenɡˈamos,manutˈenɡa,nɡ,nɡ
52,ɾefˈulxan,ɾefˈulxas,lx,lx
53,aɡˈamos,ˈaɡas,ɡ,ɡ
54,tɾadˈuses,tɾaduskˈamos,s,sk
55,entoɾpˈesen,entoɾpˈeskas,s,sk
56,absteɾçˈejs,abstˈeɾxas,ɾç,ɾx
57,obskuɾesˈejs,obskuɾˈesen,s,s
58,enɾoxesˈejs,enɾoxˈese,s,s
59,eliçˈimos,elˈixa,ç,x
60,ɾeelixˈamos,ɾeelˈixo,x,x
61,ɾeelˈiçes,ɾeelixˈajs,ç,x
62,enkˈoçes,enkˈoxan,ç,x
63,ɾekompˈonen,ɾekomponɡˈamos,n,nɡ
64,peɾtenesˈemos,peɾteneskˈamos,s,sk
65,enlentesˈemos,enlentˈeskan,s,sk
66,enɾoxesˈemos,enɾoxˈeskas,s,sk
67,estaɾsˈimos,estˈaɾsan,ɾs,ɾs
68,estaɾsˈajs,estˈaɾsa,ɾs,ɾs
69,konbeɾxˈamos,konbˈeɾxa,ɾx,ɾx
70,faʃˈeskas,faʃˈeska,sk,sk
71,entɾetenˈemos,entɾetˈenɡo,n,nɡ
72,desˈasen,desˈases,s,s
73,empobɾˈesen,empobɾˈesko,s,sk
74,salɡˈajs,salɡˈamos,lɡ,lɡ
75,sˈales,salˈis,l,l
76,faboɾesˈejs,faboɾˈeskan,s,sk
77,establesˈejs,establˈeskan,s,sk
78,sˈalen,sˈalɡa,l,lɡ
79,enkˈoçen,enkˈoxan,ç,x
80,desˈases,desˈasɡa,s,sɡ
81,deskˈosan,deskˈosas,s,s
82,balbˈuskas,balbˈuska,sk,sk
83,tɾadˈuskas,tɾadˈusko,sk,sk
84,obedeskˈajs,obedeskˈamos,sk,sk
85,padesˈemos,padˈeska,s,sk
86,empekeɲesˈemos,empekeɲˈeska,s,sk
87,supeɾpˈonen,supeɾpˈones,n,n
88,ɾebeɾdesˈejs,ɾebeɾdeskˈamos,s,sk
89,ɾebeɾdˈesen,ɾebeɾdˈeskas,s,sk
90,desdiɡˈajs,desdˈiɡas,ɡ,ɡ
91,abastˈeses,abastˈesko,s,sk
92,enɾoxˈeska,enɾoxˈeska,sk,sk
93,inteɾponˈemos,inteɾpˈonen,n,n
94,apaɾeskˈamos,apaɾˈesko,sk,sk
95,empobɾesˈejs,empobɾˈeska,s,sk
96,enɾikˈesen,enɾikeskˈamos,s,sk
97,enaɾdesˈemos,enaɾdˈeska,s,sk
98,unxˈamos,ˈunxa,nx,nx
99,obedˈese,obedeskˈamos,s,sk
100,foɾtalesˈejs,foɾtalˈesko,s,sk
101,desaɡɾadˈesen,desaɡɾadˈeskas,s,sk
102,faʃˈesen,faʃˈeskan,s,sk
103,tɾasponˈejs,tɾasponɡˈajs,n,nɡ
104,tɾasponɡˈamos,tɾaspˈonɡa,nɡ,nɡ
105,enluskˈamos,enlˈuskas,sk,sk
106,enaɾdesˈejs,enaɾdesˈemos,s,s
107,faʃˈesen,faʃˈeskas,s,sk
108,anoʧˈese,anoʧˈeskas,s,sk
109,tɾˈajɡan,tɾˈajɡas,jɡ,jɡ
110,enduɾesˈemos,enduɾeskˈajs,s,sk
111,ensombɾesˈemos,ensombɾˈeskan,s,sk
112,neɡɾesˈemos,neɡɾˈesen,s,s
113,tɾadˈuses,tɾadˈuse,s,s
114,ekstɾajɡˈajs,ekstɾˈajɡan,jɡ,jɡ
115,enaɾdesˈemos,enaɾdˈeska,s,sk
116,enlokeskˈamos,enlokˈesko,sk,sk
117,enlokesˈejs,enlokˈesko,s,sk
118,ɾefulçˈis,ɾefulxˈamos,lç,lx
119,enkˈoçen,enkˈoxan,ç,x
120,intɾodˈuse,intɾoduskˈamos,s,sk
121,adoleskˈajs,adoleskˈamos,sk,sk
122,ɾediɾˈiçe,ɾediɾˈixo,ç,x
123,koçˈejs,kˈoçe,ç,ç
124,embɾutesˈejs,embɾutˈesen,s,s
125,eskaɾnesˈejs,eskaɾnˈeska,s,sk
126,obedˈeska,obedˈesko,sk,sk
127,unxˈamos,ˈunxas,nx,nx
128,desˈase,desˈasɡas,s,sɡ
129,anoʧeskˈajs,anoʧeskˈamos,sk,sk
130,korixˈajs,korˈixa,x,x
131,ɡwaɾneskˈamos,ɡwaɾnˈeskan,sk,sk
132,ˈuɾçe,uɾçˈis,ɾç,ɾç
133,enkaɾˈesen,enkaɾˈeska,s,sk
134,deskonˈosen,deskonˈoska,s,sk
135,abstˈeɾçes,abstˈeɾxa,ɾç,ɾx
136,deskosˈejs,deskˈoses,s,s
137,ɾekomponɡˈamos,ɾekompˈonɡan,nɡ,nɡ
138,manutenˈejs,manutjˈenes,n,n
139,sostenɡˈajs,sostˈenɡan,nɡ,nɡ
140,enlenteskˈajs,enlentˈeskan,sk,sk
141,kˈoçen,kˈoxa,ç,x
142,enmudeskˈajs,enmudˈeskan,sk,sk
143,meɾˈeska,meɾˈesko,sk,sk
144,supˈonen,supˈonɡas,n,nɡ
145,ɾobusteskˈajs,ɾobustˈeskan,sk,sk
146,kontɾabˈenɡa,kontɾabenˈimos,nɡ,n
147,ɾekosˈejs,ɾekwˈesa,s,s
148,kompˈonen,kompˈonɡas,n,nɡ
149,manutenˈejs,manutjˈene,n,n
150,obedˈeses,obedˈeska,s,sk
151,ɡwaɾnesˈemos,ɡwaɾnˈesen,s,s
152,enlokˈeska,enlokˈesko,sk,sk
153,kontˈenɡa,kontjˈenes,nɡ,n
154,inteɾpˈone,inteɾpˈonɡa,n,nɡ
155,ɾediɾiçˈis,ɾediɾˈixa,ç,x
156,ˈases,ˈaɡas,s,ɡ
157,kˈaes,kˈajɡa,,jɡ
158,ɾetenɡˈamos,ɾetˈenɡa,nɡ,nɡ
159,neɡɾesˈejs,neɡɾˈeses,s,s
160,aponˈejs,apˈonɡa,n,nɡ
161,ɾediɾˈiçe,ɾediɾixˈamos,ç,x
162,establˈeses,establˈese,s,s
163,enkˈoxa,enkˈoxa,x,x
164,ɾelˈuses,ɾelˈuska,s,sk
165,enneɡɾesˈemos,enneɡɾeskˈajs,s,sk
166,empekeɲesˈemos,empekeɲˈesen,s,s
167,enmudˈese,enmudeskˈajs,s,sk
168,foɾtalesˈejs,foɾtalˈeskas,s,sk
169,aɡɾadˈese,aɡɾadˈeskas,s,sk
170,akɾesˈejs,akɾˈeskas,s,sk
171,ɾebenˈis,ɾebjˈenes,n,n
172,kajɡˈamos,kˈajɡa,jɡ,jɡ
173,fɾˈunse,fɾunsˈamos,ns,ns
174,deskonˈoska,deskonˈoska,sk,sk
175,ˈuɾçes,ˈuɾxas,ɾç,ɾx
176,absteɾxˈajs,absteɾxˈamos,ɾx,ɾx
177,entoɾpesˈemos,entoɾpˈeskan,s,sk
178,adolˈesen,adolˈeska,s,sk
179,pɾeestablˈeses,pɾeestableskˈajs,s,sk
180,peɾtenˈesen,peɾteneskˈamos,s,sk
181,enmudesˈejs,enmudeskˈamos,s,sk
182,ɾelusˈis,ɾelˈusko,s,sk
183,desaɡɾadesˈejs,desaɡɾadˈeska,s,sk
184,eksˈiçen,eksˈixa,ç,x
185,ɾekonbenɡˈamos,ɾekonbjˈenes,nɡ,n
186,anoʧeskˈajs,anoʧˈeskan,sk,sk
187,komplˈases,komplˈaska,s,sk
188,entɾetjˈenen,entɾetjˈenes,n,n
189,desɡwaɾnesˈejs,desɡwaɾnˈesko,s,sk
190,fɾˈanxa,fɾˈanxa,nx,nx
191,ɾefulçˈimos,ɾefˈulxo,lç,lx
192,ˈunxan,ˈunxas,nx,nx
193,konbenɡˈamos,konbenˈimos,nɡ,n
194,enmoˈese,enmoˈeskan,s,sk
195,ɾeestablesˈejs,ɾeestableskˈamos,s,sk
196,pɾekonˈosen,pɾekonoskˈajs,s,sk
197,pɾebaleskˈamos,pɾebalˈeska,sk,sk
198,ɾebˈenɡan,ɾebˈenɡa,nɡ,nɡ
199,kontɾabenˈis,kontɾabjˈene,n,n
200,abastˈeskas,abastˈeska,sk,sk
201,ɾekonbˈenɡan,ɾekonbenˈis,nɡ,n
202,enneɡɾesˈejs,enneɡɾˈeska,s,sk
203,pɾobenɡˈamos,pɾobˈenɡo,nɡ,nɡ
204,enlentˈese,enlentˈeska,s,sk
205,kontɾabˈenɡas,kontɾabˈenɡa,nɡ,nɡ
206,aɡɾadeskˈajs,aɡɾadˈeska,sk,sk
207,desˈasɡas,desˈasɡa,sɡ,sɡ
208,desɡwaɾnesˈemos,desɡwaɾnˈesen,s,s
209,pɾobenɡˈajs,pɾobenɡˈamos,nɡ,nɡ
210,enneɡɾˈeskas,enneɡɾˈesko,sk,sk
211,ɾestablesˈemos,ɾestablˈeskan,s,sk
212,fɾˈunsen,fɾunsˈajs,ns,ns
213,ekstɾaˈejs,ekstɾˈae,,
214,entɾetˈenɡas,entɾetjˈene,nɡ,n
215,adolesˈemos,adolˈese,s,s
216,obedˈeskas,obedˈeska,sk,sk
217,estableskˈajs,estableskˈamos,sk,sk
218,enɾoxesˈejs,enɾoxeskˈamos,s,sk
219,pɾobenɡˈajs,pɾobenˈis,nɡ,n
220,pɾedesˈimos,pɾedˈiɡan,s,ɡ
221,ɾeponɡˈajs,ɾepˈonɡo,nɡ,nɡ
222,faʃesˈejs,faʃˈese,s,s
223,supeɾpˈones,supeɾpˈone,n,n
