idx,src1,src2,src1_sf,src2_sf
0,pɾeestablˈesen,pɾeestablˈeskan,s,sk
1,enlokˈeska,enlokˈesko,sk,sk
2,abastˈesen,abastˈeska,s,sk
3,tɾadˈuses,tɾaduskˈamos,s,sk
4,adoɾmesˈemos,adoɾmeskˈajs,s,sk
5,desˈasen,desasˈis,s,s
6,sostenɡˈajs,sostˈenɡan,nɡ,nɡ
7,deskomponɡˈamos,deskompˈonɡa,nɡ,nɡ
8,balbˈuskas,balbˈuska,sk,sk
9,ɾejmpˈonen,ɾejmpˈonɡan,n,nɡ
10,ɾˈuxas,ɾˈuxa,x,x
11,atɾaˈejs,atɾajɡˈamos,,jɡ
12,muxˈajs,mˈuxas,x,x
13,ɾedusˈis,ɾedˈuska,s,sk
14,ɾeluskˈajs,ɾelˈuskan,sk,sk
15,umedesˈemos,umedeskˈamos,s,sk
16,sedˈusen,sedˈuskas,s,sk
17,indispˈones,indispˈonɡa,n,nɡ
18,faboɾeskˈajs,faboɾˈeskan,sk,sk
19,ɾelusˈis,ɾeluskˈamos,s,sk
20,entoɾpˈeskan,entoɾpˈesko,sk,sk
21,kopɾoduskˈamos,kopɾodˈuska,sk,sk
22,dekaˈejs,dekajɡˈamos,,jɡ
23,manutˈenɡan,manutˈenɡa,nɡ,nɡ
24,infɾinçˈimos,infɾinxˈajs,nç,nx
25,espaɾsˈajs,espˈaɾsas,ɾs,ɾs
26,destwˈeɾsa,destwˈeɾso,ɾs,ɾs
27,ɾebeɾdˈese,ɾebeɾdˈeskas,s,sk
28,akɾesˈemos,akɾeskˈajs,s,sk
29,ɾˈuxan,ɾˈuxas,x,x
30,mˈaɾse,mˈaɾsa,ɾs,ɾs
31,faboɾˈeska,faboɾˈeska,sk,sk
32,enɾoxeskˈamos,enɾoxˈesko,sk,sk
33,uɾçˈimos,ˈuɾxa,ɾç,ɾx
34,fenˈese,feneskˈajs,s,sk
35,enɡɾandesˈejs,enɡɾandˈese,s,s
36,ofɾesˈemos,ofɾˈesen,s,s
37,kompunxˈamos,kompˈunxa,nx,nx
38,tɾanspˈonɡan,tɾanspˈonɡas,nɡ,nɡ
39,konflixˈajs,konflˈixan,x,x
40,kondˈuses,kondˈuse,s,s
41,atenˈejs,atjˈenes,n,n
42,opˈone,opˈonɡa,n,nɡ
43,ˈuɾxas,ˈuɾxa,ɾx,ɾx
44,enoɾɡuʃesˈemos,enoɾɡuʃˈeses,s,s
45,ʃukstaponˈejs,ʃukstaponɡˈajs,n,nɡ
46,fosfoɾˈesen,fosfoɾeskˈajs,s,sk
47,konbˈeɾçe,konbˈeɾxan,ɾç,ɾx
48,kodiɾˈiçe,kodiɾˈixan,ç,x
49,entoɾpˈese,entoɾpˈeska,s,sk
50,ɾesuɾxˈajs,ɾesˈuɾxa,ɾx,ɾx
51,diɾˈixa,diɾˈixo,x,x
52,espˈaɾsen,espaɾsˈajs,ɾs,ɾs
53,estˈaɾse,estˈaɾsa,ɾs,ɾs
54,desˈase,desˈasɡo,s,sɡ
55,adoleskˈamos,adolˈesko,sk,sk
56,kosˈajs,kosˈamos,s,s
57,ensombɾˈeses,ensombɾeskˈajs,s,sk
58,kɾˈesen,kɾˈesko,s,sk
59,tenɡˈamos,tˈenɡa,nɡ,nɡ
60,ˈase,ˈasɡa,s,sɡ
61,enteɾnesˈemos,enteɾnˈese,s,s
62,supeɾbˈenɡas,supeɾbjˈenen,nɡ,n
63,embeʃˈeses,embeʃˈeska,s,sk
64,arˈese,areskˈajs,s,sk
65,enoɾɡuʃˈeskan,enoɾɡuʃˈeska,sk,sk
66,eskwˈesen,eskwˈesa,s,s
67,embɾutˈeskas,embɾutˈesko,sk,sk
68,diɾˈiçe,diɾˈixo,ç,x
69,enlokˈese,enlokˈeska,s,sk
