lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾben,ajs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ajs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾben,an,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾbenɡ,as,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾben,a,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ajs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾben,as,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ajs,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,en,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾben,as,supeɾbenɡ,ajs
supeɾbenˈiɾ,supeɾb,ejs,supeɾbenɡ,ajs
