lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antedis,o,antedes,imos
antedesˈiɾ,antedis,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antediɡ,amos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedes,imos,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antedis,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antediɡ,ajs,antedes,is
antedesˈiɾ,antedes,imos,antedis,en
antedesˈiɾ,antedis,an,antedis,en
antedesˈiɾ,antedis,an,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,an,antedis,en
antedesˈiɾ,antedis,an,antedis,en
