lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
bendesˈiɾ,bendis,an,bendes,imos
bendesˈiɾ,bendis,as,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendes,imos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,bendis,amos,bendes,imos
bendesˈiɾ,,,bendes,imos
bendesˈiɾ,,,bendes,imos
bendesˈiɾ,,,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendiɡ,amos,bendes,imos
bendesˈiɾ,bendis,an,bendes,is
bendesˈiɾ,bendis,as,bendes,is
bendesˈiɾ,bendis,a,bendes,is
bendesˈiɾ,,,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendes,imos,bendes,is
bendesˈiɾ,bendis,es,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendis,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,,,bendes,is
bendesˈiɾ,,,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendiɡ,ajs,bendes,is
bendesˈiɾ,bendesis,an,bendis,en
bendesˈiɾ,bendes,an,bendis,en
bendesˈiɾ,bendes,an,bendis,en
bendesˈiɾ,bendesj,an,bendis,en
