lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,imos,antedes,imos
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedes,is,antedes,is
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
antedesˈiɾ,antedis,en,antedis,en
