lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbjen,en,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbjen,es,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
siɾkunbenˈiɾ,siɾkunbenɡ,ajs,siɾkunbenɡ,ajs
