lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
inteɾbenˈiɾ,inteɾbenɡ,ajs,inteɾbenɡ,ajs
