lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,en,dedus,en
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,es,dedus,es
dedusˈiɾ,dedus,e,dedus,e
dedusˈiɾ,dedus,e,dedus,e
dedusˈiɾ,dedus,e,dedus,e
