condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,0,65,"('n', 'n', 'nɡ')",supeɾbjenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,0,65,"('n', 'n', 'nɡ')",supeɾbjenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,0,65,"('n', 'n', 'nɡ')",supeɾbjenɡajs,supeɾbenɡajs
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,65,"('n', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,0,65,"('n', 'n', 'nɡ')",supeɾbjenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,0,65,"('n', 'n', 'nɡ')",supeɾbjenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,0,65,"('n', 'n', 'nɡ')",supeɾbjenɡamos,supeɾbenɡamos
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,0,66,"('nɡ', 'n', 'nɡ')",supeɾbinɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,0,66,"('nɡ', 'n', 'nɡ')",supeɾbinɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
10L_90NL,1,10L_90NL_1_4,1,97,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan
