lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,e,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,e,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonal,is,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,e,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonel,e,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,e,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonel,e,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonel,es,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,ɾasjonalis,ejs,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
ɾasjonalisˈaɾ,,,ɾasjonalis,ejs
