lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ajs
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,amos,ɾeabib,amos
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,an,ɾeabib,an
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,as,ɾeabib,as
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,a,ɾeabib,a
ɾeabibˈaɾ,ɾeabib,ajs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
ɾeabibˈaɾ,ɾeabib,ejs,ɾeabib,ejs
