idx,tgt,lemma,lemma_sf,tgt_sf
0,neɡɾˈesen,neɡɾesˈeɾ,s,s
1,ɾelˈuska,ɾelusˈiɾ,s,sk
2,kodiɾˈixa,kodiɾiçˈiɾ,ç,x
3,ˈasɡo,asˈiɾ,s,sɡ
4,neɡɾˈeskas,neɡɾesˈeɾ,s,sk
5,pɾekonosˈemos,pɾekonosˈeɾ,s,s
6,enaltˈesen,enaltesˈeɾ,s,s
7,enaltˈeskan,enaltesˈeɾ,s,sk
8,emˈeɾxas,emeɾçˈeɾ,ɾç,ɾx
9,pɾeestableskˈajs,pɾeestablesˈeɾ,s,sk
10,astɾˈinxas,astɾinçˈiɾ,nç,nx
11,ɾetɾaduskˈajs,ɾetɾadusˈiɾ,s,sk
12,aflˈixa,afliçˈiɾ,ç,x
13,pɾobˈenɡan,pɾobenˈiɾ,n,nɡ
14,aflixˈajs,afliçˈiɾ,ç,x
15,kajɡˈamos,kaˈeɾ,,jɡ
16,ɾetɾadˈuska,ɾetɾadusˈiɾ,s,sk
17,tɾadˈuse,tɾadusˈiɾ,s,s
18,ɾeapaɾˈese,ɾeapaɾesˈeɾ,s,s
19,enduɾˈeskas,enduɾesˈeɾ,s,sk
20,astɾˈinxo,astɾinçˈiɾ,nç,nx
21,ˈase,asˈiɾ,s,s
22,enaltˈeska,enaltesˈeɾ,s,sk
23,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
24,neɡɾesˈemos,neɡɾesˈeɾ,s,s
25,ɾeapaɾˈeskas,ɾeapaɾesˈeɾ,s,sk
26,ɾestablˈeskas,ɾestablesˈeɾ,s,sk
27,emˈeɾxas,emeɾçˈeɾ,ɾç,ɾx
28,ɾetɾadˈuska,ɾetɾadusˈiɾ,s,sk
29,tɾadˈuses,tɾadusˈiɾ,s,s
30,pɾeestablˈesko,pɾeestablesˈeɾ,s,sk
31,ɾetɾotɾajɡˈajs,ɾetɾotɾaˈeɾ,,jɡ
32,kodiɾˈixan,kodiɾiçˈiɾ,ç,x
33,astɾˈinxan,astɾinçˈiɾ,nç,nx
34,ɾeabastˈeskan,ɾeabastesˈeɾ,s,sk
35,astɾinxˈajs,astɾinçˈiɾ,nç,nx
36,enduɾˈeses,enduɾesˈeɾ,s,s
37,ɾetɾadˈuskas,ɾetɾadusˈiɾ,s,sk
38,tɾadusˈis,tɾadusˈiɾ,s,s
39,ɾeabastˈeska,ɾeabastesˈeɾ,s,sk
40,enduɾˈeskas,enduɾesˈeɾ,s,sk
41,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
42,pɾeestablˈeses,pɾeestablesˈeɾ,s,s
43,pɾeestablˈeses,pɾeestablesˈeɾ,s,s
44,kˈajɡan,kaˈeɾ,,jɡ
45,emˈeɾçe,emeɾçˈeɾ,ɾç,ɾç
46,ɾelˈusko,ɾelusˈiɾ,s,sk
47,ɾeluskˈamos,ɾelusˈiɾ,s,sk
48,emˈeɾçen,emeɾçˈeɾ,ɾç,ɾç
49,distɾˈaen,distɾaˈeɾ,,
50,neɡɾˈeska,neɡɾesˈeɾ,s,sk
51,ɾelusˈimos,ɾelusˈiɾ,s,s
52,pɾobˈenɡas,pɾobenˈiɾ,n,nɡ
53,ɾeabastesˈemos,ɾeabastesˈeɾ,s,s
54,enlokˈese,enlokesˈeɾ,s,s
55,astɾinçˈimos,astɾinçˈiɾ,nç,nç
56,pɾobˈenɡan,pɾobenˈiɾ,n,nɡ
57,kaˈejs,kaˈeɾ,,
58,enfebɾˈeska,enfebɾesˈeɾ,s,sk
59,tɾadˈuska,tɾadusˈiɾ,s,sk
60,pɾekonˈoses,pɾekonosˈeɾ,s,s
61,distɾˈajɡas,distɾaˈeɾ,,jɡ
62,ɾetɾadˈuska,ɾetɾadusˈiɾ,s,sk
63,entɾetˈenɡa,entɾetenˈeɾ,n,nɡ
64,kodiɾˈiçen,kodiɾiçˈiɾ,ç,ç
65,enduɾˈesko,enduɾesˈeɾ,s,sk
66,ɾetɾadˈusko,ɾetɾadusˈiɾ,s,sk
67,neɡɾeskˈajs,neɡɾesˈeɾ,s,sk
68,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
69,ɾestableskˈajs,ɾestablesˈeɾ,s,sk
70,ɾeapaɾˈesko,ɾeapaɾesˈeɾ,s,sk
71,entɾetjˈenen,entɾetenˈeɾ,n,n
72,tɾaduskˈamos,tɾadusˈiɾ,s,sk
73,ɾeabastˈesen,ɾeabastesˈeɾ,s,s
74,ɾeabasteskˈamos,ɾeabastesˈeɾ,s,sk
75,enfebɾˈeskas,enfebɾesˈeɾ,s,sk
76,ɾelˈusko,ɾelusˈiɾ,s,sk
77,ɾetɾadˈusen,ɾetɾadusˈiɾ,s,s
78,ɾetɾadˈuses,ɾetɾadusˈiɾ,s,s
79,enlokˈeses,enlokesˈeɾ,s,s
80,pɾobenɡˈamos,pɾobenˈiɾ,n,nɡ
81,enaltˈeska,enaltesˈeɾ,s,sk
82,entɾetjˈenes,entɾetenˈeɾ,n,n
83,ɾelˈuses,ɾelusˈiɾ,s,s
84,neɡɾesˈejs,neɡɾesˈeɾ,s,s
85,pɾobjˈenen,pɾobenˈiɾ,n,n
86,enaltˈeskan,enaltesˈeɾ,s,sk
87,pɾekonosˈemos,pɾekonosˈeɾ,s,s
88,enlokˈeses,enlokesˈeɾ,s,s
89,ɾeapaɾeskˈajs,ɾeapaɾesˈeɾ,s,sk
90,enduɾesˈejs,enduɾesˈeɾ,s,s
91,ɾetɾaduskˈamos,ɾetɾadusˈiɾ,s,sk
92,enfebɾˈeska,enfebɾesˈeɾ,s,sk
93,distɾajɡˈamos,distɾaˈeɾ,,jɡ
94,pɾobenɡˈamos,pɾobenˈiɾ,n,nɡ
95,ɾeapaɾˈesen,ɾeapaɾesˈeɾ,s,s
96,ɾeabasteskˈajs,ɾeabastesˈeɾ,s,sk
97,distɾˈajɡas,distɾaˈeɾ,,jɡ
98,enaltˈesko,enaltesˈeɾ,s,sk
99,neɡɾesˈejs,neɡɾesˈeɾ,s,s
100,distɾajɡˈajs,distɾaˈeɾ,,jɡ
101,ɾeapaɾˈesko,ɾeapaɾesˈeɾ,s,sk
102,ɾeluskˈamos,ɾelusˈiɾ,s,sk
103,entɾetˈenɡan,entɾetenˈeɾ,n,nɡ
104,enaltˈeska,enaltesˈeɾ,s,sk
105,enlokeskˈamos,enlokesˈeɾ,s,sk
106,aflˈixas,afliçˈiɾ,ç,x
107,ˈasɡa,asˈiɾ,s,sɡ
108,astɾˈinçes,astɾinçˈiɾ,nç,nç
109,ɾetɾadusˈimos,ɾetɾadusˈiɾ,s,s
110,astɾinçˈimos,astɾinçˈiɾ,nç,nç
111,pɾobˈenɡa,pɾobenˈiɾ,n,nɡ
112,ɾetɾadˈuskan,ɾetɾadusˈiɾ,s,sk
113,ɾetɾadusˈimos,ɾetɾadusˈiɾ,s,s
114,aflixˈamos,afliçˈiɾ,ç,x
115,kˈae,kaˈeɾ,,
116,ɾeapaɾesˈemos,ɾeapaɾesˈeɾ,s,s
117,ɾeapaɾˈeska,ɾeapaɾesˈeɾ,s,sk
118,ɾetɾotɾajɡˈamos,ɾetɾotɾaˈeɾ,,jɡ
119,enduɾˈeska,enduɾesˈeɾ,s,sk
120,enaltˈeses,enaltesˈeɾ,s,s
121,distɾaˈejs,distɾaˈeɾ,,
122,ɾelˈuskas,ɾelusˈiɾ,s,sk
123,ɾetɾadˈuse,ɾetɾadusˈiɾ,s,s
124,enduɾesˈejs,enduɾesˈeɾ,s,s
125,enaltˈeskan,enaltesˈeɾ,s,sk
126,ɾetɾotɾaˈemos,ɾetɾotɾaˈeɾ,,
127,pɾekonˈoska,pɾekonosˈeɾ,s,sk
128,enaltˈesko,enaltesˈeɾ,s,sk
129,ɾetɾadˈuskan,ɾetɾadusˈiɾ,s,sk
130,entɾetjˈenen,entɾetenˈeɾ,n,n
131,aflixˈamos,afliçˈiɾ,ç,x
132,ɾestablˈesen,ɾestablesˈeɾ,s,s
133,pɾobjˈene,pɾobenˈiɾ,n,n
134,ɾeapaɾˈeses,ɾeapaɾesˈeɾ,s,s
135,kajɡˈajs,kaˈeɾ,,jɡ
136,kˈaen,kaˈeɾ,,
137,pɾeestableskˈajs,pɾeestablesˈeɾ,s,sk
138,kaˈemos,kaˈeɾ,,
139,ɾeapaɾˈeses,ɾeapaɾesˈeɾ,s,s
140,ɾeabastˈesen,ɾeabastesˈeɾ,s,s
141,ɾetɾadˈuska,ɾetɾadusˈiɾ,s,sk
142,enaltesˈejs,enaltesˈeɾ,s,s
143,enalteskˈajs,enaltesˈeɾ,s,sk
144,astɾˈinxa,astɾinçˈiɾ,nç,nx
145,tɾadˈuses,tɾadusˈiɾ,s,s
146,enaltˈesen,enaltesˈeɾ,s,s
147,pɾeestablˈesen,pɾeestablesˈeɾ,s,s
148,ˈasɡa,asˈiɾ,s,sɡ
149,enlokˈeska,enlokesˈeɾ,s,sk
150,neɡɾˈeskan,neɡɾesˈeɾ,s,sk
151,ɾetɾadˈuses,ɾetɾadusˈiɾ,s,s
152,pɾobenɡˈamos,pɾobenˈiɾ,n,nɡ
153,enlokesˈejs,enlokesˈeɾ,s,s
154,emˈeɾçe,emeɾçˈeɾ,ɾç,ɾç
155,pɾekonˈoskas,pɾekonosˈeɾ,s,sk
156,distɾˈaen,distɾaˈeɾ,,
157,aflˈixas,afliçˈiɾ,ç,x
158,kaˈemos,kaˈeɾ,,
159,tɾadusˈimos,tɾadusˈiɾ,s,s
160,pɾekonosˈejs,pɾekonosˈeɾ,s,s
161,ɾeapaɾeskˈamos,ɾeapaɾesˈeɾ,s,sk
162,enaltˈeskas,enaltesˈeɾ,s,sk
163,enduɾˈese,enduɾesˈeɾ,s,s
164,ˈasɡa,asˈiɾ,s,sɡ
165,ɾeapaɾeskˈamos,ɾeapaɾesˈeɾ,s,sk
166,ɾeabastesˈejs,ɾeabastesˈeɾ,s,s
167,ɾeapaɾeskˈajs,ɾeapaɾesˈeɾ,s,sk
168,kodiɾˈixa,kodiɾiçˈiɾ,ç,x
169,ɾestablˈesen,ɾestablesˈeɾ,s,s
170,ɾeapaɾeskˈajs,ɾeapaɾesˈeɾ,s,sk
171,kˈajɡo,kaˈeɾ,,jɡ
172,distɾˈae,distɾaˈeɾ,,
173,kˈaen,kaˈeɾ,,
174,ɾelˈuskas,ɾelusˈiɾ,s,sk
175,enfebɾˈeskan,enfebɾesˈeɾ,s,sk
176,ɾetɾotɾˈaes,ɾetɾotɾaˈeɾ,,
177,kˈaen,kaˈeɾ,,
178,astɾˈinçes,astɾinçˈiɾ,nç,nç
179,enlokˈeskas,enlokesˈeɾ,s,sk
180,ɾeluskˈajs,ɾelusˈiɾ,s,sk
181,pɾeestablˈese,pɾeestablesˈeɾ,s,s
182,asˈimos,asˈiɾ,s,s
183,ɾestablˈesen,ɾestablesˈeɾ,s,s
184,kodiɾˈixa,kodiɾiçˈiɾ,ç,x
185,ɾeluskˈamos,ɾelusˈiɾ,s,sk
186,pɾobjˈenen,pɾobenˈiɾ,n,n
187,ɾestablesˈemos,ɾestablesˈeɾ,s,s
188,enaltˈeskan,enaltesˈeɾ,s,sk
189,enduɾˈeska,enduɾesˈeɾ,s,sk
190,enlokˈeskan,enlokesˈeɾ,s,sk
191,astɾˈinçen,astɾinçˈiɾ,nç,nç
192,distɾˈaen,distɾaˈeɾ,,
193,kodiɾiçˈimos,kodiɾiçˈiɾ,ç,ç
194,ɾeapaɾˈese,ɾeapaɾesˈeɾ,s,s
195,ɾestablˈesko,ɾestablesˈeɾ,s,sk
196,enduɾˈesen,enduɾesˈeɾ,s,s
197,tɾadˈusen,tɾadusˈiɾ,s,s
198,enfebɾesˈejs,enfebɾesˈeɾ,s,s
199,entɾetjˈenes,entɾetenˈeɾ,n,n
200,ˈasɡa,asˈiɾ,s,sɡ
201,ɾetɾadusˈis,ɾetɾadusˈiɾ,s,s
202,enduɾˈeska,enduɾesˈeɾ,s,sk
203,pɾobˈenɡas,pɾobenˈiɾ,n,nɡ
204,emˈeɾxa,emeɾçˈeɾ,ɾç,ɾx
205,enaltˈese,enaltesˈeɾ,s,s
206,ɾetɾadusˈis,ɾetɾadusˈiɾ,s,s
207,ɾetɾotɾˈajɡas,ɾetɾotɾaˈeɾ,,jɡ
208,ɾetɾotɾˈajɡa,ɾetɾotɾaˈeɾ,,jɡ
209,ɾeabastˈese,ɾeabastesˈeɾ,s,s
210,ɾetɾadusˈis,ɾetɾadusˈiɾ,s,s
211,entɾetenɡˈajs,entɾetenˈeɾ,n,nɡ
212,astɾinxˈajs,astɾinçˈiɾ,nç,nx
213,tɾadˈuses,tɾadusˈiɾ,s,s
214,ɾelusˈis,ɾelusˈiɾ,s,s
215,distɾˈajɡan,distɾaˈeɾ,,jɡ
216,afliçˈis,afliçˈiɾ,ç,ç
217,ɾestablˈesen,ɾestablesˈeɾ,s,s
218,kaˈemos,kaˈeɾ,,
219,enlokˈese,enlokesˈeɾ,s,s
220,ɾeabastesˈemos,ɾeabastesˈeɾ,s,s
221,pɾekonoskˈamos,pɾekonosˈeɾ,s,sk
222,enlokˈeska,enlokesˈeɾ,s,sk
223,aflˈixo,afliçˈiɾ,ç,x
224,aflˈixan,afliçˈiɾ,ç,x
225,ˈasɡan,asˈiɾ,s,sɡ
226,emˈeɾxas,emeɾçˈeɾ,ɾç,ɾx
227,tɾadˈuskan,tɾadusˈiɾ,s,sk
228,ɾestableskˈamos,ɾestablesˈeɾ,s,sk
229,enfebɾesˈemos,enfebɾesˈeɾ,s,s
230,ɾestablˈese,ɾestablesˈeɾ,s,s
231,entɾetˈenɡa,entɾetenˈeɾ,n,nɡ
232,astɾˈinxan,astɾinçˈiɾ,nç,nx
233,entɾetˈenɡo,entɾetenˈeɾ,n,nɡ
234,enaltesˈejs,enaltesˈeɾ,s,s
235,entɾetˈenɡa,entɾetenˈeɾ,n,nɡ
236,enfebɾˈeskan,enfebɾesˈeɾ,s,sk
237,ɾeapaɾˈeskas,ɾeapaɾesˈeɾ,s,sk
238,kodiɾixˈajs,kodiɾiçˈiɾ,ç,x
239,ɾestablesˈemos,ɾestablesˈeɾ,s,s
240,ɾeapaɾˈeska,ɾeapaɾesˈeɾ,s,sk
241,enfebɾˈese,enfebɾesˈeɾ,s,s
242,kodiɾiçˈis,kodiɾiçˈiɾ,ç,ç
243,tɾadˈuse,tɾadusˈiɾ,s,s
244,aflˈiçes,afliçˈiɾ,ç,ç
245,entɾetjˈene,entɾetenˈeɾ,n,n
246,ɾetɾadusˈimos,ɾetɾadusˈiɾ,s,s
247,enduɾˈeskas,enduɾesˈeɾ,s,sk
248,ɾestablˈese,ɾestablesˈeɾ,s,s
249,ɾetɾadˈuska,ɾetɾadusˈiɾ,s,sk
250,entɾetjˈenen,entɾetenˈeɾ,n,n
251,ɾeabastˈesko,ɾeabastesˈeɾ,s,sk
252,enfebɾeskˈajs,enfebɾesˈeɾ,s,sk
253,enduɾˈeses,enduɾesˈeɾ,s,s
254,kodiɾˈiçen,kodiɾiçˈiɾ,ç,ç
255,distɾˈae,distɾaˈeɾ,,
256,kodiɾixˈajs,kodiɾiçˈiɾ,ç,x
257,pɾobˈenɡo,pɾobenˈiɾ,n,nɡ
258,neɡɾˈeskas,neɡɾesˈeɾ,s,sk
259,ɾetɾaduskˈajs,ɾetɾadusˈiɾ,s,sk
260,enfebɾˈese,enfebɾesˈeɾ,s,s
261,enfebɾˈeska,enfebɾesˈeɾ,s,sk
262,pɾekonˈoses,pɾekonosˈeɾ,s,s
