idx,tgt,lemma,lemma_sf,tgt_sf
0,enlokˈeskan,enlokesˈeɾ,s,sk
4,tɾaduskˈamos,tɾadusˈiɾ,s,sk
7,ɾekompˈone,ɾekomponˈeɾ,n,n
8,enlˈuses,enlusˈiɾ,s,s
9,emulxˈamos,emulçˈeɾ,lç,lx
10,suponɡˈajs,suponˈeɾ,n,nɡ
13,antepˈonɡa,anteponˈeɾ,n,nɡ
14,pɾekonosˈejs,pɾekonosˈeɾ,s,s
20,detɾˈajɡa,detɾaˈeɾ,,jɡ
21,antepˈone,anteponˈeɾ,n,n
23,ɾekosˈemos,ɾekosˈeɾ,s,s
30,supˈone,suponˈeɾ,n,n
31,elixˈajs,eleçˈiɾ,ç,x
34,antepˈonɡan,anteponˈeɾ,n,nɡ
35,pɾedˈisen,pɾedesˈiɾ,s,s
36,enlokˈesen,enlokesˈeɾ,s,s
37,enɾoxˈesko,enɾoxesˈeɾ,s,sk
39,detɾˈajɡas,detɾaˈeɾ,,jɡ
41,desabenˈimos,desabenˈiɾ,n,n
43,despɾoteçˈemos,despɾoteçˈeɾ,ç,ç
47,enlokˈeska,enlokesˈeɾ,s,sk
53,aɡˈajs,asˈeɾ,s,ɡ
54,tɾadˈusko,tɾadusˈiɾ,s,sk
55,entoɾpeskˈajs,entoɾpesˈeɾ,s,sk
58,enɾoxˈeska,enɾoxesˈeɾ,s,sk
59,elixˈamos,eleçˈiɾ,ç,x
63,ɾekompˈonɡa,ɾekomponˈeɾ,n,nɡ
66,enɾoxˈeska,enɾoxesˈeɾ,s,sk
69,konbˈeɾxas,konbeɾçˈeɾ,ɾç,ɾx
71,entɾetenˈejs,entɾetenˈeɾ,n,n
73,empobɾˈeska,empobɾesˈeɾ,s,sk
74,sˈalɡa,salˈiɾ,l,lɡ
75,sˈalɡa,salˈiɾ,l,lɡ
77,establˈesko,establesˈeɾ,s,sk
78,sˈalɡan,salˈiɾ,l,lɡ
83,tɾadˈuska,tɾadusˈiɾ,s,sk
84,obedˈese,obedesˈeɾ,s,s
90,desdˈiɡan,desdesˈiɾ,s,ɡ
91,abastesˈemos,abastesˈeɾ,s,s
92,enɾoxˈesko,enɾoxesˈeɾ,s,sk
95,empobɾˈesko,empobɾesˈeɾ,s,sk
98,unxˈajs,unçˈiɾ,nç,nx
99,obedesˈejs,obedesˈeɾ,s,s
105,enlˈuses,enlusˈiɾ,s,s
109,tɾˈajɡa,tɾaˈeɾ,,jɡ
113,tɾaduskˈajs,tɾadusˈiɾ,s,sk
116,enlokˈeskan,enlokesˈeɾ,s,sk
117,enlokesˈemos,enlokesˈeɾ,s,s
122,ɾediɾixˈajs,ɾediɾiçˈiɾ,ç,x
123,koxˈajs,koçˈeɾ,ç,x
125,eskaɾnˈesen,eskaɾnesˈeɾ,s,s
126,obedˈeses,obedesˈeɾ,s,s
127,ˈunçen,unçˈiɾ,nç,nç
132,uɾxˈamos,uɾçˈiɾ,ɾç,ɾx
137,ɾekomponˈejs,ɾekomponˈeɾ,n,n
141,kˈoxa,koçˈeɾ,ç,x
144,supˈonɡo,suponˈeɾ,n,nɡ
147,ɾekwˈesen,ɾekosˈeɾ,s,s
150,obedesˈejs,obedesˈeɾ,s,s
152,enlokeskˈajs,enlokesˈeɾ,s,sk
155,ɾediɾiçˈimos,ɾediɾiçˈiɾ,ç,ç
156,aɡˈajs,asˈeɾ,s,ɡ
161,ɾediɾˈixo,ɾediɾiçˈiɾ,ç,x
162,establˈesen,establesˈeɾ,s,s
170,akɾˈeskan,akɾesˈeɾ,s,sk
171,ɾebenɡˈamos,ɾebenˈiɾ,n,nɡ
173,fɾˈunsas,fɾunsˈiɾ,ns,ns
175,uɾxˈamos,uɾçˈiɾ,ɾç,ɾx
177,entoɾpˈeska,entoɾpesˈeɾ,s,sk
184,eksˈixas,eksiçˈiɾ,ç,x
188,entɾetenˈemos,entɾetenˈeɾ,n,n
189,desɡwaɾnˈeska,desɡwaɾnesˈeɾ,s,sk
192,ˈunxa,unçˈiɾ,nç,nx
193,konbenɡˈajs,konbenˈiɾ,n,nɡ
196,pɾekonˈoska,pɾekonosˈeɾ,s,sk
198,ɾebenɡˈajs,ɾebenˈiɾ,n,nɡ
200,abastesˈejs,abastesˈeɾ,s,s
208,desɡwaɾnˈeskan,desɡwaɾnesˈeɾ,s,sk
212,fɾunsˈis,fɾunsˈiɾ,ns,ns
214,entɾetjˈenes,entɾetenˈeɾ,n,n
216,obedeskˈamos,obedesˈeɾ,s,sk
217,establesˈemos,establesˈeɾ,s,s
218,enɾoxeskˈajs,enɾoxesˈeɾ,s,sk
220,pɾedˈiɡas,pɾedesˈiɾ,s,ɡ
224,desɡwaɾnesˈejs,desɡwaɾnesˈeɾ,s,s
225,akɾˈeskas,akɾesˈeɾ,s,sk
228,enkaʃˈeskas,enkaʃesˈeɾ,s,sk
229,emulçˈemos,emulçˈeɾ,lç,lç
231,eskaɾnˈeska,eskaɾnesˈeɾ,s,sk
234,supˈonɡa,suponˈeɾ,n,nɡ
238,fɾˈunsas,fɾunsˈiɾ,ns,ns
241,fɾˈunsan,fɾunsˈiɾ,ns,ns
243,entɾetenˈejs,entɾetenˈeɾ,n,n
244,entoɾpesˈejs,entoɾpesˈeɾ,s,s
245,enɾoxesˈejs,enɾoxesˈeɾ,s,s
246,obedˈesko,obedesˈeɾ,s,sk
247,antepˈonen,anteponˈeɾ,n,n
248,tɾadˈuska,tɾadusˈiɾ,s,sk
250,kˈoçen,koçˈeɾ,ç,ç
252,ɾekonduskˈajs,ɾekondusˈiɾ,s,sk
254,enkaʃˈesko,enkaʃesˈeɾ,s,sk
255,ˈuɾxa,uɾçˈiɾ,ɾç,ɾx
258,konbenɡˈamos,konbenˈiɾ,n,nɡ
260,enkaʃˈeskan,enkaʃesˈeɾ,s,sk
261,detɾaˈejs,detɾaˈeɾ,,
262,koçˈejs,koçˈeɾ,ç,ç
264,empobɾeskˈajs,empobɾesˈeɾ,s,sk
267,sˈalɡo,salˈiɾ,l,lɡ
268,entoɾpesˈemos,entoɾpesˈeɾ,s,s
273,obedesˈejs,obedesˈeɾ,s,s
274,eksixˈamos,eksiçˈiɾ,ç,x
276,desdiɡˈamos,desdesˈiɾ,s,ɡ
278,unxˈamos,unçˈiɾ,nç,nx
279,tɾaˈejs,tɾaˈeɾ,,
284,ɾediɾˈixa,ɾediɾiçˈiɾ,ç,x
290,fɾˈunsa,fɾunsˈiɾ,ns,ns
291,kˈoçes,koçˈeɾ,ç,ç
292,eksˈiçes,eksiçˈiɾ,ç,ç
295,desabˈenɡo,desabenˈiɾ,n,nɡ
296,entoɾpˈeses,entoɾpesˈeɾ,s,s
297,kontɾajɡˈamos,kontɾaˈeɾ,,jɡ
303,entoɾpˈesen,entoɾpesˈeɾ,s,s
306,enlokesˈemos,enlokesˈeɾ,s,s
308,sˈalɡan,salˈiɾ,l,lɡ
312,abastˈese,abastesˈeɾ,s,s
318,ɾekondˈuska,ɾekondusˈiɾ,s,sk
320,enkaʃˈeses,enkaʃesˈeɾ,s,s
325,entoɾpˈeskan,entoɾpesˈeɾ,s,sk
326,elixˈamos,eleçˈiɾ,ç,x
332,elˈixo,eleçˈiɾ,ç,x
338,suponɡˈajs,suponˈeɾ,n,nɡ
339,fɾˈunsa,fɾunsˈiɾ,ns,ns
342,enlˈuses,enlusˈiɾ,s,s
345,abastˈeska,abastesˈeɾ,s,sk
348,tɾajɡˈamos,tɾaˈeɾ,,jɡ
349,neɡlˈixa,neɡliçˈiɾ,ç,x
356,tɾadusˈis,tɾadusˈiɾ,s,s
359,ɾekompˈonɡa,ɾekomponˈeɾ,n,nɡ
360,konbˈeɾxan,konbeɾçˈeɾ,ɾç,ɾx
369,anteponɡˈamos,anteponˈeɾ,n,nɡ
372,establˈese,establesˈeɾ,s,s
375,ɾekwˈesen,ɾekosˈeɾ,s,s
377,tɾˈajɡas,tɾaˈeɾ,,jɡ
378,ɾekondusˈis,ɾekondusˈiɾ,s,s
379,obedˈeskan,obedesˈeɾ,s,sk
383,tɾaˈemos,tɾaˈeɾ,,
389,suponˈemos,suponˈeɾ,n,n
394,ˈunxo,unçˈiɾ,nç,nx
405,enlokˈeska,enlokesˈeɾ,s,sk
408,tɾadˈuses,tɾadusˈiɾ,s,s
411,eksˈixas,eksiçˈiɾ,ç,x
415,neɡlˈiçe,neɡliçˈiɾ,ç,ç
416,asˈemos,asˈeɾ,s,s
419,kontɾajɡˈamos,kontɾaˈeɾ,,jɡ
422,desabˈenɡa,desabenˈiɾ,n,nɡ
429,entoɾpˈese,entoɾpesˈeɾ,s,s
438,ɾekompˈonɡo,ɾekomponˈeɾ,n,nɡ
439,ɾekonduskˈajs,ɾekondusˈiɾ,s,sk
445,ɾekompˈones,ɾekomponˈeɾ,n,n
447,elˈixa,eleçˈiɾ,ç,x
448,abastˈeska,abastesˈeɾ,s,sk
460,ɾekondˈuskan,ɾekondusˈiɾ,s,sk
462,establˈesen,establesˈeɾ,s,s
465,ɾediɾixˈajs,ɾediɾiçˈiɾ,ç,x
468,empobɾˈeska,empobɾesˈeɾ,s,sk
478,konbeɾçˈemos,konbeɾçˈeɾ,ɾç,ɾç
480,tɾadˈuse,tɾadusˈiɾ,s,s
482,obedˈeskas,obedesˈeɾ,s,sk
483,kˈoxa,koçˈeɾ,ç,x
488,kontɾajɡˈajs,kontɾaˈeɾ,,jɡ
493,eksˈixa,eksiçˈiɾ,ç,x
494,desdiɡˈajs,desdesˈiɾ,s,ɡ
497,enlokˈesen,enlokesˈeɾ,s,s
498,salˈimos,salˈiɾ,l,l
501,tɾaduskˈamos,tɾadusˈiɾ,s,sk
502,neɡlˈixan,neɡliçˈiɾ,ç,x
503,desabjˈenes,desabenˈiɾ,n,n
511,neɡlˈixa,neɡliçˈiɾ,ç,x
512,eskaɾnˈeska,eskaɾnesˈeɾ,s,sk
515,ˈunxan,unçˈiɾ,nç,nx
516,ˈuɾçe,uɾçˈiɾ,ɾç,ɾç
518,enɾoxˈesko,enɾoxesˈeɾ,s,sk
519,desabjˈenes,desabenˈiɾ,n,n
522,abastˈese,abastesˈeɾ,s,s
524,enkaʃesˈemos,enkaʃesˈeɾ,s,s
525,sˈalɡo,salˈiɾ,l,lɡ
527,konbenˈis,konbenˈiɾ,n,n
528,despɾotˈexa,despɾoteçˈeɾ,ç,x
529,tɾadusˈis,tɾadusˈiɾ,s,s
531,kˈoxa,koçˈeɾ,ç,x
533,elˈixa,eleçˈiɾ,ç,x
535,empobɾeskˈamos,empobɾesˈeɾ,s,sk
536,enɾoxeskˈamos,enɾoxesˈeɾ,s,sk
537,desɡwaɾnˈeska,desɡwaɾnesˈeɾ,s,sk
538,konbenˈis,konbenˈiɾ,n,n
542,establˈese,establesˈeɾ,s,s
546,elˈixa,eleçˈiɾ,ç,x
548,enlokeskˈamos,enlokesˈeɾ,s,sk
550,ɾekompˈonɡa,ɾekomponˈeɾ,n,nɡ
551,ɾebenˈis,ɾebenˈiɾ,n,n
553,ɾekompˈonɡa,ɾekomponˈeɾ,n,nɡ
555,ɾekompˈones,ɾekomponˈeɾ,n,n
557,antepˈonɡa,anteponˈeɾ,n,nɡ
559,konbˈenɡan,konbenˈiɾ,n,nɡ
560,akɾˈesen,akɾesˈeɾ,s,s
561,konbeɾxˈajs,konbeɾçˈeɾ,ɾç,ɾx
562,despɾotˈexan,despɾoteçˈeɾ,ç,x
565,enkaʃˈesko,enkaʃesˈeɾ,s,sk
567,sˈalɡas,salˈiɾ,l,lɡ
570,detɾajɡˈajs,detɾaˈeɾ,,jɡ
572,akɾeskˈajs,akɾesˈeɾ,s,sk
574,ɾekondˈusen,ɾekondusˈiɾ,s,s
576,enlokesˈejs,enlokesˈeɾ,s,s
579,ɾekondˈuses,ɾekondusˈiɾ,s,s
581,ɾekondˈuskas,ɾekondusˈiɾ,s,sk
582,pɾedˈiɡan,pɾedesˈiɾ,s,ɡ
583,despɾotexˈajs,despɾoteçˈeɾ,ç,x
585,despɾotˈexa,despɾoteçˈeɾ,ç,x
586,ˈaɡan,asˈeɾ,s,ɡ
591,abastˈesko,abastesˈeɾ,s,sk
595,enkaʃˈese,enkaʃesˈeɾ,s,s
597,ɾekwˈesa,ɾekosˈeɾ,s,s
598,entɾetenˈejs,entɾetenˈeɾ,n,n
601,detɾˈajɡa,detɾaˈeɾ,,jɡ
603,desabenˈis,desabenˈiɾ,n,n
604,desdˈiɡo,desdesˈiɾ,s,ɡ
605,konbeɾçˈejs,konbeɾçˈeɾ,ɾç,ɾç
607,enluskˈamos,enlusˈiɾ,s,sk
608,salɡˈamos,salˈiɾ,l,lɡ
613,despɾotexˈamos,despɾoteçˈeɾ,ç,x
614,establˈeska,establesˈeɾ,s,sk
615,tɾadusˈis,tɾadusˈiɾ,s,s
616,tɾaˈejs,tɾaˈeɾ,,
620,enlˈusen,enlusˈiɾ,s,s
621,desabˈenɡo,desabenˈiɾ,n,nɡ
622,entɾetˈenɡa,entɾetenˈeɾ,n,nɡ
628,establˈesko,establesˈeɾ,s,sk
632,emˈulxan,emulçˈeɾ,lç,lx
635,despɾoteçˈemos,despɾoteçˈeɾ,ç,ç
637,eksˈixan,eksiçˈiɾ,ç,x
639,kontɾˈaes,kontɾaˈeɾ,,
640,establˈese,establesˈeɾ,s,s
642,ˈuɾçe,uɾçˈiɾ,ɾç,ɾç
644,tɾˈajɡan,tɾaˈeɾ,,jɡ
646,koxˈamos,koçˈeɾ,ç,x
649,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
