idx,tgt,lemma,lemma_sf,tgt_sf
0,desɡwaɾneskˈamos,desɡwaɾnesˈeɾ,s,sk
1,ɾekaˈemos,ɾekaˈeɾ,,
2,nˈasen,nasˈeɾ,s,s
3,palidˈese,palidesˈeɾ,s,s
4,pɾopˈonɡan,pɾoponˈeɾ,n,nɡ
5,ɾetɾaˈemos,ɾetɾaˈeɾ,,
6,enɡɾandˈesko,enɡɾandesˈeɾ,s,sk
7,astɾˈinçen,astɾinçˈiɾ,nç,nç
8,ˈunso,unsˈiɾ,ns,ns
9,ɾedˈusen,ɾedusˈiɾ,s,s
10,ɾesˈaɾsan,ɾesaɾsˈiɾ,ɾs,ɾs
11,ɾejntɾodusˈimos,ɾejntɾodusˈiɾ,s,s
12,fɾˈunsas,fɾunsˈiɾ,ns,ns
13,sustɾˈajɡan,sustɾaˈeɾ,,jɡ
14,abenˈis,abenˈiɾ,n,n
15,akontesˈemos,akontesˈeɾ,s,s
16,ɾˈuçen,ɾuçˈiɾ,ç,ç
17,enfuɾesˈemos,enfuɾesˈeɾ,s,s
18,infɾinçˈis,infɾinçˈiɾ,nç,nç
19,peɾtenˈesko,peɾtenesˈeɾ,s,sk
20,ɾuçˈis,ɾuçˈiɾ,ç,ç
21,enneɡɾˈese,enneɡɾesˈeɾ,s,s
22,deskˈoso,deskosˈeɾ,s,s
23,ɾekwˈese,ɾekosˈeɾ,s,s
24,konflˈixan,konfliçˈiɾ,ç,x
25,entɾetˈenɡan,entɾetenˈeɾ,n,nɡ
26,indisponˈejs,indisponˈeɾ,n,n
27,sˈales,salˈiɾ,l,l
28,satisfaɡˈajs,satisfasˈeɾ,s,ɡ
29,supˈonɡa,suponˈeɾ,n,nɡ
30,pospˈonɡa,posponˈeɾ,n,nɡ
31,enbexˈeskas,enbexesˈeɾ,s,sk
32,enmudeskˈamos,enmudesˈeɾ,s,sk
33,ɾekɾudˈeska,ɾekɾudesˈeɾ,s,sk
34,enmudˈeses,enmudesˈeɾ,s,s
35,ɾekondˈusko,ɾekondusˈiɾ,s,sk
36,dekɾˈese,dekɾesˈeɾ,s,s
37,ɾekwˈesa,ɾekosˈeɾ,s,s
38,ekspˈonɡan,eksponˈeɾ,n,nɡ
39,apaɾesˈemos,apaɾesˈeɾ,s,s
40,atɾˈajɡas,atɾaˈeɾ,,jɡ
41,ɾˈuçen,ɾuçˈiɾ,ç,ç
42,empekeɲeskˈajs,empekeɲesˈeɾ,s,sk
43,enaɾdˈeska,enaɾdesˈeɾ,s,sk
44,sustɾaˈejs,sustɾaˈeɾ,,
45,floɾˈeskas,floɾesˈeɾ,s,sk
46,detˈenɡa,detenˈeɾ,n,nɡ
47,atɾˈajɡa,atɾaˈeɾ,,jɡ
48,ɾestablesˈemos,ɾestablesˈeɾ,s,s
49,ɾekonosˈejs,ɾekonosˈeɾ,s,s
50,enneɡɾˈeska,enneɡɾesˈeɾ,s,sk
51,disponˈemos,disponˈeɾ,n,n
52,komplˈasko,komplasˈeɾ,s,sk
53,siɾkunbjˈenes,siɾkunbenˈiɾ,n,n
54,indˈuse,indusˈiɾ,s,s
55,indispˈonɡo,indisponˈeɾ,n,nɡ
56,ensombɾˈeskas,ensombɾesˈeɾ,s,sk
57,desmeɾesˈemos,desmeɾesˈeɾ,s,s
58,asɡˈajs,asˈiɾ,s,sɡ
59,eleçˈis,eleçˈiɾ,ç,ç
60,sobɾepˈonɡo,sobɾeponˈeɾ,n,nɡ
61,anoʧˈese,anoʧesˈeɾ,s,s
62,pɾobenɡˈajs,pɾobenˈiɾ,n,nɡ
63,peɾˈeses,peɾesˈeɾ,s,s
64,sˈalɡa,salˈiɾ,l,lɡ
65,komplˈaska,komplasˈeɾ,s,sk
66,kompaɾˈesen,kompaɾesˈeɾ,s,s
67,detɾaˈemos,detɾaˈeɾ,,
68,ɾestablˈesko,ɾestablesˈeɾ,s,sk
69,eskaeskˈajs,eskaesˈeɾ,s,sk
70,akˈoxan,akoçˈeɾ,ç,x
71,ɾeelˈiçen,ɾeeleçˈiɾ,ç,ç
72,desɡwaɾnˈeses,desɡwaɾnesˈeɾ,s,s
73,kontɾaˈaɡa,kontɾaasˈeɾ,s,ɡ
74,astɾˈinçen,astɾinçˈiɾ,nç,nç
75,kompˈone,komponˈeɾ,n,n
76,estˈaɾses,estaɾsˈiɾ,ɾs,ɾs
77,subʃˈases,subʃasˈeɾ,s,s
78,sobɾepˈonen,sobɾeponˈeɾ,n,n
79,aresˈimos,aresˈiɾ,s,s
80,kontɾaˈejs,kontɾaˈeɾ,,
81,supeɾbˈenɡa,supeɾbenˈiɾ,n,nɡ
82,ɾeelˈixan,ɾeeleçˈiɾ,ç,x
83,konbeɾçˈimos,konbeɾçˈiɾ,ɾç,ɾç
84,ɾesˈuɾxa,ɾesuɾçˈiɾ,ɾç,ɾx
85,ɾekondˈuse,ɾekondusˈiɾ,s,s
86,obskuɾˈeska,obskuɾesˈeɾ,s,sk
87,empalideskˈamos,empalidesˈeɾ,s,sk
88,akɾeskˈamos,akɾesˈeɾ,s,sk
89,empekeɲˈeskan,empekeɲesˈeɾ,s,sk
90,desˈaɡo,desasˈeɾ,s,ɡ
91,kˈepas,kabˈeɾ,b,p
92,kondiɡˈajs,kondesˈiɾ,s,ɡ
93,unxˈamos,unçˈiɾ,nç,nx
94,aɡɾadˈeskan,aɡɾadesˈeɾ,s,sk
95,peɾˈeskan,peɾesˈeɾ,s,sk
96,adolˈeskan,adolesˈeɾ,s,sk
97,bˈalɡa,balˈeɾ,l,lɡ
98,maldˈiɡas,maldesˈiɾ,s,ɡ
99,atɾˈae,atɾaˈeɾ,,
100,ekspˈonɡa,eksponˈeɾ,n,nɡ
101,entɾetenɡˈajs,entɾetenˈeɾ,n,nɡ
102,faʃˈesko,faʃesˈeɾ,s,sk
103,pɾobˈenɡan,pɾobenˈiɾ,n,nɡ
104,ɾekonˈoska,ɾekonosˈeɾ,s,sk
105,inteɾponɡˈajs,inteɾponˈeɾ,n,nɡ
106,kompadˈesen,kompadesˈeɾ,s,s
107,pɾotˈexa,pɾoteçˈeɾ,ç,x
108,amaɾiʃˈesen,amaɾiʃesˈeɾ,s,s
109,abˈenɡan,abenˈiɾ,n,nɡ
110,ʃˈasen,ʃasˈeɾ,s,s
111,desaɡɾadˈesen,desaɡɾadesˈeɾ,s,s
112,entɾebenɡˈamos,entɾebenˈiɾ,n,nɡ
113,kaɾˈeska,kaɾesˈeɾ,s,sk
114,areskˈamos,aresˈiɾ,s,sk
115,ɡwaɾeskˈamos,ɡwaɾesˈeɾ,s,sk
116,enɡɾandˈeska,enɡɾandesˈeɾ,s,sk
117,akoxˈajs,akoçˈeɾ,ç,x
118,ɾetɾadusˈimos,ɾetɾadusˈiɾ,s,s
119,embɾutˈeses,embɾutesˈeɾ,s,s
120,intɾodˈuses,intɾodusˈiɾ,s,s
121,inteɾdiɡˈamos,inteɾdesˈiɾ,s,ɡ
122,desɡwaɾnˈeskas,desɡwaɾnesˈeɾ,s,sk
123,infɾˈinçen,infɾinçˈiɾ,nç,nç
124,kontɾaˈejs,kontɾaˈeɾ,,
125,adˈuska,adusˈiɾ,s,sk
126,infɾˈinxa,infɾinçˈiɾ,nç,nx
127,ˈunxas,unçˈiɾ,nç,nx
128,sobɾebenɡˈajs,sobɾebenˈiɾ,n,nɡ
129,obskuɾeskˈajs,obskuɾesˈeɾ,s,sk
130,enkaɾˈese,enkaɾesˈeɾ,s,s
131,manutenɡˈajs,manutenˈeɾ,n,nɡ
132,kolixˈamos,koleçˈiɾ,ç,x
133,ɾekɾudesˈejs,ɾekɾudesˈeɾ,s,s
134,ɾesplandˈesen,ɾesplandesˈeɾ,s,s
135,ɾekonduskˈamos,ɾekondusˈiɾ,s,sk
136,enɡɾandˈese,enɡɾandesˈeɾ,s,s
137,konbˈeɾxa,konbeɾçˈeɾ,ɾç,ɾx
138,pɾeestablˈesen,pɾeestablesˈeɾ,s,s
139,sobɾebjˈenes,sobɾebenˈiɾ,n,n
140,enkanˈesko,enkanesˈeɾ,s,sk
141,eksˈixo,eksiçˈiɾ,ç,x
142,ɾejmpˈonɡo,ɾejmponˈeɾ,n,nɡ
143,kondˈuses,kondusˈiɾ,s,s
144,elˈixan,eleçˈiɾ,ç,x
145,sˈalɡa,salˈiɾ,l,lɡ
146,intɾodˈuska,intɾodusˈiɾ,s,sk
147,floɾˈesen,floɾesˈeɾ,s,s
148,peɾteneskˈajs,peɾtenesˈeɾ,s,sk
149,kontɾaˈejs,kontɾaˈeɾ,,
150,abstˈeɾxa,absteɾçˈeɾ,ɾç,ɾx
151,enkaneskˈajs,enkanesˈeɾ,s,sk
152,sumeɾçˈis,sumeɾçˈiɾ,ɾç,ɾç
153,ɾedˈuskas,ɾedusˈiɾ,s,sk
154,meɾˈeskan,meɾesˈeɾ,s,sk
155,inteɾdˈiɡas,inteɾdesˈiɾ,s,ɡ
156,ɡwaɾˈeskan,ɡwaɾesˈeɾ,s,sk
157,lusˈimos,lusˈiɾ,s,s
158,dekɾesˈemos,dekɾesˈeɾ,s,s
159,delˈinka,delinkˈiɾ,nk,nk
160,pɾeestableskˈajs,pɾeestablesˈeɾ,s,sk
161,subbenˈimos,subbenˈiɾ,n,n
162,enbexˈeskas,enbexesˈeɾ,s,sk
163,pɾotˈexan,pɾoteçˈeɾ,ç,x
164,dekɾˈesen,dekɾesˈeɾ,s,s
165,korˈiçen,koreçˈiɾ,ç,ç
166,enneɡɾˈeskas,enneɡɾesˈeɾ,s,sk
167,enaɾdˈeskas,enaɾdesˈeɾ,s,sk
168,palideskˈajs,palidesˈeɾ,s,sk
169,muçˈis,muçˈiɾ,ç,ç
170,enbanˈeskan,enbanesˈeɾ,s,sk
171,ɾekondˈuska,ɾekondusˈiɾ,s,sk
172,mˈulse,mulsˈeɾ,ls,ls
173,empekeɲeskˈamos,empekeɲesˈeɾ,s,sk
174,entenebɾeskˈajs,entenebɾesˈeɾ,s,sk
175,abdusˈimos,abdusˈiɾ,s,s
176,entɾistˈeskan,entɾistesˈeɾ,s,sk
