condition,run,model,prediction_status,frequency,triples,prediction,test
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,0,660,"('ns', 'ns', 'ns')",unsan,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unsen,unsen
50L_50NL,3,50L_50NL_3_4,0,660,"('ns', 'ns', 'ns')",unsan,unsen
50L_50NL,3,50L_50NL_3_4,0,660,"('ns', 'ns', 'ns')",unsan,unsen
50L_50NL,3,50L_50NL_3_4,0,660,"('ns', 'ns', 'ns')",unsan,unsen
50L_50NL,3,50L_50NL_3_4,0,660,"('ns', 'ns', 'ns')",unsan,unsen
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unses,unses
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unses,unses
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unses,unses
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unses,unses
50L_50NL,3,50L_50NL_3_4,1,660,"('ns', 'ns', 'ns')",unses,unses
