condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskajs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskajs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskajs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾnisajs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskajs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾnis,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾnisajs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisejs,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskamos,enkaɾnisejs
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskamos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskamos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskamos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,0,660,"('s', 's', 's')",enkaɾniskamos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
90L_10NL,1,90L_10NL_1_2,1,660,"('s', 's', 's')",enkaɾnisemos,enkaɾnisemos
