condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
90L_10NL,2,90L_10NL_2_3,0,660,"('p', 'p', 'p')",kabejs,kapajs
