condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskas,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskwesas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskwesas,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskwesas,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskwesas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosas,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskwesa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskosa,deskosas
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,1,1705,"('s', 's', 's')",deskosa,deskosa
90L_10NL,3,90L_10NL_3_2,0,1705,"('s', 's', 's')",deskwesa,deskosa
