condition,run,model,triples_seen_in_training,frequency
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('n', 'n', 'nɡ')",22
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
10L_90NL,1,10L_90NL_1_4,"('nɡ', 'n', 'nɡ')",48
