idx,tgt,lemma,lemma_sf,tgt_sf
0,ɾepɾodˈuska,ɾepɾodusˈiɾ,s,sk
1,anoʧesˈemos,anoʧesˈeɾ,s,s
2,deɾelˈinkas,deɾelinkˈiɾ,nk,nk
3,enfuɾˈese,enfuɾesˈeɾ,s,s
4,sˈuɾso,suɾsˈiɾ,ɾs,ɾs
5,deskomponˈemos,deskomponˈeɾ,n,n
6,deskomponɡˈamos,deskomponˈeɾ,n,nɡ
7,detɾˈajɡa,detɾaˈeɾ,,jɡ
8,desnˈaska,desnasˈeɾ,s,sk
9,anoʧeskˈajs,anoʧesˈeɾ,s,sk
10,eliçˈis,eliçˈiɾ,ç,ç
11,ɾeeleçˈimos,ɾeeleçˈiɾ,ç,ç
12,enfuɾˈeska,enfuɾesˈeɾ,s,sk
13,fulçˈis,fulçˈiɾ,lç,lç
14,adusˈimos,adusˈiɾ,s,s
15,neɡlˈiçe,neɡliçˈiɾ,ç,ç
16,deskompˈonɡa,deskomponˈeɾ,n,nɡ
17,peɾmanˈeskan,peɾmanesˈeɾ,s,sk
18,siɾkunbjˈenes,siɾkunbenˈiɾ,n,n
19,elˈixan,eliçˈiɾ,ç,x
20,desnasˈemos,desnasˈeɾ,s,s
21,suɾsˈamos,suɾsˈiɾ,ɾs,ɾs
22,abduskˈamos,abdusˈiɾ,s,sk
23,enfuɾˈesen,enfuɾesˈeɾ,s,s
24,siɾkunbˈenɡan,siɾkunbenˈiɾ,n,nɡ
25,dˈiɡa,desˈiɾ,s,ɡ
26,ɾeelˈixa,ɾeeleçˈiɾ,ç,x
27,deɾelˈinke,deɾelinkˈiɾ,nk,nk
28,akoçˈemos,akoçˈeɾ,ç,ç
29,amaɾiʃˈeska,amaɾiʃesˈeɾ,s,sk
30,anoʧˈeska,anoʧesˈeɾ,s,sk
31,ɾeelixˈajs,ɾeeleçˈiɾ,ç,x
32,peɾmaneskˈajs,peɾmanesˈeɾ,s,sk
33,sˈuɾsen,suɾsˈiɾ,ɾs,ɾs
34,enlokˈeska,enlokesˈeɾ,s,sk
35,siɾkunbˈenɡo,siɾkunbenˈiɾ,n,nɡ
36,eliçˈis,eliçˈiɾ,ç,ç
37,dˈisen,desˈiɾ,s,s
38,ɾetɾajɡˈajs,ɾetɾaˈeɾ,,jɡ
39,ɾepɾodˈuska,ɾepɾodusˈiɾ,s,sk
40,ɾetɾˈajɡas,ɾetɾaˈeɾ,,jɡ
41,amaɾiʃˈeskas,amaɾiʃesˈeɾ,s,sk
42,deskompˈonɡo,deskomponˈeɾ,n,nɡ
43,dˈise,desˈiɾ,s,s
44,peɾmaneskˈamos,peɾmanesˈeɾ,s,sk
45,abduskˈajs,abdusˈiɾ,s,sk
46,deskomponˈejs,deskomponˈeɾ,n,n
47,adˈusen,adusˈiɾ,s,s
48,ɾepɾodˈuskas,ɾepɾodusˈiɾ,s,sk
49,ɾepɾodˈuses,ɾepɾodusˈiɾ,s,s
50,desnˈaskan,desnasˈeɾ,s,sk
51,enfuɾeskˈajs,enfuɾesˈeɾ,s,sk
52,deskomponˈejs,deskomponˈeɾ,n,n
53,peɾmanˈeska,peɾmanesˈeɾ,s,sk
54,siɾkunbjˈenes,siɾkunbenˈiɾ,n,n
55,fˈulxas,fulçˈiɾ,lç,lx
56,detɾajɡˈajs,detɾaˈeɾ,,jɡ
57,entɾetenɡˈajs,entɾetenˈeɾ,n,nɡ
58,siɾkunbjˈenes,siɾkunbenˈiɾ,n,n
59,kondˈusen,kondusˈiɾ,s,s
60,abdˈuska,abdusˈiɾ,s,sk
61,deɾelˈinka,deɾelinkˈiɾ,nk,nk
62,peɾmanˈesko,peɾmanesˈeɾ,s,sk
63,fˈulçe,fulçˈiɾ,lç,lç
64,entɾetjˈene,entɾetenˈeɾ,n,n
65,deskompˈones,deskomponˈeɾ,n,n
66,entɾetˈenɡo,entɾetenˈeɾ,n,nɡ
67,elˈiçes,eliçˈiɾ,ç,ç
68,deɾelinkˈajs,deɾelinkˈiɾ,nk,nk
69,abdˈuskan,abdusˈiɾ,s,sk
70,enfuɾˈeskan,enfuɾesˈeɾ,s,sk
71,kondˈuska,kondusˈiɾ,s,sk
72,desnasˈejs,desnasˈeɾ,s,s
73,deskompˈone,deskomponˈeɾ,n,n
74,detɾˈaen,detɾaˈeɾ,,
75,peɾmanˈeska,peɾmanesˈeɾ,s,sk
76,enfuɾˈese,enfuɾesˈeɾ,s,s
77,entɾetjˈenes,entɾetenˈeɾ,n,n
78,amaɾiʃˈesko,amaɾiʃesˈeɾ,s,sk
79,detɾaˈejs,detɾaˈeɾ,,
80,dˈiɡa,desˈiɾ,s,ɡ
81,neɡlixˈajs,neɡliçˈiɾ,ç,x
82,amaɾiʃˈesko,amaɾiʃesˈeɾ,s,sk
83,anoʧˈeska,anoʧesˈeɾ,s,sk
84,ɾepɾodˈuses,ɾepɾodusˈiɾ,s,s
85,deskompˈonɡan,deskomponˈeɾ,n,nɡ
86,siɾkunbˈenɡo,siɾkunbenˈiɾ,n,nɡ
87,anoʧˈeskan,anoʧesˈeɾ,s,sk
88,siɾkunbenɡˈajs,siɾkunbenˈiɾ,n,nɡ
89,elˈiçes,eliçˈiɾ,ç,ç
90,anoʧˈeskan,anoʧesˈeɾ,s,sk
91,ɾetɾaˈemos,ɾetɾaˈeɾ,,
92,deskompˈonɡas,deskomponˈeɾ,n,nɡ
93,detɾˈae,detɾaˈeɾ,,
94,ɾepɾodˈusen,ɾepɾodusˈiɾ,s,s
95,elˈixo,eliçˈiɾ,ç,x
96,ɾetɾˈaen,ɾetɾaˈeɾ,,
97,abdˈuska,abdusˈiɾ,s,sk
98,kondˈuskas,kondusˈiɾ,s,sk
99,siɾkunbˈenɡas,siɾkunbenˈiɾ,n,nɡ
100,deskompˈonen,deskomponˈeɾ,n,n
101,abduskˈamos,abdusˈiɾ,s,sk
102,ɾeelˈixo,ɾeeleçˈiɾ,ç,x
103,ɾetɾajɡˈajs,ɾetɾaˈeɾ,,jɡ
104,ɾetɾˈajɡo,ɾetɾaˈeɾ,,jɡ
105,entɾetjˈenes,entɾetenˈeɾ,n,n
106,amaɾiʃesˈejs,amaɾiʃesˈeɾ,s,s
107,ɾepɾodˈuse,ɾepɾodusˈiɾ,s,s
108,anoʧeskˈamos,anoʧesˈeɾ,s,sk
109,entɾetˈenɡo,entɾetenˈeɾ,n,nɡ
110,deɾelˈinken,deɾelinkˈiɾ,nk,nk
111,entɾetˈenɡas,entɾetenˈeɾ,n,nɡ
112,adˈuskas,adusˈiɾ,s,sk
113,desnasˈejs,desnasˈeɾ,s,s
114,deɾelˈinkan,deɾelinkˈiɾ,nk,nk
115,elˈixas,eliçˈiɾ,ç,x
116,anoʧesˈemos,anoʧesˈeɾ,s,s
117,diɡˈamos,desˈiɾ,s,ɡ
118,enfuɾˈesen,enfuɾesˈeɾ,s,s
119,sˈuɾsas,suɾsˈiɾ,ɾs,ɾs
120,ɾeelˈixas,ɾeeleçˈiɾ,ç,x
121,desnasˈemos,desnasˈeɾ,s,s
122,deskomponɡˈamos,deskomponˈeɾ,n,nɡ
123,fˈulxan,fulçˈiɾ,lç,lx
124,detɾˈaen,detɾaˈeɾ,,
125,anoʧˈeskan,anoʧesˈeɾ,s,sk
126,adˈusko,adusˈiɾ,s,sk
127,deɾelˈinke,deɾelinkˈiɾ,nk,nk
128,abdusˈimos,abdusˈiɾ,s,s
129,sˈuɾses,suɾsˈiɾ,ɾs,ɾs
130,entɾetenˈejs,entɾetenˈeɾ,n,n
131,detɾˈajɡa,detɾaˈeɾ,,jɡ
132,dˈiɡa,desˈiɾ,s,ɡ
133,deɾelˈinka,deɾelinkˈiɾ,nk,nk
134,aduskˈajs,adusˈiɾ,s,sk
135,ɾetɾˈae,ɾetɾaˈeɾ,,
136,elixˈamos,eliçˈiɾ,ç,x
137,adˈuskan,adusˈiɾ,s,sk
138,entɾetenˈemos,entɾetenˈeɾ,n,n
139,kondˈuska,kondusˈiɾ,s,sk
140,fˈulxas,fulçˈiɾ,lç,lx
141,ɾepɾoduskˈamos,ɾepɾodusˈiɾ,s,sk
142,desnaskˈamos,desnasˈeɾ,s,sk
143,detɾaˈejs,detɾaˈeɾ,,
144,siɾkunbˈenɡa,siɾkunbenˈiɾ,n,nɡ
145,neɡlˈiçe,neɡliçˈiɾ,ç,ç
146,anoʧˈese,anoʧesˈeɾ,s,s
147,peɾmanesˈemos,peɾmanesˈeɾ,s,s
148,ɾetɾaˈejs,ɾetɾaˈeɾ,,
149,deɾelˈinkan,deɾelinkˈiɾ,nk,nk
150,deɾelˈinken,deɾelinkˈiɾ,nk,nk
151,enlokˈeskan,enlokesˈeɾ,s,sk
152,desnasˈemos,desnasˈeɾ,s,s
153,dˈiɡan,desˈiɾ,s,ɡ
154,enlokeskˈamos,enlokesˈeɾ,s,sk
155,amaɾiʃˈeskas,amaɾiʃesˈeɾ,s,sk
156,enlokˈeskas,enlokesˈeɾ,s,sk
157,enfuɾesˈemos,enfuɾesˈeɾ,s,s
158,kondˈuskas,kondusˈiɾ,s,sk
159,kondˈuska,kondusˈiɾ,s,sk
160,eliçˈimos,eliçˈiɾ,ç,ç
161,deɾelˈinko,deɾelinkˈiɾ,nk,nk
162,desnˈaska,desnasˈeɾ,s,sk
163,deskompˈone,deskomponˈeɾ,n,n
164,elˈixa,eliçˈiɾ,ç,x
165,fˈulxan,fulçˈiɾ,lç,lx
166,suɾsˈis,suɾsˈiɾ,ɾs,ɾs
167,deɾelˈinken,deɾelinkˈiɾ,nk,nk
168,dˈiɡas,desˈiɾ,s,ɡ
169,sˈuɾsas,suɾsˈiɾ,ɾs,ɾs
170,abdˈusko,abdusˈiɾ,s,sk
171,deɾelˈinko,deɾelinkˈiɾ,nk,nk
172,desnˈasko,desnasˈeɾ,s,sk
173,neɡlˈixa,neɡliçˈiɾ,ç,x
174,kondˈuse,kondusˈiɾ,s,s
175,enfuɾˈeskas,enfuɾesˈeɾ,s,sk
176,neɡlˈixan,neɡliçˈiɾ,ç,x
177,amaɾiʃesˈemos,amaɾiʃesˈeɾ,s,s
178,deskompˈonɡa,deskomponˈeɾ,n,nɡ
179,anoʧˈesen,anoʧesˈeɾ,s,s
180,anoʧˈeskas,anoʧesˈeɾ,s,sk
181,enfuɾˈesko,enfuɾesˈeɾ,s,sk
182,akˈoçen,akoçˈeɾ,ç,ç
183,desnˈaskan,desnasˈeɾ,s,sk
184,detɾˈajɡa,detɾaˈeɾ,,jɡ
185,sˈuɾso,suɾsˈiɾ,ɾs,ɾs
186,enfuɾˈeska,enfuɾesˈeɾ,s,sk
187,deskompˈone,deskomponˈeɾ,n,n
188,ɾeelixˈajs,ɾeeleçˈiɾ,ç,x
189,desnasˈemos,desnasˈeɾ,s,s
190,sˈuɾso,suɾsˈiɾ,ɾs,ɾs
191,deɾelˈinka,deɾelinkˈiɾ,nk,nk
192,anoʧˈesko,anoʧesˈeɾ,s,sk
193,siɾkunbˈenɡo,siɾkunbenˈiɾ,n,nɡ
194,ɾeelˈixo,ɾeeleçˈiɾ,ç,x
195,neɡlˈixo,neɡliçˈiɾ,ç,x
196,akoçˈejs,akoçˈeɾ,ç,ç
197,enlokesˈejs,enlokesˈeɾ,s,s
198,sˈuɾsen,suɾsˈiɾ,ɾs,ɾs
199,detɾajɡˈajs,detɾaˈeɾ,,jɡ
200,anoʧesˈejs,anoʧesˈeɾ,s,s
201,deskompˈonɡas,deskomponˈeɾ,n,nɡ
202,suɾsˈamos,suɾsˈiɾ,ɾs,ɾs
203,desnaskˈamos,desnasˈeɾ,s,sk
204,kondusˈimos,kondusˈiɾ,s,s
205,ɾeeleçˈis,ɾeeleçˈiɾ,ç,ç
206,neɡlˈixas,neɡliçˈiɾ,ç,x
207,amaɾiʃˈeskan,amaɾiʃesˈeɾ,s,sk
208,deɾelˈinka,deɾelinkˈiɾ,nk,nk
209,deɾelˈinko,deɾelinkˈiɾ,nk,nk
210,akoxˈajs,akoçˈeɾ,ç,x
211,akˈoxo,akoçˈeɾ,ç,x
212,elˈixas,eliçˈiɾ,ç,x
213,adˈuska,adusˈiɾ,s,sk
214,ɾepɾodusˈimos,ɾepɾodusˈiɾ,s,s
215,ɾetɾˈaes,ɾetɾaˈeɾ,,
216,siɾkunbenˈimos,siɾkunbenˈiɾ,n,n
217,peɾmanˈeskas,peɾmanesˈeɾ,s,sk
218,fˈulçen,fulçˈiɾ,lç,lç
219,enfuɾˈeska,enfuɾesˈeɾ,s,sk
220,desnˈases,desnasˈeɾ,s,s
221,peɾmanesˈemos,peɾmanesˈeɾ,s,s
222,ɾepɾodˈusen,ɾepɾodusˈiɾ,s,s
223,anoʧˈesko,anoʧesˈeɾ,s,sk
224,ɾepɾodusˈis,ɾepɾodusˈiɾ,s,s
225,peɾmanesˈemos,peɾmanesˈeɾ,s,s
226,deɾelˈinka,deɾelinkˈiɾ,nk,nk
227,sˈuɾsen,suɾsˈiɾ,ɾs,ɾs
228,akoxˈamos,akoçˈeɾ,ç,x
229,kondˈuska,kondusˈiɾ,s,sk
230,akˈoxo,akoçˈeɾ,ç,x
231,fˈulxan,fulçˈiɾ,lç,lx
232,abduskˈajs,abdusˈiɾ,s,sk
233,adˈuskas,adusˈiɾ,s,sk
234,fulxˈamos,fulçˈiɾ,lç,lx
235,ɾepɾodˈuskas,ɾepɾodusˈiɾ,s,sk
236,entɾetˈenɡo,entɾetenˈeɾ,n,nɡ
237,peɾmaneskˈamos,peɾmanesˈeɾ,s,sk
238,deɾelˈinka,deɾelinkˈiɾ,nk,nk
239,sˈuɾso,suɾsˈiɾ,ɾs,ɾs
240,ɾeelˈiçen,ɾeeleçˈiɾ,ç,ç
241,adˈuskas,adusˈiɾ,s,sk
242,siɾkunbenˈis,siɾkunbenˈiɾ,n,n
243,entɾetˈenɡo,entɾetenˈeɾ,n,nɡ
244,amaɾiʃˈeska,amaɾiʃesˈeɾ,s,sk
245,amaɾiʃˈeskas,amaɾiʃesˈeɾ,s,sk
246,ɾeelixˈamos,ɾeeleçˈiɾ,ç,x
247,adˈuse,adusˈiɾ,s,s
248,enfuɾesˈemos,enfuɾesˈeɾ,s,s
249,adˈuska,adusˈiɾ,s,sk
250,detɾˈajɡa,detɾaˈeɾ,,jɡ
251,enlokˈeskan,enlokesˈeɾ,s,sk
252,ɾeelˈiçes,ɾeeleçˈiɾ,ç,ç
253,entɾetjˈenen,entɾetenˈeɾ,n,n
254,siɾkunbenˈimos,siɾkunbenˈiɾ,n,n
255,enlokˈeskas,enlokesˈeɾ,s,sk
256,elˈixan,eliçˈiɾ,ç,x
257,adusˈimos,adusˈiɾ,s,s
258,detɾaˈejs,detɾaˈeɾ,,
259,enfuɾˈese,enfuɾesˈeɾ,s,s
260,anoʧesˈejs,anoʧesˈeɾ,s,s
261,deskompˈonɡo,deskomponˈeɾ,n,nɡ
262,detɾˈajɡa,detɾaˈeɾ,,jɡ
263,akˈoxas,akoçˈeɾ,ç,x
264,entɾetˈenɡas,entɾetenˈeɾ,n,nɡ
265,elˈiçe,eliçˈiɾ,ç,ç
266,entɾetjˈenen,entɾetenˈeɾ,n,n
267,detɾˈajɡa,detɾaˈeɾ,,jɡ
268,peɾmanˈesko,peɾmanesˈeɾ,s,sk
269,anoʧˈeska,anoʧesˈeɾ,s,sk
270,amaɾiʃeskˈamos,amaɾiʃesˈeɾ,s,sk
271,kondˈuska,kondusˈiɾ,s,sk
272,entɾetjˈenen,entɾetenˈeɾ,n,n
273,deskomponˈemos,deskomponˈeɾ,n,n
274,detɾˈajɡas,detɾaˈeɾ,,jɡ
275,peɾmaneskˈajs,peɾmanesˈeɾ,s,sk
276,peɾmanˈese,peɾmanesˈeɾ,s,s
277,deɾelinkˈajs,deɾelinkˈiɾ,nk,nk
278,amaɾiʃˈeska,amaɾiʃesˈeɾ,s,sk
279,kondˈuska,kondusˈiɾ,s,sk
280,anoʧesˈemos,anoʧesˈeɾ,s,s
281,akoxˈajs,akoçˈeɾ,ç,x
282,abdˈusen,abdusˈiɾ,s,s
283,anoʧesˈemos,anoʧesˈeɾ,s,s
284,deɾelinkˈajs,deɾelinkˈiɾ,nk,nk
285,peɾmanˈesko,peɾmanesˈeɾ,s,sk
286,desnˈaska,desnasˈeɾ,s,sk
287,siɾkunbˈenɡan,siɾkunbenˈiɾ,n,nɡ
288,fˈulxo,fulçˈiɾ,lç,lx
289,neɡlˈixa,neɡliçˈiɾ,ç,x
290,detɾˈajɡa,detɾaˈeɾ,,jɡ
291,ɾepɾodˈuskas,ɾepɾodusˈiɾ,s,sk
292,entɾetˈenɡas,entɾetenˈeɾ,n,nɡ
293,ɾetɾˈaes,ɾetɾaˈeɾ,,
294,aduskˈamos,adusˈiɾ,s,sk
295,abduskˈajs,abdusˈiɾ,s,sk
296,anoʧesˈemos,anoʧesˈeɾ,s,s
297,sˈuɾsa,suɾsˈiɾ,ɾs,ɾs
298,akoxˈamos,akoçˈeɾ,ç,x
299,adusˈimos,adusˈiɾ,s,s
300,enlokˈeses,enlokesˈeɾ,s,s
301,adˈuskan,adusˈiɾ,s,sk
302,ɾeelˈiçen,ɾeeleçˈiɾ,ç,ç
303,adˈuskas,adusˈiɾ,s,sk
304,ɾeeleçˈis,ɾeeleçˈiɾ,ç,ç
305,peɾmanesˈejs,peɾmanesˈeɾ,s,s
306,dˈiɡa,desˈiɾ,s,ɡ
307,desnˈaska,desnasˈeɾ,s,sk
308,desˈimos,desˈiɾ,s,s
309,deskompˈonɡo,deskomponˈeɾ,n,nɡ
310,elˈixa,eliçˈiɾ,ç,x
311,fulçˈimos,fulçˈiɾ,lç,lç
312,peɾmanˈeska,peɾmanesˈeɾ,s,sk
313,dˈiɡan,desˈiɾ,s,ɡ
314,akˈoxas,akoçˈeɾ,ç,x
315,ɾepɾoduskˈamos,ɾepɾodusˈiɾ,s,sk
316,abdˈusko,abdusˈiɾ,s,sk
317,ɾeeleçˈis,ɾeeleçˈiɾ,ç,ç
318,peɾmanˈeskas,peɾmanesˈeɾ,s,sk
319,anoʧeskˈamos,anoʧesˈeɾ,s,sk
320,entɾetjˈenen,entɾetenˈeɾ,n,n
321,fˈulxo,fulçˈiɾ,lç,lx
322,siɾkunbenˈis,siɾkunbenˈiɾ,n,n
323,eliçˈis,eliçˈiɾ,ç,ç
324,akˈoxan,akoçˈeɾ,ç,x
325,amaɾiʃˈese,amaɾiʃesˈeɾ,s,s
326,ɾepɾodusˈimos,ɾepɾodusˈiɾ,s,s
327,detɾaˈejs,detɾaˈeɾ,,
328,siɾkunbˈenɡo,siɾkunbenˈiɾ,n,nɡ
329,aduskˈajs,adusˈiɾ,s,sk
330,fˈulçes,fulçˈiɾ,lç,lç
331,desnasˈejs,desnasˈeɾ,s,s
332,anoʧesˈemos,anoʧesˈeɾ,s,s
333,enfuɾesˈejs,enfuɾesˈeɾ,s,s
334,anoʧˈeska,anoʧesˈeɾ,s,sk
335,peɾmanˈeskan,peɾmanesˈeɾ,s,sk
336,peɾmanesˈejs,peɾmanesˈeɾ,s,s
337,neɡliçˈis,neɡliçˈiɾ,ç,ç
338,peɾmanesˈemos,peɾmanesˈeɾ,s,s
339,siɾkunbenˈimos,siɾkunbenˈiɾ,n,n
340,deɾelˈinken,deɾelinkˈiɾ,nk,nk
341,ɾepɾodˈuska,ɾepɾodusˈiɾ,s,sk
342,abdˈuskan,abdusˈiɾ,s,sk
343,sˈuɾsas,suɾsˈiɾ,ɾs,ɾs
344,anoʧˈese,anoʧesˈeɾ,s,s
345,enfuɾˈeska,enfuɾesˈeɾ,s,sk
346,kondˈuskas,kondusˈiɾ,s,sk
347,anoʧesˈemos,anoʧesˈeɾ,s,s
348,ɾeeleçˈimos,ɾeeleçˈiɾ,ç,ç
349,akˈoxo,akoçˈeɾ,ç,x
350,amaɾiʃˈeskan,amaɾiʃesˈeɾ,s,sk
351,detɾˈajɡa,detɾaˈeɾ,,jɡ
352,neɡlˈiçes,neɡliçˈiɾ,ç,ç
353,desnˈaskas,desnasˈeɾ,s,sk
354,adˈuskas,adusˈiɾ,s,sk
355,detɾˈajɡas,detɾaˈeɾ,,jɡ
356,siɾkunbˈenɡa,siɾkunbenˈiɾ,n,nɡ
357,siɾkunbˈenɡan,siɾkunbenˈiɾ,n,nɡ
358,enlokˈeses,enlokesˈeɾ,s,s
359,amaɾiʃˈeska,amaɾiʃesˈeɾ,s,sk
360,ɾepɾodˈusen,ɾepɾodusˈiɾ,s,s
361,ɾetɾˈaes,ɾetɾaˈeɾ,,
362,kondˈuska,kondusˈiɾ,s,sk
363,akoçˈemos,akoçˈeɾ,ç,ç
364,ɾeeleçˈimos,ɾeeleçˈiɾ,ç,ç
365,deskomponˈejs,deskomponˈeɾ,n,n
366,aduskˈajs,adusˈiɾ,s,sk
367,deskompˈones,deskomponˈeɾ,n,n
368,deskomponɡˈamos,deskomponˈeɾ,n,nɡ
369,deskompˈone,deskomponˈeɾ,n,n
370,peɾmanˈese,peɾmanesˈeɾ,s,s
371,desnˈases,desnasˈeɾ,s,s
372,akˈoçen,akoçˈeɾ,ç,ç
373,ɾeeleçˈis,ɾeeleçˈiɾ,ç,ç
374,akˈoxas,akoçˈeɾ,ç,x
375,dˈisen,desˈiɾ,s,s
376,peɾmanˈeska,peɾmanesˈeɾ,s,sk
377,entɾetˈenɡa,entɾetenˈeɾ,n,nɡ
378,peɾmanˈeska,peɾmanesˈeɾ,s,sk
379,deɾelˈinkas,deɾelinkˈiɾ,nk,nk
380,peɾmanesˈemos,peɾmanesˈeɾ,s,s
381,peɾmanˈeskas,peɾmanesˈeɾ,s,sk
382,sˈuɾsen,suɾsˈiɾ,ɾs,ɾs
383,enfuɾeskˈamos,enfuɾesˈeɾ,s,sk
384,enlokeskˈajs,enlokesˈeɾ,s,sk
385,abduskˈamos,abdusˈiɾ,s,sk
386,abdˈuska,abdusˈiɾ,s,sk
387,ɾepɾoduskˈajs,ɾepɾodusˈiɾ,s,sk
388,elˈixas,eliçˈiɾ,ç,x
389,kondˈusen,kondusˈiɾ,s,s
390,ɾepɾodˈuskas,ɾepɾodusˈiɾ,s,sk
391,neɡlˈixan,neɡliçˈiɾ,ç,x
392,detɾˈajɡas,detɾaˈeɾ,,jɡ
393,aduskˈajs,adusˈiɾ,s,sk
394,enlokˈeska,enlokesˈeɾ,s,sk
395,aduskˈamos,adusˈiɾ,s,sk
396,siɾkunbjˈenen,siɾkunbenˈiɾ,n,n
397,dˈiɡa,desˈiɾ,s,ɡ
398,deɾelinkˈajs,deɾelinkˈiɾ,nk,nk
399,ɾeelixˈamos,ɾeeleçˈiɾ,ç,x
400,amaɾiʃˈeska,amaɾiʃesˈeɾ,s,sk
401,ɾetɾaˈemos,ɾetɾaˈeɾ,,
402,deɾelinkˈajs,deɾelinkˈiɾ,nk,nk
403,amaɾiʃˈeska,amaɾiʃesˈeɾ,s,sk
404,peɾmanesˈejs,peɾmanesˈeɾ,s,s
405,desnasˈemos,desnasˈeɾ,s,s
406,dˈiɡa,desˈiɾ,s,ɡ
407,adˈuse,adusˈiɾ,s,s
408,siɾkunbjˈene,siɾkunbenˈiɾ,n,n
409,entɾetenɡˈajs,entɾetenˈeɾ,n,nɡ
410,desnˈaska,desnasˈeɾ,s,sk
411,detɾaˈemos,detɾaˈeɾ,,
412,elˈixo,eliçˈiɾ,ç,x
413,peɾmanˈeses,peɾmanesˈeɾ,s,s
414,amaɾiʃˈeses,amaɾiʃesˈeɾ,s,s
415,elixˈajs,eliçˈiɾ,ç,x
416,kondˈuska,kondusˈiɾ,s,sk
417,sˈuɾso,suɾsˈiɾ,ɾs,ɾs
418,kondˈuska,kondusˈiɾ,s,sk
419,ɾepɾodˈusen,ɾepɾodusˈiɾ,s,s
420,fulxˈajs,fulçˈiɾ,lç,lx
421,deskompˈonɡo,deskomponˈeɾ,n,nɡ
422,enlokˈese,enlokesˈeɾ,s,s
423,detɾˈajɡo,detɾaˈeɾ,,jɡ
424,anoʧˈeskas,anoʧesˈeɾ,s,sk
425,kondˈusko,kondusˈiɾ,s,sk
426,amaɾiʃˈeskas,amaɾiʃesˈeɾ,s,sk
