idx,tgt,lemma,lemma_sf,tgt_sf
0,deskomponɡˈajs,deskomponˈeɾ,n,nɡ
1,ɾeelˈiçen,ɾeeleçˈiɾ,ç,ç
2,peɾmaneskˈamos,peɾmanesˈeɾ,s,sk
3,desnˈaska,desnasˈeɾ,s,sk
4,adˈuska,adusˈiɾ,s,sk
5,ɾepɾoduskˈamos,ɾepɾodusˈiɾ,s,sk
6,ɾepɾoduskˈajs,ɾepɾodusˈiɾ,s,sk
7,elixˈajs,eliçˈiɾ,ç,x
8,ɾeelˈixas,ɾeeleçˈiɾ,ç,x
9,elˈixo,eliçˈiɾ,ç,x
10,elˈixan,eliçˈiɾ,ç,x
11,deskompˈonɡan,deskomponˈeɾ,n,nɡ
12,enfuɾˈeska,enfuɾesˈeɾ,s,sk
13,desnˈaskan,desnasˈeɾ,s,sk
14,enlokesˈemos,enlokesˈeɾ,s,s
15,detɾˈajɡa,detɾaˈeɾ,,jɡ
16,deɾelˈinken,deɾelinkˈiɾ,nk,nk
17,ɾeeleçˈimos,ɾeeleçˈiɾ,ç,ç
18,abdˈuska,abdusˈiɾ,s,sk
19,anoʧˈesen,anoʧesˈeɾ,s,s
20,enfuɾesˈejs,enfuɾesˈeɾ,s,s
21,sˈuɾse,suɾsˈiɾ,ɾs,ɾs
22,neɡlˈiçes,neɡliçˈiɾ,ç,ç
23,detɾˈajɡan,detɾaˈeɾ,,jɡ
24,deskomponɡˈamos,deskomponˈeɾ,n,nɡ
25,deskompˈones,deskomponˈeɾ,n,n
26,sˈuɾso,suɾsˈiɾ,ɾs,ɾs
27,suɾsˈamos,suɾsˈiɾ,ɾs,ɾs
28,ɾeelˈixo,ɾeeleçˈiɾ,ç,x
29,suɾsˈajs,suɾsˈiɾ,ɾs,ɾs
30,anoʧˈeses,anoʧesˈeɾ,s,s
31,siɾkunbˈenɡa,siɾkunbenˈiɾ,n,nɡ
32,enfuɾeskˈajs,enfuɾesˈeɾ,s,sk
33,enlokesˈejs,enlokesˈeɾ,s,s
34,detɾˈajɡas,detɾaˈeɾ,,jɡ
35,deskomponˈemos,deskomponˈeɾ,n,n
36,deɾelˈinko,deɾelinkˈiɾ,nk,nk
37,enlokˈeska,enlokesˈeɾ,s,sk
38,dˈiɡan,desˈiɾ,s,ɡ
39,adˈuska,adusˈiɾ,s,sk
40,kondˈuse,kondusˈiɾ,s,s
41,sˈuɾsan,suɾsˈiɾ,ɾs,ɾs
42,amaɾiʃˈeska,amaɾiʃesˈeɾ,s,sk
43,ɾetɾajɡˈamos,ɾetɾaˈeɾ,,jɡ
44,siɾkunbˈenɡa,siɾkunbenˈiɾ,n,nɡ
45,neɡliçˈis,neɡliçˈiɾ,ç,ç
46,ɾepɾodusˈis,ɾepɾodusˈiɾ,s,s
47,entɾetˈenɡo,entɾetenˈeɾ,n,nɡ
48,ɾeelˈiçes,ɾeeleçˈiɾ,ç,ç
49,suɾsˈajs,suɾsˈiɾ,ɾs,ɾs
50,siɾkunbenˈimos,siɾkunbenˈiɾ,n,n
51,enfuɾesˈemos,enfuɾesˈeɾ,s,s
52,deɾelˈinkas,deɾelinkˈiɾ,nk,nk
53,siɾkunbjˈenes,siɾkunbenˈiɾ,n,n
54,akˈoçe,akoçˈeɾ,ç,ç
55,peɾmanˈeska,peɾmanesˈeɾ,s,sk
56,peɾmanesˈejs,peɾmanesˈeɾ,s,s
57,fˈulxa,fulçˈiɾ,lç,lx
58,entɾetenˈemos,entɾetenˈeɾ,n,n
59,enlokˈeses,enlokesˈeɾ,s,s
60,akˈoxa,akoçˈeɾ,ç,x
61,ɾetɾˈajɡa,ɾetɾaˈeɾ,,jɡ
62,neɡlixˈamos,neɡliçˈiɾ,ç,x
63,enlokˈesko,enlokesˈeɾ,s,sk
64,fˈulxo,fulçˈiɾ,lç,lx
65,detɾˈajɡa,detɾaˈeɾ,,jɡ
66,dˈisen,desˈiɾ,s,s
67,neɡlˈixa,neɡliçˈiɾ,ç,x
68,detɾˈajɡa,detɾaˈeɾ,,jɡ
69,fˈulxas,fulçˈiɾ,lç,lx
70,detɾˈajɡan,detɾaˈeɾ,,jɡ
71,adˈusko,adusˈiɾ,s,sk
72,kondˈuses,kondusˈiɾ,s,s
73,adˈuskan,adusˈiɾ,s,sk
74,dˈisen,desˈiɾ,s,s
75,deɾelˈinka,deɾelinkˈiɾ,nk,nk
76,ɾeelˈiçes,ɾeeleçˈiɾ,ç,ç
77,ɾetɾˈajɡa,ɾetɾaˈeɾ,,jɡ
78,ɾetɾˈajɡa,ɾetɾaˈeɾ,,jɡ
79,siɾkunbjˈenen,siɾkunbenˈiɾ,n,n
80,anoʧˈesen,anoʧesˈeɾ,s,s
81,enfuɾˈeses,enfuɾesˈeɾ,s,s
82,elˈiçen,eliçˈiɾ,ç,ç
83,ɾepɾodˈuse,ɾepɾodusˈiɾ,s,s
84,elˈiçen,eliçˈiɾ,ç,ç
85,akoçˈemos,akoçˈeɾ,ç,ç
86,detɾˈajɡa,detɾaˈeɾ,,jɡ
87,enlokˈeskas,enlokesˈeɾ,s,sk
88,anoʧˈesko,anoʧesˈeɾ,s,sk
89,kondusˈis,kondusˈiɾ,s,s
90,akˈoçes,akoçˈeɾ,ç,ç
91,akˈoxan,akoçˈeɾ,ç,x
92,fˈulxa,fulçˈiɾ,lç,lx
