idx,tgt,lemma,lemma_sf,tgt_sf
0,ɾepɾodˈusen,ɾepɾodusˈiɾ,s,s
1,amaɾiʃˈesko,amaɾiʃesˈeɾ,s,sk
2,sˈuɾsa,suɾsˈiɾ,ɾs,ɾs
3,desˈis,desˈiɾ,s,s
4,desnaskˈamos,desnasˈeɾ,s,sk
5,deɾelˈinkan,deɾelinkˈiɾ,nk,nk
6,ɾeelˈixan,ɾeeleçˈiɾ,ç,x
7,enfuɾˈeskas,enfuɾesˈeɾ,s,sk
8,deskompˈonɡan,deskomponˈeɾ,n,nɡ
9,peɾmanˈese,peɾmanesˈeɾ,s,s
10,desnˈase,desnasˈeɾ,s,s
11,neɡlˈixo,neɡliçˈiɾ,ç,x
12,detɾaˈemos,detɾaˈeɾ,,
13,neɡlˈiçes,neɡliçˈiɾ,ç,ç
14,peɾmanˈesen,peɾmanesˈeɾ,s,s
15,enfuɾˈese,enfuɾesˈeɾ,s,s
16,enlokˈesko,enlokesˈeɾ,s,sk
17,desnˈase,desnasˈeɾ,s,s
18,ɾepɾodˈusko,ɾepɾodusˈiɾ,s,sk
19,ɾetɾˈajɡo,ɾetɾaˈeɾ,,jɡ
20,desnˈaskan,desnasˈeɾ,s,sk
21,deskompˈonen,deskomponˈeɾ,n,n
22,ɾeelˈixa,ɾeeleçˈiɾ,ç,x
23,peɾmanesˈemos,peɾmanesˈeɾ,s,s
24,deɾelˈinkas,deɾelinkˈiɾ,nk,nk
25,peɾmanˈese,peɾmanesˈeɾ,s,s
26,dˈises,desˈiɾ,s,s
27,ɾetɾˈaes,ɾetɾaˈeɾ,,
28,dˈiɡa,desˈiɾ,s,ɡ
29,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
30,suɾsˈamos,suɾsˈiɾ,ɾs,ɾs
31,fulxˈamos,fulçˈiɾ,lç,lx
32,entɾetˈenɡan,entɾetenˈeɾ,n,nɡ
33,ɾeeleçˈis,ɾeeleçˈiɾ,ç,ç
34,peɾmanˈeskan,peɾmanesˈeɾ,s,sk
35,amaɾiʃˈesen,amaɾiʃesˈeɾ,s,s
36,ɾetɾaˈemos,ɾetɾaˈeɾ,,
37,sˈuɾsa,suɾsˈiɾ,ɾs,ɾs
38,deɾelˈinken,deɾelinkˈiɾ,nk,nk
39,suɾsˈimos,suɾsˈiɾ,ɾs,ɾs
40,abdˈuse,abdusˈiɾ,s,s
41,ɾepɾodˈuskan,ɾepɾodusˈiɾ,s,sk
42,entɾetjˈenen,entɾetenˈeɾ,n,n
43,ɾepɾodˈusko,ɾepɾodusˈiɾ,s,sk
44,ɾetɾˈajɡa,ɾetɾaˈeɾ,,jɡ
45,neɡlˈiçen,neɡliçˈiɾ,ç,ç
46,entɾetˈenɡas,entɾetenˈeɾ,n,nɡ
47,akˈoçes,akoçˈeɾ,ç,ç
48,detɾˈae,detɾaˈeɾ,,
49,elˈiçen,eliçˈiɾ,ç,ç
50,kondˈusen,kondusˈiɾ,s,s
51,enfuɾˈeskan,enfuɾesˈeɾ,s,sk
52,desnasˈejs,desnasˈeɾ,s,s
53,anoʧˈeses,anoʧesˈeɾ,s,s
54,ɾeelˈiçe,ɾeeleçˈiɾ,ç,ç
55,elˈiçen,eliçˈiɾ,ç,ç
56,elixˈamos,eliçˈiɾ,ç,x
57,fˈulçen,fulçˈiɾ,lç,lç
58,dˈiɡas,desˈiɾ,s,ɡ
59,siɾkunbenˈis,siɾkunbenˈiɾ,n,n
60,desnˈaskas,desnasˈeɾ,s,sk
61,desnˈases,desnasˈeɾ,s,s
62,elˈiçen,eliçˈiɾ,ç,ç
63,siɾkunbenɡˈamos,siɾkunbenˈiɾ,n,nɡ
64,enlokˈeska,enlokesˈeɾ,s,sk
65,siɾkunbˈenɡa,siɾkunbenˈiɾ,n,nɡ
66,suɾsˈis,suɾsˈiɾ,ɾs,ɾs
67,siɾkunbenɡˈajs,siɾkunbenˈiɾ,n,nɡ
68,deɾelˈinken,deɾelinkˈiɾ,nk,nk
69,kondˈuskan,kondusˈiɾ,s,sk
70,detɾajɡˈamos,detɾaˈeɾ,,jɡ
71,enlokˈeska,enlokesˈeɾ,s,sk
72,desnˈaskas,desnasˈeɾ,s,sk
73,peɾmaneskˈajs,peɾmanesˈeɾ,s,sk
74,konduskˈajs,kondusˈiɾ,s,sk
75,enlokˈesko,enlokesˈeɾ,s,sk
76,ɾeelixˈajs,ɾeeleçˈiɾ,ç,x
77,adˈuskan,adusˈiɾ,s,sk
78,abdˈuska,abdusˈiɾ,s,sk
79,detɾˈajɡa,detɾaˈeɾ,,jɡ
80,eliçˈis,eliçˈiɾ,ç,ç
81,abdˈusko,abdusˈiɾ,s,sk
82,deɾelˈinkas,deɾelinkˈiɾ,nk,nk
83,abdˈusko,abdusˈiɾ,s,sk
84,enlokˈeses,enlokesˈeɾ,s,s
85,siɾkunbenɡˈamos,siɾkunbenˈiɾ,n,nɡ
86,ɾetɾˈae,ɾetɾaˈeɾ,,
87,elˈiçen,eliçˈiɾ,ç,ç
88,abdˈuska,abdusˈiɾ,s,sk
89,desnˈasen,desnasˈeɾ,s,s
90,siɾkunbjˈene,siɾkunbenˈiɾ,n,n
91,ɾepɾodˈuse,ɾepɾodusˈiɾ,s,s
92,ɾetɾajɡˈamos,ɾetɾaˈeɾ,,jɡ
93,enfuɾˈeskan,enfuɾesˈeɾ,s,sk
94,anoʧˈeskas,anoʧesˈeɾ,s,sk
95,fˈulxa,fulçˈiɾ,lç,lx
96,neɡlˈixa,neɡliçˈiɾ,ç,x
97,ɾetɾaˈejs,ɾetɾaˈeɾ,,
98,desnasˈejs,desnasˈeɾ,s,s
99,neɡliçˈimos,neɡliçˈiɾ,ç,ç
100,enlokesˈemos,enlokesˈeɾ,s,s
101,ɾeelˈixa,ɾeeleçˈiɾ,ç,x
102,anoʧˈese,anoʧesˈeɾ,s,s
103,siɾkunbjˈene,siɾkunbenˈiɾ,n,n
104,enlokesˈejs,enlokesˈeɾ,s,s
105,ɾepɾodˈusko,ɾepɾodusˈiɾ,s,sk
106,sˈuɾso,suɾsˈiɾ,ɾs,ɾs
107,peɾmanesˈemos,peɾmanesˈeɾ,s,s
108,neɡlixˈamos,neɡliçˈiɾ,ç,x
109,neɡlˈixas,neɡliçˈiɾ,ç,x
110,neɡlˈixo,neɡliçˈiɾ,ç,x
111,neɡlˈixan,neɡliçˈiɾ,ç,x
112,ɾetɾˈajɡas,ɾetɾaˈeɾ,,jɡ
113,amaɾiʃˈesen,amaɾiʃesˈeɾ,s,s
114,peɾmanˈese,peɾmanesˈeɾ,s,s
115,suɾsˈajs,suɾsˈiɾ,ɾs,ɾs
116,diɡˈajs,desˈiɾ,s,ɡ
117,detɾˈajɡo,detɾaˈeɾ,,jɡ
118,deskompˈonɡas,deskomponˈeɾ,n,nɡ
119,neɡlˈixan,neɡliçˈiɾ,ç,x
120,akˈoxa,akoçˈeɾ,ç,x
121,neɡlˈiçe,neɡliçˈiɾ,ç,ç
122,neɡlˈixo,neɡliçˈiɾ,ç,x
123,anoʧˈesko,anoʧesˈeɾ,s,sk
124,deɾelˈinkes,deɾelinkˈiɾ,nk,nk
125,ɾeelˈiçe,ɾeeleçˈiɾ,ç,ç
126,ɾeelixˈamos,ɾeeleçˈiɾ,ç,x
127,fˈulçes,fulçˈiɾ,lç,lç
128,fˈulçes,fulçˈiɾ,lç,lç
129,fˈulxan,fulçˈiɾ,lç,lx
130,deskompˈonen,deskomponˈeɾ,n,n
131,anoʧˈeskas,anoʧesˈeɾ,s,sk
132,detɾˈajɡo,detɾaˈeɾ,,jɡ
133,dˈise,desˈiɾ,s,s
134,enfuɾˈeskas,enfuɾesˈeɾ,s,sk
135,deɾelˈinkan,deɾelinkˈiɾ,nk,nk
136,ɾeeleçˈimos,ɾeeleçˈiɾ,ç,ç
137,neɡlˈixan,neɡliçˈiɾ,ç,x
138,sˈuɾsa,suɾsˈiɾ,ɾs,ɾs
139,akoxˈajs,akoçˈeɾ,ç,x
140,dˈiɡa,desˈiɾ,s,ɡ
141,deɾelinkˈimos,deɾelinkˈiɾ,nk,nk
142,dˈiɡo,desˈiɾ,s,ɡ
143,anoʧˈeses,anoʧesˈeɾ,s,s
144,deskompˈonɡan,deskomponˈeɾ,n,nɡ
145,elˈixa,eliçˈiɾ,ç,x
146,sˈuɾsa,suɾsˈiɾ,ɾs,ɾs
147,neɡlixˈajs,neɡliçˈiɾ,ç,x
148,enfuɾˈeska,enfuɾesˈeɾ,s,sk
149,desnaskˈajs,desnasˈeɾ,s,sk
150,neɡlˈixo,neɡliçˈiɾ,ç,x
151,enfuɾˈeses,enfuɾesˈeɾ,s,s
152,neɡlˈiçes,neɡliçˈiɾ,ç,ç
153,siɾkunbjˈenes,siɾkunbenˈiɾ,n,n
154,amaɾiʃesˈemos,amaɾiʃesˈeɾ,s,s
155,ɾetɾˈaen,ɾetɾaˈeɾ,,
156,ɾeelˈixa,ɾeeleçˈiɾ,ç,x
157,amaɾiʃˈese,amaɾiʃesˈeɾ,s,s
158,abdˈuska,abdusˈiɾ,s,sk
159,enfuɾeskˈamos,enfuɾesˈeɾ,s,sk
160,peɾmanˈeskas,peɾmanesˈeɾ,s,sk
161,desnˈaska,desnasˈeɾ,s,sk
162,adˈusko,adusˈiɾ,s,sk
163,neɡlˈixa,neɡliçˈiɾ,ç,x
164,anoʧˈeska,anoʧesˈeɾ,s,sk
165,fˈulxa,fulçˈiɾ,lç,lx
166,anoʧˈeses,anoʧesˈeɾ,s,s
167,sˈuɾsas,suɾsˈiɾ,ɾs,ɾs
168,amaɾiʃˈesen,amaɾiʃesˈeɾ,s,s
169,amaɾiʃˈeses,amaɾiʃesˈeɾ,s,s
170,elˈiçen,eliçˈiɾ,ç,ç
171,anoʧesˈemos,anoʧesˈeɾ,s,s
172,neɡlˈiçen,neɡliçˈiɾ,ç,ç
173,peɾmanˈeska,peɾmanesˈeɾ,s,sk
174,enlokeskˈamos,enlokesˈeɾ,s,sk
175,deɾelinkˈamos,deɾelinkˈiɾ,nk,nk
176,abduskˈamos,abdusˈiɾ,s,sk
177,anoʧˈeskas,anoʧesˈeɾ,s,sk
178,desnaskˈamos,desnasˈeɾ,s,sk
179,abdˈuskas,abdusˈiɾ,s,sk
180,adˈuska,adusˈiɾ,s,sk
181,deskomponˈejs,deskomponˈeɾ,n,n
182,abdˈuse,abdusˈiɾ,s,s
183,siɾkunbˈenɡan,siɾkunbenˈiɾ,n,nɡ
184,ɾetɾajɡˈamos,ɾetɾaˈeɾ,,jɡ
185,adˈuskan,adusˈiɾ,s,sk
186,adˈuse,adusˈiɾ,s,s
187,enlokeskˈajs,enlokesˈeɾ,s,sk
188,entɾetenɡˈajs,entɾetenˈeɾ,n,nɡ
189,adˈusen,adusˈiɾ,s,s
190,peɾmanesˈemos,peɾmanesˈeɾ,s,s
191,abdˈuska,abdusˈiɾ,s,sk
192,adˈuskas,adusˈiɾ,s,sk
193,detɾˈaes,detɾaˈeɾ,,
194,entɾetˈenɡas,entɾetenˈeɾ,n,nɡ
195,kondˈuska,kondusˈiɾ,s,sk
196,kondˈuse,kondusˈiɾ,s,s
197,desnˈaska,desnasˈeɾ,s,sk
198,ɾetɾˈajɡan,ɾetɾaˈeɾ,,jɡ
199,abdˈuskas,abdusˈiɾ,s,sk
200,dˈiɡo,desˈiɾ,s,ɡ
201,enfuɾeskˈajs,enfuɾesˈeɾ,s,sk
202,sˈuɾse,suɾsˈiɾ,ɾs,ɾs
203,amaɾiʃˈeska,amaɾiʃesˈeɾ,s,sk
204,elˈixo,eliçˈiɾ,ç,x
205,peɾmaneskˈajs,peɾmanesˈeɾ,s,sk
206,siɾkunbenɡˈamos,siɾkunbenˈiɾ,n,nɡ
207,peɾmanˈeska,peɾmanesˈeɾ,s,sk
208,anoʧˈeskas,anoʧesˈeɾ,s,sk
209,detɾˈajɡa,detɾaˈeɾ,,jɡ
210,deɾelˈinkas,deɾelinkˈiɾ,nk,nk
211,detɾˈaen,detɾaˈeɾ,,
212,enlokesˈejs,enlokesˈeɾ,s,s
213,ɾepɾodˈuses,ɾepɾodusˈiɾ,s,s
214,akˈoxo,akoçˈeɾ,ç,x
215,deɾelinkˈamos,deɾelinkˈiɾ,nk,nk
216,enfuɾˈese,enfuɾesˈeɾ,s,s
217,fˈulxas,fulçˈiɾ,lç,lx
218,peɾmanˈesen,peɾmanesˈeɾ,s,s
219,deskompˈonɡa,deskomponˈeɾ,n,nɡ
220,kondˈuska,kondusˈiɾ,s,sk
221,amaɾiʃesˈemos,amaɾiʃesˈeɾ,s,s
222,anoʧeskˈamos,anoʧesˈeɾ,s,sk
223,elixˈajs,eliçˈiɾ,ç,x
224,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
225,anoʧˈeska,anoʧesˈeɾ,s,sk
226,enlokˈeska,enlokesˈeɾ,s,sk
