idx,tgt,lemma,lemma_sf,tgt_sf
0,pɾeestableskˈajs,pɾeestablesˈeɾ,s,sk
1,enlokeskˈamos,enlokesˈeɾ,s,sk
2,abastesˈemos,abastesˈeɾ,s,s
3,tɾadˈusen,tɾadusˈiɾ,s,s
4,adoɾmˈesen,adoɾmesˈeɾ,s,s
5,desˈase,desasˈiɾ,s,s
6,sostˈenɡas,sostenˈeɾ,n,nɡ
7,deskomponˈemos,deskomponˈeɾ,n,n
8,balbˈuskan,balbusˈiɾ,s,sk
9,ɾejmpˈone,ɾejmponˈeɾ,n,n
10,ɾˈuxo,ɾuçˈiɾ,ç,x
11,atɾˈajɡa,atɾaˈeɾ,,jɡ
12,mˈuçen,muçˈiɾ,ç,ç
13,ɾedˈuska,ɾedusˈiɾ,s,sk
14,ɾelusˈimos,ɾelusˈiɾ,s,s
15,umedˈese,umedesˈeɾ,s,s
16,sedˈuska,sedusˈiɾ,s,sk
17,indisponˈemos,indisponˈeɾ,n,n
18,faboɾˈeskas,faboɾesˈeɾ,s,sk
19,ɾelˈusko,ɾelusˈiɾ,s,sk
20,entoɾpesˈemos,entoɾpesˈeɾ,s,s
21,kopɾodusˈis,kopɾodusˈiɾ,s,s
22,dekajɡˈajs,dekaˈeɾ,,jɡ
23,manutjˈenen,manutenˈeɾ,n,n
24,infɾinxˈamos,infɾinçˈiɾ,nç,nx
25,espaɾsˈis,espaɾsˈiɾ,ɾs,ɾs
26,destwˈeɾsas,destoɾsˈeɾ,ɾs,ɾs
27,ɾebeɾdeskˈamos,ɾebeɾdesˈeɾ,s,sk
28,akɾˈeskan,akɾesˈeɾ,s,sk
29,ɾuxˈajs,ɾuçˈiɾ,ç,x
30,mˈaɾso,maɾsˈiɾ,ɾs,ɾs
31,faboɾˈeses,faboɾesˈeɾ,s,s
32,enɾoxˈeska,enɾoxesˈeɾ,s,sk
33,uɾçˈis,uɾçˈiɾ,ɾç,ɾç
34,fenˈeskas,fenesˈeɾ,s,sk
35,enɡɾandˈeses,enɡɾandesˈeɾ,s,s
36,ofɾˈeses,ofɾesˈeɾ,s,s
37,kompunçˈimos,kompunçˈiɾ,nç,nç
38,tɾanspˈonɡo,tɾansponˈeɾ,n,nɡ
39,konflˈiçen,konfliçˈiɾ,ç,ç
40,kondˈusen,kondusˈiɾ,s,s
41,atjˈenen,atenˈeɾ,n,n
42,opˈones,oponˈeɾ,n,n
43,ˈuɾxa,uɾçˈiɾ,ɾç,ɾx
44,enoɾɡuʃˈeskan,enoɾɡuʃesˈeɾ,s,sk
45,ʃukstapˈonɡas,ʃukstaponˈeɾ,n,nɡ
46,fosfoɾˈeses,fosfoɾesˈeɾ,s,s
47,konbeɾçˈemos,konbeɾçˈeɾ,ɾç,ɾç
48,kodiɾˈiçen,kodiɾiçˈiɾ,ç,ç
49,entoɾpˈeses,entoɾpesˈeɾ,s,s
50,ɾesˈuɾçes,ɾesuɾçˈiɾ,ɾç,ɾç
51,diɾˈixas,diɾiçˈiɾ,ç,x
52,espaɾsˈis,espaɾsˈiɾ,ɾs,ɾs
53,estˈaɾsen,estaɾsˈiɾ,ɾs,ɾs
54,desasɡˈamos,desasˈiɾ,s,sɡ
55,adolˈeskan,adolesˈeɾ,s,sk
56,kˈoso,kosˈeɾ,s,s
57,ensombɾeskˈamos,ensombɾesˈeɾ,s,sk
58,kɾˈeses,kɾesˈeɾ,s,s
59,tˈenɡas,tenˈeɾ,n,nɡ
60,asˈimos,asˈiɾ,s,s
61,enteɾneskˈajs,enteɾnesˈeɾ,s,sk
62,supeɾbjˈenes,supeɾbenˈiɾ,n,n
63,embeʃesˈejs,embeʃesˈeɾ,s,s
64,areskˈamos,aresˈiɾ,s,sk
65,enoɾɡuʃeskˈamos,enoɾɡuʃesˈeɾ,s,sk
66,eskwˈesas,eskosˈeɾ,s,s
67,embɾutˈese,embɾutesˈeɾ,s,s
68,diɾixˈajs,diɾiçˈiɾ,ç,x
69,enlokˈeskas,enlokesˈeɾ,s,sk
70,sobɾebjˈene,sobɾebenˈiɾ,n,n
71,ɾesuɾxˈamos,ɾesuɾçˈiɾ,ɾç,ɾx
72,adoɾmˈese,adoɾmesˈeɾ,s,s
73,sustɾˈaen,sustɾaˈeɾ,,
74,akoxˈamos,akoçˈeɾ,ç,x
75,entenebɾˈesen,entenebɾesˈeɾ,s,s
76,foɾtalˈeska,foɾtalesˈeɾ,s,sk
77,desabjˈene,desabenˈiɾ,n,n
78,ɾebjˈenen,ɾebenˈiɾ,n,n
79,foɾtalˈese,foɾtalesˈeɾ,s,s
80,pɾedisponˈemos,pɾedisponˈeɾ,n,n
81,desmeɾˈeska,desmeɾesˈeɾ,s,sk
82,tenˈemos,tenˈeɾ,n,n
