idx,tgt,lemma,lemma_sf,tgt_sf
0,enkanˈese,enkanesˈeɾ,s,s
5,tɾadˈuska,tɾadusˈiɾ,s,sk
6,kontɾˈaes,kontɾaˈeɾ,,
8,aɡɾadesˈemos,aɡɾadesˈeɾ,s,s
10,aponɡˈajs,aponˈeɾ,n,nɡ
11,dekˈaes,dekaˈeɾ,,
14,ʃukstapˈonen,ʃukstaponˈeɾ,n,n
15,desmeɾˈeska,desmeɾesˈeɾ,s,sk
17,emˈunxa,emunçˈeɾ,nç,nx
18,ɾetɾˈaes,ɾetɾaˈeɾ,,
19,enbexˈeskan,enbexesˈeɾ,s,sk
25,neɡɾˈesko,neɡɾesˈeɾ,s,sk
29,depˈones,deponˈeɾ,n,n
30,ʃukstapˈonɡa,ʃukstaponˈeɾ,n,nɡ
32,bˈalɡo,balˈeɾ,l,lɡ
33,neɡɾˈeska,neɡɾesˈeɾ,s,sk
36,abastesˈemos,abastesˈeɾ,s,s
39,neɡɾˈeskan,neɡɾesˈeɾ,s,sk
40,detjˈenes,detenˈeɾ,n,n
41,desɡwaɾnesˈejs,desɡwaɾnesˈeɾ,s,s
42,enɡɾandeskˈajs,enɡɾandesˈeɾ,s,sk
47,apˈonen,aponˈeɾ,n,n
50,kˈosa,kosˈeɾ,s,s
51,mˈulxa,mulçˈeɾ,lç,lx
54,ʃukstapˈonɡa,ʃukstaponˈeɾ,n,nɡ
55,desmeɾˈeskas,desmeɾesˈeɾ,s,sk
56,anoʧˈeska,anoʧesˈeɾ,s,sk
59,ɾeapaɾˈesen,ɾeapaɾesˈeɾ,s,s
62,detenˈemos,detenˈeɾ,n,n
70,abastˈese,abastesˈeɾ,s,s
71,emunçˈemos,emunçˈeɾ,nç,nç
75,desɡwaɾnˈeska,desɡwaɾnesˈeɾ,s,sk
77,detjˈene,detenˈeɾ,n,n
82,desabenɡˈamos,desabenˈiɾ,n,nɡ
83,abjˈene,abenˈiɾ,n,n
84,kontɾˈajɡas,kontɾaˈeɾ,,jɡ
85,supeɾbenɡˈamos,supeɾbenˈiɾ,n,nɡ
86,abˈenɡan,abenˈiɾ,n,nɡ
89,enɡɾandˈesen,enɡɾandesˈeɾ,s,s
92,anoʧˈeskas,anoʧesˈeɾ,s,sk
93,ɾeestablˈesko,ɾeestablesˈeɾ,s,sk
96,enɡɾandesˈemos,enɡɾandesˈeɾ,s,s
98,bˈale,balˈeɾ,l,l
99,desfaboɾˈeses,desfaboɾesˈeɾ,s,s
100,enɡɾandˈeskas,enɡɾandesˈeɾ,s,sk
105,ɾeponˈejs,ɾeponˈeɾ,n,n
106,inbjˈene,inbenˈiɾ,n,n
110,aponɡˈajs,aponˈeɾ,n,nɡ
111,empalidesˈejs,empalidesˈeɾ,s,s
114,ɾetɾˈaes,ɾetɾaˈeɾ,,
116,ʃukstaponɡˈajs,ʃukstaponˈeɾ,n,nɡ
118,empalidˈeses,empalidesˈeɾ,s,s
120,anoʧeskˈajs,anoʧesˈeɾ,s,sk
122,anteponˈejs,anteponˈeɾ,n,n
125,sobɾekˈoçe,sobɾekoçˈeɾ,ç,ç
127,depˈonɡa,deponˈeɾ,n,nɡ
128,deteɾçˈemos,deteɾçˈeɾ,ɾç,ɾç
130,desɡwaɾnˈeska,desɡwaɾnesˈeɾ,s,sk
131,ɾeapaɾeskˈajs,ɾeapaɾesˈeɾ,s,sk
135,neɡɾˈeskas,neɡɾesˈeɾ,s,sk
137,desentumˈese,desentumesˈeɾ,s,s
139,empobɾesˈemos,empobɾesˈeɾ,s,s
144,empobɾeskˈajs,empobɾesˈeɾ,s,sk
147,ɾeestablˈeska,ɾeestablesˈeɾ,s,sk
148,ɾetɾˈajɡas,ɾetɾaˈeɾ,,jɡ
150,abastˈesen,abastesˈeɾ,s,s
154,inflˈixa,infliçˈiɾ,ç,x
155,enkanˈese,enkanesˈeɾ,s,s
158,impˈonɡas,imponˈeɾ,n,nɡ
159,aponˈemos,aponˈeɾ,n,n
166,bˈale,balˈeɾ,l,l
167,detjˈene,detenˈeɾ,n,n
173,enɡɾandˈesko,enɡɾandesˈeɾ,s,sk
174,indispˈonɡan,indisponˈeɾ,n,nɡ
175,neɡɾˈeskan,neɡɾesˈeɾ,s,sk
177,desfaboɾeskˈamos,desfaboɾesˈeɾ,s,sk
181,konbˈeɾxan,konbeɾçˈiɾ,ɾç,ɾx
183,ɾeponˈemos,ɾeponˈeɾ,n,n
184,detˈenɡa,detenˈeɾ,n,nɡ
186,ɾetɾˈae,ɾetɾaˈeɾ,,
189,desabjˈenes,desabenˈiɾ,n,n
190,empalidˈeska,empalidesˈeɾ,s,sk
193,desmeɾˈeskan,desmeɾesˈeɾ,s,sk
196,enɡɾandˈesen,enɡɾandesˈeɾ,s,s
197,emˈunçes,emunçˈeɾ,nç,nç
199,ɾeestablˈeska,ɾeestablesˈeɾ,s,sk
200,enkaɾˈeska,enkaɾesˈeɾ,s,sk
201,ɾeapaɾˈesen,ɾeapaɾesˈeɾ,s,s
202,apˈonɡas,aponˈeɾ,n,nɡ
203,diɾˈiçes,diɾiçˈiɾ,ç,ç
205,apˈonɡas,aponˈeɾ,n,nɡ
206,aɡɾadeskˈamos,aɡɾadesˈeɾ,s,sk
207,depˈonɡa,deponˈeɾ,n,nɡ
210,desabenɡˈajs,desabenˈiɾ,n,nɡ
211,empobɾeskˈajs,empobɾesˈeɾ,s,sk
212,abenɡˈamos,abenˈiɾ,n,nɡ
214,indisponˈemos,indisponˈeɾ,n,n
217,konbˈeɾçen,konbeɾçˈiɾ,ɾç,ɾç
218,estɾemˈeska,estɾemesˈeɾ,s,sk
219,abˈenɡo,abenˈiɾ,n,nɡ
221,tɾadˈusko,tɾadusˈiɾ,s,sk
224,empekeɲeskˈamos,empekeɲesˈeɾ,s,sk
227,enɡɾandesˈejs,enɡɾandesˈeɾ,s,s
228,konbˈeɾxa,konbeɾçˈiɾ,ɾç,ɾx
230,substɾˈajɡas,substɾaˈeɾ,,jɡ
234,mulxˈajs,mulçˈeɾ,lç,lx
236,konbeɾçˈimos,konbeɾçˈiɾ,ɾç,ɾç
238,empekeɲˈeses,empekeɲesˈeɾ,s,s
239,diɾiçˈis,diɾiçˈiɾ,ç,ç
240,konflˈixa,konfliçˈiɾ,ç,x
241,detˈeɾxas,deteɾçˈeɾ,ɾç,ɾx
242,imponˈejs,imponˈeɾ,n,n
243,tɾadˈusen,tɾadusˈiɾ,s,s
244,xˈaken,xakˈiɾ,k,k
247,apˈonen,aponˈeɾ,n,n
250,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
252,abastˈeska,abastesˈeɾ,s,sk
254,anoʧˈeska,anoʧesˈeɾ,s,sk
257,ɾeapaɾˈeska,ɾeapaɾesˈeɾ,s,sk
262,desɡwaɾnˈese,desɡwaɾnesˈeɾ,s,s
264,ɾepɾodˈuskan,ɾepɾodusˈiɾ,s,sk
265,enkaɾesˈejs,enkaɾesˈeɾ,s,s
268,bˈalɡa,balˈeɾ,l,lɡ
275,supeɾbˈenɡa,supeɾbenˈiɾ,n,nɡ
276,supeɾbjˈene,supeɾbenˈiɾ,n,n
279,neɡɾesˈemos,neɡɾesˈeɾ,s,s
280,abastˈeskan,abastesˈeɾ,s,sk
281,abastˈese,abastesˈeɾ,s,s
282,tɾaduskˈajs,tɾadusˈiɾ,s,sk
285,enkaɾˈeskan,enkaɾesˈeɾ,s,sk
290,empekeɲˈeska,empekeɲesˈeɾ,s,sk
292,infliçˈimos,infliçˈiɾ,ç,ç
293,abenɡˈajs,abenˈiɾ,n,nɡ
294,ɾepɾodˈusen,ɾepɾodusˈiɾ,s,s
296,detˈenɡa,detenˈeɾ,n,nɡ
299,depˈone,deponˈeɾ,n,n
302,konbˈeɾxas,konbeɾçˈiɾ,ɾç,ɾx
303,estɾemˈesen,estɾemesˈeɾ,s,s
304,desmeɾeskˈamos,desmeɾesˈeɾ,s,sk
305,aɡɾadesˈejs,aɡɾadesˈeɾ,s,s
314,anteponɡˈajs,anteponˈeɾ,n,nɡ
316,estɾemeskˈajs,estɾemesˈeɾ,s,sk
317,konbˈeɾçen,konbeɾçˈiɾ,ɾç,ɾç
320,imponˈejs,imponˈeɾ,n,n
321,enɡɾandˈesko,enɡɾandesˈeɾ,s,sk
322,desentumˈesko,desentumesˈeɾ,s,sk
324,anoʧˈeskan,anoʧesˈeɾ,s,sk
325,detenˈemos,detenˈeɾ,n,n
328,empobɾesˈejs,empobɾesˈeɾ,s,s
329,depˈonɡa,deponˈeɾ,n,nɡ
330,aɡɾadˈeses,aɡɾadesˈeɾ,s,s
332,balɡˈamos,balˈeɾ,l,lɡ
337,inbenɡˈajs,inbenˈiɾ,n,nɡ
338,aɡɾadˈesen,aɡɾadesˈeɾ,s,s
341,indisponˈejs,indisponˈeɾ,n,n
342,desentumˈeskas,desentumesˈeɾ,s,sk
343,dekˈae,dekaˈeɾ,,
344,sobɾekoçˈemos,sobɾekoçˈeɾ,ç,ç
345,detjˈenes,detenˈeɾ,n,n
346,empobɾesˈejs,empobɾesˈeɾ,s,s
347,kontɾˈae,kontɾaˈeɾ,,
348,anoʧˈeska,anoʧesˈeɾ,s,sk
353,inflˈiçes,infliçˈiɾ,ç,ç
354,xˈake,xakˈiɾ,k,k
355,kontɾˈajɡan,kontɾaˈeɾ,,jɡ
357,desabˈenɡa,desabenˈiɾ,n,nɡ
358,supeɾbˈenɡan,supeɾbenˈiɾ,n,nɡ
361,kontɾˈae,kontɾaˈeɾ,,
362,adoɾmˈese,adoɾmesˈeɾ,s,s
365,antepˈonɡo,anteponˈeɾ,n,nɡ
366,desentumˈeskan,desentumesˈeɾ,s,sk
367,konfliçˈimos,konfliçˈiɾ,ç,ç
368,antepˈonɡas,anteponˈeɾ,n,nɡ
370,anteponˈejs,anteponˈeɾ,n,n
375,ɾetɾˈajɡa,ɾetɾaˈeɾ,,jɡ
378,substɾaˈemos,substɾaˈeɾ,,
382,inflˈixo,infliçˈiɾ,ç,x
383,desfaboɾˈeska,desfaboɾesˈeɾ,s,sk
385,estɾemˈese,estɾemesˈeɾ,s,s
392,deponɡˈamos,deponˈeɾ,n,nɡ
