idx,tgt,tgt_sf
0,kolˈiçes,ç
1,astɾˈinçe,nç
2,desapaɾˈeska,sk
3,ɾemˈese,s
4,tɾansˈiçes,ç
5,palideskˈamos,sk
6,inteɾbˈenɡan,nɡ
7,akontesˈejs,s
8,astɾˈinxo,nx
9,supˈonɡa,nɡ
10,inteɾponɡˈajs,nɡ
11,ofɾˈese,s
12,ɾekonˈoska,sk
13,kolixˈamos,x
14,desˈasɡo,sɡ
15,tɾanspˈone,n
16,pɾopˈonɡa,nɡ
17,mulsˈajs,ls
18,kaɾeskˈajs,sk
19,pɾebjˈenes,n
20,apˈonɡa,nɡ
21,desapaɾˈesko,sk
22,dibˈeɾçe,ɾç
23,enɾoxˈeses,s
24,umedeskˈajs,sk
25,eskaɾnˈese,s
26,apˈonɡas,nɡ
27,ekibalɡˈamos,lɡ
28,enkaɾˈesko,sk
29,muxˈamos,x
30,ɾemˈese,s
31,abstɾajɡˈamos,jɡ
32,inteɾbenˈis,n
33,ɾetwˈeɾsan,ɾs
34,pɾedˈise,s
35,unçˈis,nç
36,ʃukstapˈonɡa,nɡ
37,adolˈeses,s
38,espˈaɾso,ɾs
39,tɾaˈejs,
40,akɾˈeska,sk
41,ɾemˈesen,s
42,pɾopˈonen,n
43,ɾˈuxas,x
44,empekeɲeskˈajs,sk
45,inteɾbˈenɡa,nɡ
46,exˈeɾsa,ɾs
47,umedˈeskas,sk
48,meɾeskˈamos,sk
49,faboɾˈesko,sk
50,pɾobjˈenen,n
51,faʃˈese,s
52,ensombɾˈese,s
53,meɾesˈemos,s
54,delˈinka,nk
55,enduɾesˈejs,s
56,desaɡɾadesˈemos,s
57,adbˈenɡa,nɡ
58,detenˈemos,n
59,eskaɾnˈesen,s
60,aɡɾadeskˈajs,sk
61,akontˈese,s
62,desbanˈeskas,sk
63,ɾepɾodˈuse,s
64,pɾedispˈonen,n
65,ɡwaɾnˈeska,sk
66,kajɡˈajs,jɡ
67,pɾedispˈones,n
68,absteɾxˈajs,ɾx
69,peɾmanˈese,s
70,elˈixas,x
71,punçˈis,nç
72,intelˈixa,x
73,kompaɾˈeskas,sk
74,adbjˈenes,n
75,empalidesˈemos,s
76,fosfoɾeskˈamos,sk
77,kajɡˈamos,jɡ
78,emeɾçˈemos,ɾç
79,kompaɾˈeses,s
80,ekibˈale,l
81,kaɾeskˈajs,sk
82,empekeɲeskˈamos,sk
83,indˈuskas,sk
84,indˈuse,s
85,muçˈimos,ç
86,enduɾesˈemos,s
87,kontɾaˈasen,s
88,ɾexubeneskˈamos,sk
89,adolˈeskan,sk
90,sˈuɾçes,ɾç
91,ensombɾˈeses,s
92,xakˈamos,k
93,aponˈemos,n
94,mˈaɾsa,ɾs
95,xˈake,k
96,antedˈiɡa,ɡ
97,desˈasɡa,sɡ
98,enfebɾesˈejs,s
99,ɾuxˈajs,x
100,pɾebenˈis,n
101,mˈulçe,lç
102,sobɾekˈoxas,x
103,suɾxˈamos,ɾx
104,eleçˈimos,ç
105,mˈulxa,lx
106,pɾedispˈonɡo,nɡ
107,mantenɡˈajs,nɡ
108,sˈuɾsen,ɾs
109,faʃeskˈajs,sk
110,dispˈonɡo,nɡ
111,enɾikeskˈamos,sk
112,tˈenɡo,nɡ
113,obedˈeska,sk
114,ɾetwˈeɾsa,ɾs
115,kontˈenɡa,nɡ
116,enbanˈeskas,sk
117,enɾoxˈeskas,sk
118,ɾemˈeska,sk
119,ɾepɾodˈuse,s
120,konbˈeɾxas,ɾx
121,xakˈis,k
122,enduɾˈesko,sk
123,sˈuɾxo,ɾx
124,enkˈoxa,x
125,padeskˈajs,sk
126,exˈeɾso,ɾs
127,akɾˈeska,sk
128,suponɡˈamos,nɡ
129,punçˈis,nç
130,supˈonɡa,nɡ
131,kompaɾesˈejs,s
132,astɾˈinxa,nx
133,sˈuɾxo,ɾx
134,koçˈemos,ç
135,tjˈenes,n
136,apeteskˈamos,sk
137,astɾˈinxo,nx
138,ɾepɾodusˈis,s
139,ofɾˈesko,sk
140,fˈunxo,nx
141,kaɾˈesko,sk
142,inteɾponɡˈajs,nɡ
143,pɾoponɡˈajs,nɡ
144,abduskˈajs,sk
145,mantjˈenen,n
146,desentumˈeskas,sk
147,fosfoɾesˈemos,s
148,ɾuçˈis,ç
149,akontˈeses,s
150,ʃukstaponɡˈamos,nɡ
151,enkoçˈemos,ç
152,indusˈimos,s
153,abstɾˈajɡan,jɡ
154,xakˈimos,k
155,pˈunxa,nx
156,peɾmanˈeska,sk
157,desasˈis,s
158,suɾsˈajs,ɾs
159,mˈulxo,lx
160,ofɾˈese,s
161,desˈasɡo,sɡ
162,aɡɾadˈeska,sk
163,ɡwaɾnˈeskas,sk
164,deskompˈonɡas,nɡ
165,ofɾˈeska,sk
166,enkoçˈejs,ç
167,kompaɾˈeses,s
168,umedˈeska,sk
169,aborˈeska,sk
170,padˈesko,sk
171,ekibˈalɡas,lɡ
172,aɡɾadˈeska,sk
173,pˈunçes,nç
174,tˈenɡo,nɡ
175,desabastˈesko,sk
