idx,tgt,tgt_sf
0,ɾepɾodˈuska,sk
1,anoʧesˈemos,s
2,deɾelˈinkas,nk
3,enfuɾˈese,s
4,sˈuɾso,ɾs
5,deskomponˈemos,n
6,deskomponɡˈamos,nɡ
7,detɾˈajɡa,jɡ
8,desnˈaska,sk
9,anoʧeskˈajs,sk
10,eliçˈis,ç
11,ɾeeleçˈimos,ç
12,enfuɾˈeska,sk
13,fulçˈis,lç
14,adusˈimos,s
15,neɡlˈiçe,ç
16,deskompˈonɡa,nɡ
17,peɾmanˈeskan,sk
18,siɾkunbjˈenes,n
19,elˈixan,x
20,desnasˈemos,s
21,suɾsˈamos,ɾs
22,abduskˈamos,sk
23,enfuɾˈesen,s
24,siɾkunbˈenɡan,nɡ
25,dˈiɡa,ɡ
26,ɾeelˈixa,x
27,deɾelˈinke,nk
28,akoçˈemos,ç
29,amaɾiʃˈeska,sk
30,anoʧˈeska,sk
31,ɾeelixˈajs,x
32,peɾmaneskˈajs,sk
33,sˈuɾsen,ɾs
34,enlokˈeska,sk
35,siɾkunbˈenɡo,nɡ
36,eliçˈis,ç
37,dˈisen,s
38,ɾetɾajɡˈajs,jɡ
39,ɾepɾodˈuska,sk
40,ɾetɾˈajɡas,jɡ
41,amaɾiʃˈeskas,sk
42,deskompˈonɡo,nɡ
43,dˈise,s
44,peɾmaneskˈamos,sk
45,abduskˈajs,sk
46,deskomponˈejs,n
47,adˈusen,s
48,ɾepɾodˈuskas,sk
49,ɾepɾodˈuses,s
50,desnˈaskan,sk
51,enfuɾeskˈajs,sk
52,deskomponˈejs,n
53,peɾmanˈeska,sk
54,siɾkunbjˈenes,n
55,fˈulxas,lx
56,detɾajɡˈajs,jɡ
57,entɾetenɡˈajs,nɡ
58,siɾkunbjˈenes,n
59,kondˈusen,s
60,abdˈuska,sk
61,deɾelˈinka,nk
62,peɾmanˈesko,sk
63,fˈulçe,lç
64,entɾetjˈene,n
65,deskompˈones,n
66,entɾetˈenɡo,nɡ
67,elˈiçes,ç
68,deɾelinkˈajs,nk
69,abdˈuskan,sk
70,enfuɾˈeskan,sk
71,kondˈuska,sk
72,desnasˈejs,s
73,deskompˈone,n
74,detɾˈaen,
75,peɾmanˈeska,sk
76,enfuɾˈese,s
77,entɾetjˈenes,n
78,amaɾiʃˈesko,sk
79,detɾaˈejs,
80,dˈiɡa,ɡ
81,neɡlixˈajs,x
82,amaɾiʃˈesko,sk
83,anoʧˈeska,sk
84,ɾepɾodˈuses,s
85,deskompˈonɡan,nɡ
86,siɾkunbˈenɡo,nɡ
87,anoʧˈeskan,sk
88,siɾkunbenɡˈajs,nɡ
89,elˈiçes,ç
90,anoʧˈeskan,sk
91,ɾetɾaˈemos,
92,deskompˈonɡas,nɡ
93,detɾˈae,
94,ɾepɾodˈusen,s
95,elˈixo,x
96,ɾetɾˈaen,
97,abdˈuska,sk
98,kondˈuskas,sk
99,siɾkunbˈenɡas,nɡ
100,deskompˈonen,n
101,abduskˈamos,sk
102,ɾeelˈixo,x
103,ɾetɾajɡˈajs,jɡ
104,ɾetɾˈajɡo,jɡ
105,entɾetjˈenes,n
106,amaɾiʃesˈejs,s
107,ɾepɾodˈuse,s
108,anoʧeskˈamos,sk
109,entɾetˈenɡo,nɡ
110,deɾelˈinken,nk
111,entɾetˈenɡas,nɡ
112,adˈuskas,sk
113,desnasˈejs,s
114,deɾelˈinkan,nk
115,elˈixas,x
116,anoʧesˈemos,s
117,diɡˈamos,ɡ
118,enfuɾˈesen,s
119,sˈuɾsas,ɾs
120,ɾeelˈixas,x
121,desnasˈemos,s
122,deskomponɡˈamos,nɡ
123,fˈulxan,lx
124,detɾˈaen,
125,anoʧˈeskan,sk
126,adˈusko,sk
127,deɾelˈinke,nk
128,abdusˈimos,s
129,sˈuɾses,ɾs
130,entɾetenˈejs,n
131,detɾˈajɡa,jɡ
132,dˈiɡa,ɡ
133,deɾelˈinka,nk
134,aduskˈajs,sk
135,ɾetɾˈae,
136,elixˈamos,x
137,adˈuskan,sk
138,entɾetenˈemos,n
139,kondˈuska,sk
140,fˈulxas,lx
141,ɾepɾoduskˈamos,sk
142,desnaskˈamos,sk
143,detɾaˈejs,
144,siɾkunbˈenɡa,nɡ
145,neɡlˈiçe,ç
146,anoʧˈese,s
147,peɾmanesˈemos,s
148,ɾetɾaˈejs,
149,deɾelˈinkan,nk
150,deɾelˈinken,nk
151,enlokˈeskan,sk
152,desnasˈemos,s
153,dˈiɡan,ɡ
154,enlokeskˈamos,sk
155,amaɾiʃˈeskas,sk
156,enlokˈeskas,sk
157,enfuɾesˈemos,s
158,kondˈuskas,sk
159,kondˈuska,sk
160,eliçˈimos,ç
161,deɾelˈinko,nk
162,desnˈaska,sk
163,deskompˈone,n
164,elˈixa,x
165,fˈulxan,lx
166,suɾsˈis,ɾs
167,deɾelˈinken,nk
168,dˈiɡas,ɡ
169,sˈuɾsas,ɾs
170,abdˈusko,sk
171,deɾelˈinko,nk
172,desnˈasko,sk
173,neɡlˈixa,x
174,kondˈuse,s
175,enfuɾˈeskas,sk
176,neɡlˈixan,x
177,amaɾiʃesˈemos,s
178,deskompˈonɡa,nɡ
179,anoʧˈesen,s
180,anoʧˈeskas,sk
181,enfuɾˈesko,sk
182,akˈoçen,ç
183,desnˈaskan,sk
184,detɾˈajɡa,jɡ
185,sˈuɾso,ɾs
186,enfuɾˈeska,sk
187,deskompˈone,n
188,ɾeelixˈajs,x
189,desnasˈemos,s
190,sˈuɾso,ɾs
191,deɾelˈinka,nk
192,anoʧˈesko,sk
193,siɾkunbˈenɡo,nɡ
194,ɾeelˈixo,x
195,neɡlˈixo,x
196,akoçˈejs,ç
197,enlokesˈejs,s
198,sˈuɾsen,ɾs
199,detɾajɡˈajs,jɡ
200,anoʧesˈejs,s
201,deskompˈonɡas,nɡ
202,suɾsˈamos,ɾs
203,desnaskˈamos,sk
204,kondusˈimos,s
205,ɾeeleçˈis,ç
206,neɡlˈixas,x
207,amaɾiʃˈeskan,sk
208,deɾelˈinka,nk
209,deɾelˈinko,nk
210,akoxˈajs,x
211,akˈoxo,x
212,elˈixas,x
213,adˈuska,sk
214,ɾepɾodusˈimos,s
215,ɾetɾˈaes,
216,siɾkunbenˈimos,n
217,peɾmanˈeskas,sk
218,fˈulçen,lç
219,enfuɾˈeska,sk
220,desnˈases,s
221,peɾmanesˈemos,s
222,ɾepɾodˈusen,s
223,anoʧˈesko,sk
224,ɾepɾodusˈis,s
225,peɾmanesˈemos,s
226,deɾelˈinka,nk
227,sˈuɾsen,ɾs
228,akoxˈamos,x
229,kondˈuska,sk
230,akˈoxo,x
231,fˈulxan,lx
232,abduskˈajs,sk
233,adˈuskas,sk
234,fulxˈamos,lx
235,ɾepɾodˈuskas,sk
236,entɾetˈenɡo,nɡ
237,peɾmaneskˈamos,sk
238,deɾelˈinka,nk
239,sˈuɾso,ɾs
240,ɾeelˈiçen,ç
241,adˈuskas,sk
242,siɾkunbenˈis,n
243,entɾetˈenɡo,nɡ
244,amaɾiʃˈeska,sk
245,amaɾiʃˈeskas,sk
246,ɾeelixˈamos,x
247,adˈuse,s
248,enfuɾesˈemos,s
249,adˈuska,sk
250,detɾˈajɡa,jɡ
251,enlokˈeskan,sk
252,ɾeelˈiçes,ç
253,entɾetjˈenen,n
254,siɾkunbenˈimos,n
255,enlokˈeskas,sk
256,elˈixan,x
257,adusˈimos,s
258,detɾaˈejs,
259,enfuɾˈese,s
260,anoʧesˈejs,s
261,deskompˈonɡo,nɡ
262,detɾˈajɡa,jɡ
263,akˈoxas,x
264,entɾetˈenɡas,nɡ
265,elˈiçe,ç
266,entɾetjˈenen,n
267,detɾˈajɡa,jɡ
268,peɾmanˈesko,sk
