idx,tgt,tgt_sf
0,tɾadˈuskan,sk
1,sostenɡˈamos,nɡ
2,manutjˈene,n
3,ɾejmponˈemos,n
4,astɾˈinxo,nx
5,enkaʃeskˈajs,sk
6,inteɾpˈones,n
7,estˈaɾsa,ɾs
8,korˈixa,x
9,adoɾmˈeska,sk
10,inteɾpˈonɡa,nɡ
11,adoɾmˈesko,sk
12,abastˈeses,s
13,estaɾsˈamos,ɾs
14,pɾotˈexa,x
15,abastˈesen,s
16,korˈixas,x
17,bendˈise,s
18,bendˈise,s
19,estˈaɾses,ɾs
20,ɾobusteskˈamos,sk
21,korˈiçen,ç
22,bˈalɡa,lɡ
23,tɾadˈuska,sk
24,tɾadusˈis,s
25,konbensˈemos,ns
26,sostˈenɡa,nɡ
27,inteɾpˈonɡa,nɡ
28,manutˈenɡas,nɡ
29,bˈalɡa,lɡ
30,astɾˈinxa,nx
31,inteɾpˈonɡa,nɡ
32,enkoxˈajs,x
33,adˈusen,s
34,bˈalɡo,lɡ
35,konbˈense,ns
36,tɾadˈuska,sk
37,balˈemos,l
38,inteɾpˈonɡa,nɡ
39,enkaʃesˈejs,s
40,estaɾsˈis,ɾs
41,entenebɾˈesen,s
42,estˈaɾses,ɾs
43,manutˈenɡan,nɡ
44,inteɾponɡˈajs,nɡ
45,adoɾmˈeska,sk
46,enkoxˈajs,x
47,estˈaɾso,ɾs
48,ɾejmponɡˈajs,nɡ
49,sostˈenɡa,nɡ
50,adoɾmˈeskan,sk
51,konbensˈejs,ns
52,tɾadˈusko,sk
53,enkoxˈamos,x
54,tɾadˈusko,sk
55,ɾejmpˈonɡa,nɡ
56,inteɾpˈonen,n
57,enkˈoxa,x
58,korˈixa,x
59,sobɾekˈoxan,x
60,pɾotˈeçes,ç
61,manutˈenɡas,nɡ
62,enkoçˈejs,ç
63,pɾotexˈajs,x
64,bˈalɡas,lɡ
65,inteɾpˈonɡan,nɡ
66,enkaʃˈeses,s
67,koreçˈis,ç
68,ɾestableskˈajs,sk
69,ɾestablesˈemos,s
70,inteɾpˈonɡo,nɡ
71,inteɾponɡˈajs,nɡ
72,sostenˈejs,n
73,bˈales,l
74,ɾejmponˈemos,n
75,entenebɾˈeskas,sk
76,inteɾpˈone,n
77,sostˈenɡan,nɡ
78,enkaʃˈeskas,sk
79,pɾotˈexo,x
80,ɾobustesˈejs,s
81,estˈaɾsen,ɾs
82,sostenˈemos,n
83,ɾejmpˈones,n
84,bendesˈimos,s
85,sobɾekoçˈemos,ç
86,bendˈises,s
87,korˈixas,x
88,enkoxˈamos,x
89,adˈuskan,sk
90,entenebɾˈesen,s
91,manutjˈenes,n
92,korˈixan,x
93,entenebɾˈeskas,sk
94,adoɾmˈese,s
95,ɾobustˈeska,sk
96,ɾestableskˈamos,sk
97,bendˈisen,s
98,ɾobustˈese,s
99,astɾˈinxas,nx
100,korˈixa,x
101,enkoxˈajs,x
102,manutˈenɡa,nɡ
103,estaɾsˈamos,ɾs
104,ɾestablesˈemos,s
105,inteɾpˈone,n
106,korixˈajs,x
107,ɾobustˈese,s
108,ɾestablesˈemos,s
109,manutˈenɡan,nɡ
110,manutjˈene,n
111,entenebɾeskˈajs,sk
112,tɾadˈuska,sk
113,sobɾekˈoxa,x
114,entenebɾeskˈajs,sk
115,ɾedˈiɡan,ɡ
116,enkaʃeskˈajs,sk
117,sobɾekoçˈejs,ç
118,astɾˈinxo,nx
119,entenebɾˈeska,sk
120,pɾotˈexas,x
121,bendˈises,s
122,ɾedˈises,s
123,ɾejmpˈonɡa,nɡ
124,bˈale,l
125,konbˈensas,ns
126,entenebɾˈese,s
127,sostˈenɡas,nɡ
128,adoɾmˈeska,sk
129,konbˈensen,ns
130,ɾobustˈeska,sk
131,sobɾekˈoçe,ç
132,korˈixa,x
133,ɾejmpˈones,n
134,enkaʃˈeska,sk
135,astɾˈinxas,nx
136,ɾestablˈesko,sk
137,inteɾpˈonɡan,nɡ
138,enkoxˈamos,x
139,bendˈiɡas,ɡ
140,korˈixas,x
141,ɾedesˈis,s
142,astɾˈinxa,nx
143,pɾotexˈajs,x
144,ɾestablˈeskan,sk
145,ɾejmponɡˈajs,nɡ
146,ɾedesˈimos,s
147,ˈuɾçe,ɾç
148,bendˈisen,s
149,konbˈensas,ns
150,astɾˈinxan,nx
151,astɾˈinxo,nx
152,ɾedˈiɡa,ɡ
153,entenebɾˈese,s
154,adoɾmˈeskan,sk
155,adoɾmeskˈajs,sk
156,ɾejmponˈemos,n
157,ɾobustˈeskas,sk
158,sobɾekoxˈajs,x
159,bendˈises,s
160,korixˈamos,x
161,astɾinxˈamos,nx
162,enkaʃˈesko,sk
163,manutjˈenes,n
164,ˈuɾxo,ɾx
165,estaɾsˈamos,ɾs
166,abastˈese,s
167,enkaʃˈeska,sk
168,enkaʃˈesen,s
169,adoɾmˈeska,sk
170,manutenˈejs,n
171,enkaʃˈeska,sk
172,ɾejmpˈonɡo,nɡ
173,inteɾponɡˈajs,nɡ
174,inteɾponɡˈamos,nɡ
175,adˈuska,sk
176,ɾedˈise,s
177,manutˈenɡo,nɡ
178,enkˈoxa,x
179,sobɾekˈoxa,x
180,inteɾponɡˈamos,nɡ
181,adˈusko,sk
182,enkaʃeskˈamos,sk
183,konbˈensa,ns
184,ɾediɡˈajs,ɡ
185,ɾejmpˈone,n
186,konbensˈamos,ns
187,ɾediɡˈajs,ɡ
188,inteɾpˈonɡas,nɡ
189,tɾadusˈis,s
190,adˈuska,sk
191,enkaʃˈesko,sk
192,ɾejmponˈejs,n
193,ɾejmpˈones,n
194,sobɾekˈoçe,ç
195,balˈemos,l
196,korˈiçe,ç
197,adoɾmˈeskan,sk
198,adˈuskas,sk
199,manutˈenɡa,nɡ
200,inteɾpˈones,n
201,ɾejmpˈonɡa,nɡ
202,ɾobusteskˈamos,sk
203,korˈixan,x
204,bendˈiɡo,ɡ
205,ɾedˈiɡan,ɡ
206,abastˈeska,sk
207,abastˈeska,sk
208,bendiɡˈajs,ɡ
209,enkˈoxo,x
210,pɾotˈexo,x
211,adoɾmesˈejs,s
212,bendˈise,s
213,enkaʃesˈejs,s
214,ɾejmpˈonɡan,nɡ
215,sobɾekˈoxa,x
216,ɾobusteskˈamos,sk
217,bˈale,l
218,balɡˈajs,lɡ
219,ˈuɾxo,ɾx
220,sostenˈejs,n
221,manutjˈene,n
222,korˈixa,x
223,ɾedˈiɡo,ɡ
224,ɾejmponˈemos,n
225,inteɾpˈonɡan,nɡ
226,uɾçˈis,ɾç
227,sobɾekoçˈemos,ç
228,abastˈesen,s
229,ɾobustˈese,s
230,entenebɾeskˈamos,sk
231,manutˈenɡo,nɡ
232,manutˈenɡa,nɡ
233,bendesˈis,s
234,sobɾekoçˈejs,ç
235,konbˈensen,ns
236,abasteskˈajs,sk
237,ɾedˈiɡo,ɡ
238,ɾestablˈeska,sk
239,entenebɾˈesko,sk
240,pɾotˈeçen,ç
241,sobɾekoxˈajs,x
242,ɾediɡˈamos,ɡ
243,ˈuɾxas,ɾx
244,adˈuskan,sk
245,adusˈis,s
246,enkˈoxo,x
247,pɾoteçˈemos,ç
248,estˈaɾsa,ɾs
249,inteɾpˈonen,n
250,pɾotˈeçes,ç
251,bˈalɡo,lɡ
252,adusˈis,s
253,sobɾekoxˈamos,x
254,astɾˈinçe,nç
255,ɾejmpˈone,n
256,konbˈensa,ns
257,astɾinxˈajs,nx
258,tɾadˈuses,s
259,sostjˈene,n
260,manutˈenɡa,nɡ
261,adoɾmˈeska,sk
262,enkaʃˈese,s
263,bˈalɡan,lɡ
264,abastˈeskan,sk
265,enkaʃˈeskas,sk
266,pɾotˈexa,x
267,koreçˈis,ç
268,enkaʃˈesko,sk
269,konbˈensen,ns
270,enkˈoxas,x
271,estaɾsˈimos,ɾs
272,sostjˈenen,n
273,manutenˈejs,n
274,bˈalɡa,lɡ
275,bendˈisen,s
276,inteɾpˈonɡas,nɡ
277,manutˈenɡa,nɡ
278,sobɾekoçˈejs,ç
279,korˈiçe,ç
280,ɾedesˈis,s
281,bˈalɡo,lɡ
282,uɾxˈamos,ɾx
283,manutˈenɡo,nɡ
284,adoɾmˈeskan,sk
285,adoɾmˈeses,s
286,sobɾekoçˈemos,ç
287,balɡˈamos,lɡ
288,enkaʃˈesen,s
289,astɾˈinçes,nç
290,astɾˈinxan,nx
291,ɾedesˈimos,s
292,abastˈeskan,sk
293,enkaʃeskˈamos,sk
294,astɾˈinçe,nç
295,koreçˈimos,ç
296,estaɾsˈamos,ɾs
297,ɾejmpˈonɡas,nɡ
298,entenebɾˈeses,s
299,bˈalen,l
300,enkoçˈejs,ç
301,ɾestablˈeska,sk
302,ɾejmpˈones,n
303,estˈaɾso,ɾs
304,astɾˈinxo,nx
305,balɡˈajs,lɡ
306,manutjˈenen,n
307,abastˈeses,s
308,enkaʃˈeses,s
309,ɾestablˈeskan,sk
310,astɾˈinxo,nx
311,balɡˈajs,lɡ
312,inteɾpˈonɡan,nɡ
313,inteɾpˈonɡa,nɡ
314,bendˈiɡa,ɡ
315,adˈuskas,sk
316,ɾejmpˈonɡas,nɡ
317,balɡˈamos,lɡ
318,korˈixa,x
319,inteɾpˈones,n
320,ɾejmpˈonɡas,nɡ
321,entenebɾˈeses,s
322,korˈixan,x
323,konbˈensa,ns
324,korixˈajs,x
325,enkˈoçe,ç
326,inteɾponɡˈamos,nɡ
327,sobɾekˈoxo,x
328,uɾxˈajs,ɾx
329,astɾinxˈajs,nx
330,sostenˈejs,n
331,sostenɡˈajs,nɡ
332,tɾadˈuska,sk
333,estaɾsˈajs,ɾs
