idx,tgt,tgt_sf
0,bˈale,l
1,manutenɡˈamos,nɡ
2,astɾinçˈis,nç
3,konbˈensa,ns
4,entenebɾˈeska,sk
5,sobɾekˈoxo,x
6,bendˈiɡo,ɡ
7,konbˈenses,ns
8,abastˈeska,sk
9,entenebɾˈeskan,sk
10,adˈuskas,sk
11,ˈuɾçen,ɾç
12,konbˈensas,ns
13,estaɾsˈis,ɾs
14,enkoxˈamos,x
15,ˈuɾxas,ɾx
16,enkˈoxan,x
17,uɾxˈajs,ɾx
18,estˈaɾsen,ɾs
19,adoɾmesˈejs,s
20,konbensˈejs,ns
21,bendˈisen,s
22,adoɾmesˈemos,s
23,ɾediɡˈamos,ɡ
24,ɾobustˈeskan,sk
25,ˈuɾxa,ɾx
26,sostenˈemos,n
27,entenebɾˈese,s
28,astɾinxˈamos,nx
29,adˈuses,s
30,entenebɾˈeska,sk
31,tɾadusˈimos,s
32,ɾedˈiɡa,ɡ
33,tɾadusˈis,s
34,ɾejmpˈonɡa,nɡ
35,ɾedˈises,s
36,pɾotexˈamos,x
37,uɾçˈis,ɾç
38,enkˈoçes,ç
39,korˈixas,x
40,sobɾekoçˈemos,ç
41,enkoxˈajs,x
42,bendˈises,s
43,manutjˈenes,n
44,ɾejmponɡˈajs,nɡ
45,bendˈiɡa,ɡ
46,ɾedˈiɡas,ɡ
47,abastˈese,s
48,uɾçˈimos,ɾç
49,ɾedˈiɡas,ɡ
50,ˈuɾxa,ɾx
51,ɾobustˈeska,sk
52,ɾejmpˈonɡas,nɡ
53,ɾejmpˈone,n
54,bendˈises,s
55,astɾinçˈimos,nç
56,entenebɾˈeska,sk
57,pɾotˈeçen,ç
58,inteɾponˈejs,n
59,sobɾekˈoxo,x
60,pɾoteçˈemos,ç
61,pɾoteçˈemos,ç
62,astɾˈinxo,nx
63,tɾadˈuskan,sk
64,abastˈesko,sk
65,manutenˈejs,n
66,pɾoteçˈemos,ç
67,ɾestablˈeska,sk
68,korixˈajs,x
69,enkaʃˈesko,sk
70,entenebɾesˈemos,s
71,konbˈensas,ns
72,sostˈenɡas,nɡ
73,ɾejmponˈemos,n
74,enkˈoxan,x
75,koreçˈis,ç
76,inteɾpˈone,n
77,manutjˈene,n
78,uɾçˈimos,ɾç
79,sobɾekˈoxa,x
80,ɾobustˈeses,s
81,sostenɡˈamos,nɡ
82,enkˈoxan,x
83,ɾestablˈeskas,sk
84,abasteskˈajs,sk
85,tɾadˈusko,sk
86,abastˈeskan,sk
87,adoɾmˈeska,sk
88,korˈiçe,ç
89,ɾobustˈese,s
90,bendˈiɡa,ɡ
91,enkaʃˈeskas,sk
92,pɾoteçˈejs,ç
93,ɾejmpˈones,n
94,ˈuɾxan,ɾx
95,pɾotexˈajs,x
96,konbˈenses,ns
97,ɾedˈiɡas,ɡ
98,pɾotexˈajs,x
99,korˈixo,x
100,ɾobustesˈejs,s
101,enkaʃˈese,s
102,ɾobustˈeskas,sk
103,abastˈesen,s
104,ɾestablˈeskan,sk
105,sobɾekˈoçes,ç
106,enkaʃˈesen,s
107,konbensˈejs,ns
108,adˈusko,sk
109,entenebɾˈeskan,sk
110,ɾobustˈesko,sk
111,enkˈoxa,x
112,konbensˈejs,ns
113,abastesˈemos,s
114,ɾobustesˈejs,s
115,estaɾsˈimos,ɾs
116,entenebɾˈeskan,sk
117,korˈixa,x
118,enkaʃˈesko,sk
119,abastˈese,s
120,adˈuska,sk
121,inteɾpˈone,n
122,ɾestablˈeskas,sk
123,adoɾmesˈemos,s
124,konbˈensa,ns
125,ɾobusteskˈajs,sk
126,entenebɾesˈemos,s
