condition,run,model,triples_seen_in_training,frequency
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'sk')",23
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16
50L_50NL,3,50L_50NL_3_2,"('sk', 'sk', 'sk')",12
50L_50NL,3,50L_50NL_3_2,"('sk', 'sk', 'sk')",12
50L_50NL,3,50L_50NL_3_2,"('sk', 'sk', 'sk')",12
50L_50NL,3,50L_50NL_3_2,"('sk', 'sk', 'sk')",12
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'sk')",23
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'sk')",23
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'sk')",23
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('s', 's', 's')",35
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205
