condition,run,model,triples_seen_in_training,frequency
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 's', 's')",73
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('s', 'ɡ', 's')",431
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
50L_50NL,3,50L_50NL_3_1,"('ɡ', 'ɡ', 's')",357
