condition,run,model,triples_seen_in_training,frequency
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_2,"('ç', 'x', 'ç')",279
