condition,run,model,triples_seen_in_training,frequency
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('ç', 'x', 'ç')",280
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('x', 'x', 'ç')",210
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
50L_50NL,2,50L_50NL_2_3,"('ç', 'ç', 'ç')",60
