condition,run,model,triples_seen_in_training,frequency
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'ç', 'ç')",12
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('ç', 'x', 'ç')",56
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('x', 'x', 'ç')",42
50L_50NL,2,50L_50NL_2_1,"('s', 's', 's')",59
50L_50NL,2,50L_50NL_2_1,"('s', 's', 's')",59
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 's', 's')",59
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('sk', 'sk', 's')",151
50L_50NL,2,50L_50NL_2_1,"('s', 's', 's')",59
50L_50NL,2,50L_50NL_2_1,"('s', 's', 's')",59
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
50L_50NL,2,50L_50NL_2_1,"('s', 'sk', 's')",231
