lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
meɾesˈeɾ,meɾse,ajs,meɾes,ejs
meɾesˈeɾ,meɾse,ajs,meɾes,ejs
meɾesˈeɾ,meɾse,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾse,ajs,meɾes,ejs
meɾesˈeɾ,meɾes,ajs,meɾes,ejs
meɾesˈeɾ,meɾes,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾes,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾsesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾesk,ajs,meɾes,ejs
meɾesˈeɾ,meɾse,amos,meɾes,emos
meɾesˈeɾ,meɾse,amos,meɾes,emos
meɾesˈeɾ,meɾse,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾes,amos,meɾes,emos
meɾesˈeɾ,meɾes,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾes,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
meɾesˈeɾ,meɾk,amos,meɾes,emos
meɾesˈeɾ,meɾesk,amos,meɾes,emos
