lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾesk,a,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
ɾeapaɾesˈeɾ,ɾeapaɾes,ejs,ɾeapaɾes,ejs
