lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudesk,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudesk,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudesk,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,ajs,enmudes,ejs
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudesk,an,enmudes,emos
enmudesˈeɾ,enmudesk,as,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudesk,an,enmudes,emos
enmudesˈeɾ,enmudesk,as,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudesk,an,enmudes,emos
enmudesˈeɾ,enmudesk,as,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudes,amos,enmudes,emos
enmudesˈeɾ,enmudesk,as,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmud,amos,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudesk,as,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudesk,an,enmudes,emos
enmudesˈeɾ,enmudesk,as,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudesk,as,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudes,emos,enmudes,emos
enmudesˈeɾ,enmudesk,amos,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudesk,a,enmudes,emos
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmud,an,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmud,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,en,enmudes,en
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
enmudesˈeɾ,enmudes,es,enmudes,es
