lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
enmudesˈeɾ,enmudes,ejs,enmudes,ejs
