condition,run,model,prediction_status,frequency,triples,prediction,test
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidejs,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidejs,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidejs,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidejs,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidejs,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidejs,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidejs,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidis,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidis,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidejs,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidamos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidamos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insido,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
50L_50NL,1,50L_50NL_1_2,0,362,"('d', 'd', 'd')",insidemos,insidajs
