lemmas,pred_stems,pred_suffixes,test_stems,test_suffixes
erumbɾˈaɾ,erumbɾa,is,erumbɾ,ajs
erumbɾˈaɾ,erumbɾa,is,erumbɾ,ajs
erumbɾˈaɾ,erumbɾa,is,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erumbɾ,ajs,erumbɾ,ajs
erumbɾˈaɾ,erubɾm,ajs,erumbɾ,ajs
