condition,run,model,triples_seen_in_training,test_frequency,training_frequency
10L_90NL,2,10L_90NL_2_2,"('s', 's', 's')",101,101
10L_90NL,2,10L_90NL_2_2,"('s', 's', 's')",101,101
10L_90NL,2,10L_90NL_2_2,"('s', 's', 's')",101,101
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 's', 's')",101,101
10L_90NL,2,10L_90NL_2_2,"('s', 's', 's')",101,101
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 's', 's')",101,101
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('s', 'sk', 's')",335,455
10L_90NL,2,10L_90NL_2_2,"('sk', 'sk', 's')",311,338
10L_90NL,2,10L_90NL_2_2,"('sk', 'sk', 's')",311,338
10L_90NL,2,10L_90NL_2_2,"('sk', 'sk', 's')",311,338
10L_90NL,2,10L_90NL_2_2,"('sk', 'sk', 's')",311,338
