condition,run,model,triples_seen_in_training,test_frequency,training_frequency
10L_90NL,2,10L_90NL_2_4,"('s', 's', 's')",34,101
10L_90NL,2,10L_90NL_2_4,"('s', 's', 's')",34,101
10L_90NL,2,10L_90NL_2_4,"('s', 's', 's')",34,101
10L_90NL,2,10L_90NL_2_4,"('s', 's', 'sk')",19,219
10L_90NL,2,10L_90NL_2_4,"('s', 's', 'sk')",19,219
10L_90NL,2,10L_90NL_2_4,"('s', 's', 'sk')",19,219
10L_90NL,2,10L_90NL_2_4,"('s', 's', 'sk')",19,219
10L_90NL,2,10L_90NL_2_4,"('s', 's', 'sk')",19,219
10L_90NL,2,10L_90NL_2_4,"('s', 's', 'sk')",19,219
10L_90NL,2,10L_90NL_2_4,"('s', 's', 'sk')",19,219
10L_90NL,2,10L_90NL_2_4,"('nç', 'nç', 'nç')",12,4
10L_90NL,2,10L_90NL_2_4,"('nç', 'nç', 'nç')",12,4
10L_90NL,2,10L_90NL_2_4,"('nç', 'nç', 'nç')",12,4
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nç', 'nç')",12,4
10L_90NL,2,10L_90NL_2_4,"('nç', 'nç', 'nç')",12,4
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nç', 'nç')",12,4
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nç', 'nx', 'nç')",140,32
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
10L_90NL,2,10L_90NL_2_4,"('nx', 'nx', 'nç')",105,23
