condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbensajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
10L_90NL,2,10L_90NL_2_3,0,660,"('ns', 'ns', 'ns')",konbenajs,konbensejs
