condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,1,10L_90NL_1_4,0,30,"('lç', 'lç', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,30,"('lç', 'lç', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,30,"('lç', 'lç', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,30,"('lç', 'lç', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,30,"('lç', 'lç', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,30,"('lç', 'lç', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
10L_90NL,1,10L_90NL_1_4,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs
