condition,run,model,triples_seen_in_training,frequency
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
10L_90NL,3,10L_90NL_3_2,"('s', 's', 's')",1665
