condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲajs,ɾasɡuɲajs
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲamos,ɾasɡuɲamos
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲamos,ɾasɡuɲamos
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲamos,ɾasɡuɲamos
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲamos,ɾasɡuɲamos
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲamos,ɾasɡuɲamos
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲamos,ɾasɡuɲamos
10L_90NL,1,10L_90NL_1_4,1,14,"('ɲ', 'ɲ', 'ɲ')",ɾasɡuɲamos,ɾasɡuɲamos
