condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalise,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalisajs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalise,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalisajs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalisen,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalise,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalises,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalisajs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalisen,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,1,476,"('s', 's', 's')",ɾasjonalisejs,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalise,ɾasjonalisejs
10L_90NL,3,10L_90NL_3_2,0,476,"('s', 's', 's')",ɾasjonalises,ɾasjonalisejs
