condition,run,model,prediction_status,frequency,triples,prediction,test
50L_50NL,3,50L_50NL_3_3,0,651,"('s', 's', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,651,"('s', 's', 's')",pɾemaneskas,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,651,"('s', 's', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneska,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneska,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneskas,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneska,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneska,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,651,"('s', 's', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,651,"('s', 's', 's')",peɾmaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,651,"('s', 's', 's')",pɾemanesajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanɡajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanɡajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanesejs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1774,"('s', 'sk', 's')",pɾemanes,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1300,"('sk', 'sk', 's')",pɾemaneska,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1300,"('sk', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1300,"('sk', 'sk', 's')",pɾemaneskas,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1300,"('sk', 'sk', 's')",pɾemaneska,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1300,"('sk', 'sk', 's')",pɾemaneska,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1300,"('sk', 'sk', 's')",pɾemaneskajs,peɾmanesejs
50L_50NL,3,50L_50NL_3_3,0,1300,"('sk', 'sk', 's')",pɾemaneskan,peɾmanesejs
