condition,run,model,prediction_status,frequency,triples,prediction,test
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixas,eliçes
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,302,"('x', 'x', 'ç')",elixa,eliçe
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,86,"('ç', 'ç', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
50L_50NL,2,50L_50NL_2_2,0,377,"('ç', 'x', 'ç')",elixamos,eliçimos
