condition,run,model,prediction_status,frequency,triples,prediction,test
50L_50NL,2,50L_50NL_2_3,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,86,"('ç', 'ç', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
50L_50NL,2,50L_50NL_2_3,0,366,"('ç', 'x', 'ç')",elixan,eliçen
