condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,3,10L_90NL_3_2,0,180,"('s', 's', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,180,"('s', 's', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,180,"('s', 's', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,180,"('s', 's', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,180,"('s', 's', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,180,"('s', 's', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,560,"('s', 'sk', 's')",ɾeabastesajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,420,"('sk', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,420,"('sk', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,420,"('sk', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,420,"('sk', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
10L_90NL,3,10L_90NL_3_2,0,420,"('sk', 'sk', 's')",ɾeabasteajs,ɾeabastesejs
