condition,run,model,prediction_status,frequency,triples,prediction,test
10L_90NL,2,10L_90NL_2_2,0,120,"('s', 's', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,120,"('s', 's', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,120,"('s', 's', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkaneska,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkaneskan,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkaneskas,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,120,"('s', 's', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,120,"('s', 's', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkaneska,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,120,"('s', 's', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkaneska,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,420,"('s', 'sk', 's')",enkanesajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,315,"('sk', 'sk', 's')",enkaneskajs,enkanesejs
10L_90NL,2,10L_90NL_2_2,0,315,"('sk', 'sk', 's')",enkaneskan,enkanesejs
